calidris_pugnax ENSCPUG00000004583
betta_splendens ENSBSLG00000022340
seriola_dumerili ENSSDUG00000004351
seriola_lalandi ENSSLDG00000006505
lates_calcarifer ENSLCAG00010019447
scophthalmus_maximus ENSSMAG00000004613
labrus_bergylta ENSLBEG00000024211
mola_mola ENSMMOG00000015697
cottoperca_gobio ENSCGOG00000022359
larimichthys_crocea ENSLCRG00005021420
amphiprion_ocellaris ENSAOCG00000007316
amphiprion_percula ENSAPEG00000011827
acanthochromis_polyacanthus ENSAPOG00000005116
stegastes_partitus ENSSPAG00000002817
parambassis_ranga ENSPRNG00000022664
xiphophorus_couchianus ENSXCOG00000019086
xiphophorus_maculatus ENSXMAG00000015744
gambusia_affinis ENSGAFG00000005882
poecilia_formosa ENSPFOG00000003549
poecilia_latipinna ENSPLAG00000021528
poecilia_mexicana ENSPMEG00000010139
poecilia_reticulata ENSPREG00000017754
fundulus_heteroclitus ENSFHEG00000006131
cyprinodon_variegatus ENSCVAG00000016498
kryptolebias_marmoratus ENSKMAG00000017352
astatotilapia_calliptera ENSACLG00000001191
maylandia_zebra ENSMZEG00005021834
haplochromis_burtoni ENSHBUG00000014427
pundamilia_nyererei ENSPNYG00000016128
neolamprologus_brichardi ENSNBRG00000010776
oreochromis_niloticus ENSONIG00000015739
amphilophus_citrinellus ENSACIG00000002424
oryzias_latipes ENSORLG00015018557
oryzias_latipes ENSORLG00000022820
oryzias_melastigma ENSOMEG00000001833
hippocampus_comes ENSHCOG00000011795
cynoglossus_semilaevis ENSCSEG00000004884
periophthalmus_magnuspinnatus ENSPMGG00000020276
paramormyrops_kingsleyae ENSPKIG00000014531
scleropages_formosus ENSSFOG00015016120
periophthalmus_magnuspinnatus ENSPMGG00000020278
astyanax_mexicanus ENSAMXG00005002611
lepisosteus_oculatus ENSLOCG00000017206
callorhinchus_milii ENSCMIG00000009268
