scophthalmus_maximus ENSSMAG00000004039
calidris_pygmaea ENSCPGG00000017817
calidris_pugnax ENSCPUG00000013389
crocodylus_porosus ENSCPRG00005017727
gopherus_agassizii ENSGAGG00000018023
chelonoidis_abingdonii ENSCABG00000006677
chrysemys_picta_bellii ENSCPBG00000026522
pelodiscus_sinensis ENSPSIG00000016040
phascolarctos_cinereus ENSPCIG00000009625
notamacropus_eugenii ENSMEUG00000005518
monodelphis_domestica ENSMODG00000006798
sarcophilus_harrisii ENSSHAG00000018912
loxodonta_africana ENSLAFG00000011154
procavia_capensis ENSPCAG00000007871
dasypus_novemcinctus ENSDNOG00000005789
choloepus_hoffmanni ENSCHOG00000007963
capra_hircus ENSCHIG00000020514
ovis_aries ENSOARG00000015934
bos_mutus ENSBMUG00000024165
bos_taurus ENSBTAG00000004964
bison_bison_bison ENSBBBG00000016004
tursiops_truncatus ENSTTRG00000014814
sus_scrofa ENSSSCG00000036083
sus_scrofa ENSSSCG00000040588
vicugna_pacos ENSVPAG00000002083
ursus_maritimus ENSUMAG00000001025
ursus_americanus ENSUAMG00000003174
ailuropoda_melanoleuca ENSAMEG00000016758
mustela_putorius_furo ENSMPUG00000017239
neovison_vison ENSNVIG00000020436
panthera_pardus ENSPPRG00000022835
panthera_tigris_altaica ENSPTIG00000014512
felis_catus ENSFCAG00000045620
canis_lupus_familiaris ENSCAFG00000007254
canis_lupus_dingo ENSCAFG00020000355
vulpes_vulpes ENSVVUG00000021778
pteropus_vampyrus ENSPVAG00000012067
myotis_lucifugus ENSMLUG00000015367
equus_caballus ENSECAG00000016162
equus_caballus ENSECAG00000014035
equus_asinus_asinus ENSEASG00005011054
equus_caballus ENSECAG00000003274
erinaceus_europaeus ENSEEUG00000014016
sorex_araneus ENSSARG00000011362
cricetulus_griseus_chok1gshd ENSCGRG00001010288
cricetulus_griseus_crigri ENSCGRG00000002867
cricetulus_griseus_crigri-picr ENSCGRG00015019968
cricetulus_griseus_crigri ENSCGRG00000005916
mesocricetus_auratus ENSMAUG00000006268
microtus_ochrogaster ENSMOCG00000010451
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023823
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022904
mus_spicilegus ENSMSIG00000023434
mus_musculus ENSMUSG00000024805
mus_pahari MGP_PahariEiJ_G0014399
rattus_norvegicus ENSRNOG00000018532
meriones_unguiculatus ENSMUGG00000011692
jaculus_jaculus ENSJJAG00000019027
dipodomys_ordii ENSDORG00000027987
heterocephalus_glaber_female ENSHGLG00000016348
heterocephalus_glaber_male ENSHGLG00100012404
fukomys_damarensis ENSFDAG00000019796
chinchilla_lanigera ENSCLAG00000013777
octodon_degus ENSODEG00000004787
cavia_porcellus ENSCPOG00000013156
nannospalax_galili ENSNGAG00000015961
nannospalax_galili ENSNGAG00000024135
peromyscus_maniculatus_bairdii ENSPEMG00000008664
castor_canadensis ENSCCNG00000021058
cavia_aperea ENSCAPG00000005653
spermophilus_dauricus ENSSDAG00000012799
marmota_marmota_marmota ENSMMMG00000012341
urocitellus_parryii ENSUPAG00010011353
ictidomys_tridecemlineatus ENSSTOG00000009179
oryctolagus_cuniculus ENSOCUG00000012993
ochotona_princeps ENSOPRG00000014570
chlorocebus_sabaeus ENSCSAG00000006687
colobus_angolensis_palliatus ENSCANG00000032642
rhinopithecus_roxellana ENSRROG00000009306
piliocolobus_tephrosceles ENSPTEG00000036614
cercocebus_atys ENSCATG00000045174
mandrillus_leucophaeus ENSMLEG00000037151
papio_anubis ENSPANG00000021696
theropithecus_gelada ENSTGEG00000008055
macaca_fascicularis ENSMFAG00000036587
macaca_mulatta ENSMMUG00000038018
rhinopithecus_bieti ENSRBIG00000041808
homo_sapiens ENSG00000180628
gorilla_gorilla ENSGGOG00000042231
pan_troglodytes ENSPTRG00000023952
pan_paniscus ENSPPAG00000037314
pongo_abelii ENSPPYG00000002475
nomascus_leucogenys ENSNLEG00000033917
cebus_capucinus ENSCCAG00000036328
cebus_capucinus ENSCCAG00000020625
callithrix_jacchus ENSCJAG00000011001
aotus_nancymaae ENSANAG00000032781
saimiri_boliviensis_boliviensis ENSSBOG00000019845
macaca_nemestrina ENSMNEG00000041619
carlito_syrichta ENSTSYG00000003037
microcebus_murinus ENSMICG00000012035
microcebus_murinus ENSMICG00000029952
propithecus_coquereli ENSPCOG00000025053
prolemur_simus ENSPSMG00000013196
otolemur_garnettii ENSOGAG00000001187
tupaia_belangeri ENSTBEG00000015916
echinops_telfairi ENSETEG00000011157
ornithorhynchus_anatinus ENSOANG00000012000
xenopus_tropicalis ENSXETG00000032043
latimeria_chalumnae ENSLACG00000010561
petromyzon_marinus ENSPMAG00000008926
eptatretus_burgeri ENSEBUG00000011114
