mola_mola ENSMMOG00000010843
jaculus_jaculus ENSJJAG00000023487
chinchilla_lanigera ENSCLAG00000009348
octodon_degus ENSODEG00000017165
cavia_porcellus ENSCPOG00000014107
cavia_aperea ENSCAPG00000011018
heterocephalus_glaber_female ENSHGLG00000017265
heterocephalus_glaber_male ENSHGLG00100001485
fukomys_damarensis ENSFDAG00000018666
oryctolagus_cuniculus ENSOCUG00000005766
propithecus_coquereli ENSPCOG00000021190
microcebus_murinus ENSMICG00000016370
pan_paniscus ENSPPAG00000040289
pan_troglodytes ENSPTRG00000018054
gorilla_gorilla ENSGGOG00000016235
homo_sapiens ENSG00000096433
pongo_abelii ENSPPYG00000016504
nomascus_leucogenys ENSNLEG00000008373
mandrillus_leucophaeus ENSMLEG00000034958
papio_anubis ENSPANG00000017411
cercocebus_atys ENSCATG00000037656
theropithecus_gelada ENSTGEG00000029484
macaca_fascicularis ENSMFAG00000039709
macaca_nemestrina ENSMNEG00000036557
macaca_mulatta ENSMMUG00000047729
chlorocebus_sabaeus ENSCSAG00000009649
rhinopithecus_roxellana ENSRROG00000041163
rhinopithecus_bieti ENSRBIG00000044105
colobus_angolensis_palliatus ENSCANG00000034902
cebus_capucinus ENSCCAG00000029014
saimiri_boliviensis_boliviensis ENSSBOG00000021882
callithrix_jacchus ENSCJAG00000012111
aotus_nancymaae ENSANAG00000037391
piliocolobus_tephrosceles ENSPTEG00000029150
carlito_syrichta ENSTSYG00000033238
otolemur_garnettii ENSOGAG00000015581
urocitellus_parryii ENSUPAG00010013963
ictidomys_tridecemlineatus ENSSTOG00000000825
spermophilus_dauricus ENSSDAG00000018356
marmota_marmota_marmota ENSMMMG00000024278
loxodonta_africana ENSLAFG00000022216
procavia_capensis ENSPCAG00000001096
echinops_telfairi ENSETEG00000020323
dasypus_novemcinctus ENSDNOG00000034165
bison_bison_bison ENSBBBG00000014413
bos_mutus ENSBMUG00000015536
bos_taurus ENSBTAG00000013245
capra_hircus ENSCHIG00000007818
ovis_aries ENSOARG00000010180
tursiops_truncatus ENSTTRG00000006937
sus_scrofa ENSSSCG00000001518
canis_lupus_dingo ENSCAFG00020005090
canis_lupus_dingo ENSCAFG00020003859
vulpes_vulpes ENSVVUG00000025665
vulpes_vulpes ENSVVUG00000025902
phascolarctos_cinereus ENSPCIG00000016569
notamacropus_eugenii ENSMEUG00000005207
sarcophilus_harrisii ENSSHAG00000006269
monodelphis_domestica ENSMODG00000014069
mustela_putorius_furo ENSMPUG00000012745
ornithorhynchus_anatinus ENSOANG00000011265
lonchura_striata_domestica ENSLSDG00000016968
taeniopygia_guttata ENSTGUG00000001798
serinus_canaria ENSSCAG00000016393
ficedula_albicollis ENSFALG00000003884
parus_major ENSPMJG00000012531
cyanistes_caeruleus ENSCCEG00000012536
zonotrichia_albicollis ENSZALG00000005057
junco_hyemalis ENSJHYG00000015356
lepidothrix_coronata ENSLCOG00000000363
manacus_vitellinus ENSMVIG00005018621
melopsittacus_undulatus ENSMUNG00000013101
calidris_pygmaea ENSCPGG00000015885
calidris_pugnax ENSCPUG00000013323
meleagris_gallopavo ENSMGAG00000009787
coturnix_japonica ENSCJPG00005018010
numida_meleagris ENSNMEG00000004018
anser_brachyrhynchus ENSABRG00000011227
anas_platyrhynchos_platyrhynchos ENSAPLG00000003078
apteryx_haastii ENSAHAG00000018054
apteryx_owenii ENSAOWG00000001130
apteryx_rowi ENSARWG00000000889
dromaius_novaehollandiae ENSDNVG00000013986
nothoprocta_perdicaria ENSNPEG00000004066
crocodylus_porosus ENSCPRG00005011760
gopherus_agassizii ENSGAGG00000019545
chelonoidis_abingdonii ENSCABG00000009445
chrysemys_picta_bellii ENSCPBG00000025178
pelodiscus_sinensis ENSPSIG00000013648
pogona_vitticeps ENSPVIG00000009984
anolis_carolinensis ENSACAG00000016163
notechis_scutatus ENSNSUG00000014481
notechis_scutatus ENSNSUG00000001963
salvator_merianae ENSSMRG00000021174
xenopus_tropicalis ENSXETG00000018719
xenopus_tropicalis ENSXETG00000015377
ornithorhynchus_anatinus ENSOANG00000031285
ornithorhynchus_anatinus ENSOANG00000030958
latimeria_chalumnae ENSLACG00000012174
ornithorhynchus_anatinus ENSOANG00000032234
sphenodon_punctatus ENSSPUG00000015599
oryzias_latipes ENSORLG00000026619
danio_rerio ENSDARG00000111261
hippocampus_comes ENSHCOG00000011141
pelodiscus_sinensis ENSPSIG00000017390
ornithorhynchus_anatinus ENSOANG00000031588
latimeria_chalumnae ENSLACG00000016209
