xiphophorus_maculatus ENSXMAG00000004554
pogona_vitticeps ENSPVIG00000012096
anolis_carolinensis ENSACAG00000012781
notechis_scutatus ENSNSUG00000001933
salvator_merianae ENSSMRG00000006856
sphenodon_punctatus ENSSPUG00000006838
apteryx_owenii ENSAOWG00000019077
apteryx_rowi ENSARWG00000003065
apteryx_haastii ENSAHAG00000007641
dromaius_novaehollandiae ENSDNVG00000007684
nothoprocta_perdicaria ENSNPEG00000010411
taeniopygia_guttata ENSTGUG00000001665
taeniopygia_guttata ENSTGUG00000015367
lonchura_striata_domestica ENSLSDG00000018072
serinus_canaria ENSSCAG00000004423
junco_hyemalis ENSJHYG00000000229
zonotrichia_albicollis ENSZALG00000003288
ficedula_albicollis ENSFALG00000008414
parus_major ENSPMJG00000001149
cyanistes_caeruleus ENSCCEG00000022168
lepidothrix_coronata ENSLCOG00000011673
manacus_vitellinus ENSMVIG00005006193
melopsittacus_undulatus ENSMUNG00000012035
calidris_pygmaea ENSCPGG00000019439
calidris_pugnax ENSCPUG00000004725
meleagris_gallopavo ENSMGAG00000009855
coturnix_japonica ENSCJPG00005001009
gallus_gallus ENSGALG00000011543
numida_meleagris ENSNMEG00000018968
anser_brachyrhynchus ENSABRG00000014213
anas_platyrhynchos_platyrhynchos ENSAPLG00000016271
crocodylus_porosus ENSCPRG00005006829
gopherus_agassizii ENSGAGG00000019587
chelonoidis_abingdonii ENSCABG00000009652
chrysemys_picta_bellii ENSCPBG00000019462
pelodiscus_sinensis ENSPSIG00000012246
chlorocebus_sabaeus ENSCSAG00000004658
xenopus_tropicalis ENSXETG00000020871
eptatretus_burgeri ENSEBUG00000011459
eptatretus_burgeri ENSEBUG00000008938
eptatretus_burgeri ENSEBUG00000006315
ciona_intestinalis ENSCING00000009198
ciona_savignyi ENSCSAVG00000006170
drosophila_melanogaster FBgn0033379
caenorhabditis_elegans_strain_n2 WBGene00012676
saccharomyces_cerevisiae YGR245C
