notechis_scutatus ENSNSUG00000016816
gorilla_gorilla ENSGGOG00000012890
nomascus_leucogenys ENSNLEG00000003611
rhinopithecus_bieti ENSRBIG00000027691
rhinopithecus_roxellana ENSRROG00000037385
colobus_angolensis ENSCANG00000034008
piliocolobus_tephrosceles ENSPTEG00000012167
papio_anubis ENSPANG00000006186
theropithecus_gelada ENSTGEG00000029682
mandrillus_leucophaeus ENSMLEG00000029720
macaca_mulatta ENSMMUG00000019819
macaca_nemestrina ENSMNEG00000042849
callithrix_jacchus ENSCJAG00000012153
cebus_capucinus ENSCCAG00000001931
mus_spicilegus ENSMSIG00000023769
cricetulus_griseus ENSCGRG00015005544
chrysemys_picta ENSCPBG00000021680
crocodylus_porosus ENSCPRG00005000966
pogona_vitticeps ENSPVIG00000005286
parus_major ENSPMJG00000012989
lonchura_striata ENSLSDG00000006121
zonotrichia_albicollis ENSZALG00000016371
cyanistes_caeruleus ENSCCEG00000000454
calidris_pygmaea ENSCPGG00000005971
anas_platyrhynchos ENSAPLG00000011653
apteryx_owenii ENSAOWG00000015722
dromaius_novaehollandiae ENSDNVG00000011701
ursus_americanus ENSUAMG00000019962
castor_canadensis ENSCCNG00000015627
felis_catus ENSFCAG00000041932
xenopus_tropicalis ENSXETG00000001996
latimeria_chalumnae ENSLACG00000011545
paramormyrops_kingsleyae ENSPKIG00000015280
scleropages_formosus ENSSFOG00015015956
lepisosteus_oculatus ENSLOCG00000015816
astyanax_mexicanus ENSAMXG00005004926
electrophorus_electricus ENSEEEG00000009920
pygocentrus_nattereri ENSPNAG00000019394
astyanax_mexicanus ENSAMXG00005005088
ictalurus_punctatus ENSIPUG00000004334
denticeps_clupeoides ENSDCDG00000026250
clupea_harengus ENSCHAG00000008263
danio_rerio ENSDARG00000040261
erpetoichthys_calabaricus ENSECRG00000005402
ursus_maritimus ENSUMAG00000020197
callorhinchus_milii ENSCMIG00000010495
