latimeria_chalumnae ENSLACG00000013552
apteryx_rowi ENSARWG00000009527
dromaius_novaehollandiae ENSDNVG00000012712
nothoprocta_perdicaria ENSNPEG00000009251
crocodylus_porosus ENSCPRG00005001423
calidris_pygmaea ENSCPGG00000014748
calidris_pugnax ENSCPUG00000018382
lonchura_striata_domestica ENSLSDG00000015109
meleagris_gallopavo ENSMGAG00000006447
apteryx_owenii ENSAOWG00000009408
apteryx_haastii ENSAHAG00000017940
chrysemys_picta_bellii ENSCPBG00000018964
petromyzon_marinus ENSPMAG00000008976
petromyzon_marinus ENSPMAG00000010164
petromyzon_marinus ENSPMAG00000001003
eptatretus_burgeri ENSEBUG00000008162
poecilia_latipinna ENSPLAG00000003796
mustela_putorius_furo ENSMPUG00000014105
ursus_americanus ENSUAMG00000004706
canis_lupus_dingo ENSCAFG00020003354
canis_lupus_familiaris ENSCAFG00000002814
vulpes_vulpes ENSVVUG00000005030
felis_catus ENSFCAG00000002917
panthera_pardus ENSPPRG00000017625
ailuropoda_melanoleuca ENSAMEG00000011888
panthera_tigris_altaica ENSPTIG00000017705
nomascus_leucogenys ENSNLEG00000012210
capra_hircus ENSCHIG00000014613
ovis_aries ENSOARG00000020299
bos_taurus ENSBTAG00000002644
bos_mutus ENSBMUG00000000106
bison_bison_bison ENSBBBG00000009444
tursiops_truncatus ENSTTRG00000010564
sus_scrofa ENSSSCG00000003975
equus_caballus ENSECAG00000021257
equus_asinus_asinus ENSEASG00005001062
myotis_lucifugus ENSMLUG00000007262
pan_paniscus ENSPPAG00000041138
pan_troglodytes ENSPTRG00000000597
homo_sapiens ENSG00000117013
gorilla_gorilla ENSGGOG00000007364
pongo_abelii ENSPPYG00000001482
macaca_mulatta ENSMMUG00000019536
macaca_nemestrina ENSMNEG00000018935
macaca_fascicularis ENSMFAG00000034264
chlorocebus_sabaeus ENSCSAG00000001153
theropithecus_gelada ENSTGEG00000024403
mandrillus_leucophaeus ENSMLEG00000032111
cercocebus_atys ENSCATG00000038249
papio_anubis ENSPANG00000006225
rhinopithecus_roxellana ENSRROG00000037203
rhinopithecus_bieti ENSRBIG00000041469
colobus_angolensis_palliatus ENSCANG00000039636
piliocolobus_tephrosceles ENSPTEG00000030313
cebus_capucinus ENSCCAG00000027664
callithrix_jacchus ENSCJAG00000002997
saimiri_boliviensis_boliviensis ENSSBOG00000028751
aotus_nancymaae ENSANAG00000021072
carlito_syrichta ENSTSYG00000007641
microcebus_murinus ENSMICG00000046630
prolemur_simus ENSPSMG00000016674
propithecus_coquereli ENSPCOG00000021204
otolemur_garnettii ENSOGAG00000012616
dipodomys_ordii ENSDORG00000009865
castor_canadensis ENSCCNG00000025311
mus_spicilegus ENSMSIG00000010258
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027391
mus_musculus ENSMUSG00000028631
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026414
mus_pahari MGP_PahariEiJ_G0028743
rattus_norvegicus ENSRNOG00000060435
meriones_unguiculatus ENSMUGG00000007183
cricetulus_griseus_chok1gshd ENSCGRG00001015701
cricetulus_griseus_crigri-picr ENSCGRG00015003361
cricetulus_griseus_crigri ENSCGRG00000016627
mesocricetus_auratus ENSMAUG00000013747
microtus_ochrogaster ENSMOCG00000010712
peromyscus_maniculatus_bairdii ENSPEMG00000010808
nannospalax_galili ENSNGAG00000016120
jaculus_jaculus ENSJJAG00000017406
ictidomys_tridecemlineatus ENSSTOG00000001907
marmota_marmota_marmota ENSMMMG00000002357
urocitellus_parryii ENSUPAG00010013707
spermophilus_dauricus ENSSDAG00000004336
heterocephalus_glaber_female ENSHGLG00000004543
heterocephalus_glaber_male ENSHGLG00100015714
fukomys_damarensis ENSFDAG00000010737
cavia_porcellus ENSCPOG00000004971
cavia_aperea ENSCAPG00000009313
octodon_degus ENSODEG00000002096
chinchilla_lanigera ENSCLAG00000002219
tupaia_belangeri ENSTBEG00000000447
oryctolagus_cuniculus ENSOCUG00000015852
dasypus_novemcinctus ENSDNOG00000035081
pteropus_vampyrus ENSPVAG00000010527
erinaceus_europaeus ENSEEUG00000009614
echinops_telfairi ENSETEG00000012053
loxodonta_africana ENSLAFG00000023336
procavia_capensis ENSPCAG00000007833
neovison_vison ENSNVIG00000015699
eptatretus_burgeri ENSEBUG00000006961
phascolarctos_cinereus ENSPCIG00000014308
notamacropus_eugenii ENSMEUG00000005922
sarcophilus_harrisii ENSSHAG00000009630
monodelphis_domestica ENSMODG00000017582
ornithorhynchus_anatinus ENSOANG00000011432
petromyzon_marinus ENSPMAG00000008593
