calidris_pugnax ENSCPUG00000017047
piliocolobus_tephrosceles ENSPTEG00000037251
rhinopithecus_bieti ENSRBIG00000044755
rhinopithecus_roxellana ENSRROG00000007896
cebus_capucinus ENSCCAG00000022792
saimiri_boliviensis ENSSBOG00000033346
callithrix_jacchus ENSCJAG00000007198
callithrix_jacchus ENSCJAG00000061688
aotus_nancymaae ENSANAG00000028327
macaca_nemestrina ENSMNEG00000032630
papio_anubis ENSPANG00000034358
rhinopithecus_roxellana ENSRROG00000043212
rhinopithecus_bieti ENSRBIG00000028070
colobus_angolensis ENSCANG00000031705
nomascus_leucogenys ENSNLEG00000032666
saimiri_boliviensis ENSSBOG00000032976
macaca_nemestrina ENSMNEG00000028783
cercocebus_atys ENSCATG00000042350
papio_anubis ENSPANG00000034973
rhinopithecus_roxellana ENSRROG00000001792
cebus_capucinus ENSCCAG00000009909
nomascus_leucogenys ENSNLEG00000030766
nomascus_leucogenys ENSNLEG00000035428
pan_troglodytes ENSPTRG00000047561
macaca_fascicularis ENSMFAG00000001445
otolemur_garnettii ENSOGAG00000015640
rhinopithecus_roxellana ENSRROG00000023441
rhinopithecus_bieti ENSRBIG00000035841
colobus_angolensis ENSCANG00000021915
dipodomys_ordii ENSDORG00000028157
aotus_nancymaae ENSANAG00000030276
carlito_syrichta ENSTSYG00000000589
carlito_syrichta ENSTSYG00000002076
cavia_aperea ENSCAPG00000009154
cavia_porcellus ENSCPOG00000032408
chinchilla_lanigera ENSCLAG00000015753
heterocephalus_glaber ENSHGLG00000000072
heterocephalus_glaber ENSHGLG00100000558
fukomys_damarensis ENSFDAG00000017094
spermophilus_dauricus ENSSDAG00000004862
ictidomys_tridecemlineatus ENSSTOG00000006233
urocitellus_parryii ENSUPAG00010017496
marmota_marmota ENSMMMG00000007886
castor_canadensis ENSCCNG00000028855
dipodomys_ordii ENSDORG00000009107
jaculus_jaculus ENSJJAG00000010699
oryctolagus_cuniculus ENSOCUG00000004263
tupaia_belangeri ENSTBEG00000015594
nannospalax_galili ENSNGAG00000007953
ochotona_princeps ENSOPRG00000008397
macaca_fascicularis ENSMFAG00000042520
prolemur_simus ENSPSMG00000014241
microcebus_murinus ENSMICG00000006116
vicugna_pacos ENSVPAG00000006074
sus_scrofa ENSSSCG00000009185
tursiops_truncatus ENSTTRG00000002518
ovis_aries ENSOARG00000015738
capra_hircus ENSCHIG00000025518
bos_indicus ENSBIXG00000006840
bos_indicus ENSBIXG00005020398
bos_taurus ENSBTAG00000016007
bos_mutus ENSBMUG00000017903
bison_bison ENSBBBG00000022169
ursus_americanus ENSUAMG00000011850
ursus_maritimus ENSUMAG00000004985
ailuropoda_melanoleuca ENSAMEG00000013930
neovison_vison ENSNVIG00000004136
mustela_putorius ENSMPUG00000009642
canis_lupus ENSCAFG00000013007
canis_lupus ENSCAFG00000046553
canis_lupus ENSCAFG00020003348
vulpes_vulpes ENSVVUG00000007792
canis_lupus ENSCAFG00020002172
canis_lupus ENSCAFG00000046056
ursus_americanus ENSUAMG00000020885
ursus_maritimus ENSUMAG00000011934
ailuropoda_melanoleuca ENSAMEG00000017181
panthera_pardus ENSPPRG00000016319
panthera_tigris ENSPTIG00000007078
felis_catus ENSFCAG00000005005
pteropus_vampyrus ENSPVAG00000015850
myotis_lucifugus ENSMLUG00000002722
equus_caballus ENSECAG00000038523
equus_asinus ENSEASG00005010792
sorex_araneus ENSSARG00000006787
dasypus_novemcinctus ENSDNOG00000003675
dasypus_novemcinctus ENSDNOG00000041944
choloepus_hoffmanni ENSCHOG00000011779
loxodonta_africana ENSLAFG00000001005
procavia_capensis ENSPCAG00000007640
mus_spicilegus ENSMSIG00000010403
mus_spicilegus ENSMSIG00000023802
mus_spretus MGP_SPRETEiJ_G0026637
mus_musculus ENSMUSG00000028138
mus_pahari MGP_PahariEiJ_G0027131
rattus_norvegicus ENSRNOG00000046357
meriones_unguiculatus ENSMUGG00000025449
cricetulus_griseus ENSCGRG00000000512
cricetulus_griseus ENSCGRG00001000437
cricetulus_griseus ENSCGRG00015009030
mesocricetus_auratus ENSMAUG00000001217
peromyscus_maniculatus ENSPEMG00000024078
microtus_ochrogaster ENSMOCG00000006666
microtus_ochrogaster ENSMOCG00000000055
xenopus_tropicalis ENSXETG00000003129
