pygocentrus_nattereri ENSPNAG00000017785
scleropages_formosus ENSSFOG00015018458
paramormyrops_kingsleyae ENSPKIG00000001611
lepisosteus_oculatus ENSLOCG00000013319
taeniopygia_guttata ENSTGUG00000001769
taeniopygia_guttata ENSTGUG00000001767
ornithorhynchus_anatinus ENSOANG00000030477
loxodonta_africana ENSLAFG00000028114
chinchilla_lanigera ENSCLAG00000001392
octodon_degus ENSODEG00000012989
cavia_porcellus ENSCPOG00000004073
cavia_aperea ENSCAPG00000010835
heterocephalus_glaber_male ENSHGLG00100016738
heterocephalus_glaber_female ENSHGLG00000008052
fukomys_damarensis ENSFDAG00000020066
ictidomys_tridecemlineatus ENSSTOG00000023701
spermophilus_dauricus ENSSDAG00000014935
urocitellus_parryii ENSUPAG00010020571
marmota_marmota_marmota ENSMMMG00000007099
castor_canadensis ENSCCNG00000030388
dipodomys_ordii ENSDORG00000004748
peromyscus_maniculatus_bairdii ENSPEMG00000014275
microtus_ochrogaster ENSMOCG00000002059
cricetulus_griseus_chok1gshd ENSCGRG00001005477
cricetulus_griseus_crigri ENSCGRG00000011480
cricetulus_griseus_crigri-picr ENSCGRG00015008468
mesocricetus_auratus ENSMAUG00000000147
mus_spicilegus ENSMSIG00000001012
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029330
mus_musculus ENSMUSG00000025823
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028326
mus_pahari MGP_PahariEiJ_G0022083
rattus_norvegicus ENSRNOG00000006228
meriones_unguiculatus ENSMUGG00000021402
nannospalax_galili ENSNGAG00000015580
jaculus_jaculus ENSJJAG00000014484
oryctolagus_cuniculus ENSOCUG00000001661
ochotona_princeps ENSOPRG00000011594
pan_troglodytes ENSPTRG00000048696
pan_troglodytes ENSPTRG00000019838
pan_paniscus ENSPPAG00000031367
homo_sapiens ENSG00000155660
gorilla_gorilla ENSGGOG00000025069
nomascus_leucogenys ENSNLEG00000003667
cercocebus_atys ENSCATG00000030928
mandrillus_leucophaeus ENSMLEG00000043525
macaca_nemestrina ENSMNEG00000038936
macaca_mulatta ENSMMUG00000042048
macaca_fascicularis ENSMFAG00000037988
theropithecus_gelada ENSTGEG00000002353
papio_anubis ENSPANG00000017763
colobus_angolensis_palliatus ENSCANG00000035323
piliocolobus_tephrosceles ENSPTEG00000030604
rhinopithecus_roxellana ENSRROG00000044093
rhinopithecus_bieti ENSRBIG00000040572
chlorocebus_sabaeus ENSCSAG00000007026
callithrix_jacchus ENSCJAG00000010187
saimiri_boliviensis_boliviensis ENSSBOG00000026719
cebus_capucinus ENSCCAG00000020952
aotus_nancymaae ENSANAG00000032843
carlito_syrichta ENSTSYG00000013495
prolemur_simus ENSPSMG00000015224
propithecus_coquereli ENSPCOG00000000644
microcebus_murinus ENSMICG00000030583
otolemur_garnettii ENSOGAG00000009163
tupaia_belangeri ENSTBEG00000012053
bos_taurus ENSBTAG00000017143
bos_mutus ENSBMUG00000020936
bison_bison_bison ENSBBBG00000004402
capra_hircus ENSCHIG00000020320
ovis_aries ENSOARG00000018882
tursiops_truncatus ENSTTRG00000015678
sus_scrofa ENSSSCG00000015453
vicugna_pacos ENSVPAG00000011218
ursus_americanus ENSUAMG00000015057
ursus_maritimus ENSUMAG00000011369
ailuropoda_melanoleuca ENSAMEG00000002743
neovison_vison ENSNVIG00000003899
mustela_putorius_furo ENSMPUG00000006526
canis_lupus_familiaris ENSCAFG00000003403
canis_lupus_dingo ENSCAFG00020020510
vulpes_vulpes ENSVVUG00000016625
panthera_tigris_altaica ENSPTIG00000008784
panthera_pardus ENSPPRG00000021383
felis_catus ENSFCAG00000008620
myotis_lucifugus ENSMLUG00000004721
pteropus_vampyrus ENSPVAG00000009109
equus_asinus_asinus ENSEASG00005009014
equus_caballus ENSECAG00000008848
dasypus_novemcinctus ENSDNOG00000014782
procavia_capensis ENSPCAG00000011196
echinops_telfairi ENSETEG00000003933
phascolarctos_cinereus ENSPCIG00000012357
notamacropus_eugenii ENSMEUG00000007668
sarcophilus_harrisii ENSSHAG00000018041
monodelphis_domestica ENSMODG00000001864
ornithorhynchus_anatinus ENSOANG00000000280
apteryx_owenii ENSAOWG00000014963
apteryx_haastii ENSAHAG00000003398
apteryx_rowi ENSARWG00000000807
dromaius_novaehollandiae ENSDNVG00000007730
nothoprocta_perdicaria ENSNPEG00000014972
lepidothrix_coronata ENSLCOG00000012276
manacus_vitellinus ENSMVIG00005010757
junco_hyemalis ENSJHYG00000006749
zonotrichia_albicollis ENSZALG00000015714
serinus_canaria ENSSCAG00000015603
lonchura_striata_domestica ENSLSDG00000014984
ficedula_albicollis ENSFALG00000010289
parus_major ENSPMJG00000018019
cyanistes_caeruleus ENSCCEG00000016706
calidris_pugnax ENSCPUG00000019945
calidris_pygmaea ENSCPGG00000018195
melopsittacus_undulatus ENSMUNG00000015742
gallus_gallus ENSGALG00000043006
coturnix_japonica ENSCJPG00005014787
meleagris_gallopavo ENSMGAG00000001335
numida_meleagris ENSNMEG00000004931
anas_platyrhynchos_platyrhynchos ENSAPLG00000010645
anser_brachyrhynchus ENSABRG00000019083
crocodylus_porosus ENSCPRG00005012218
chelonoidis_abingdonii ENSCABG00000010746
gopherus_agassizii ENSGAGG00000017574
chrysemys_picta_bellii ENSCPBG00000016646
pelodiscus_sinensis ENSPSIG00000014524
anolis_carolinensis ENSACAG00000014123
pogona_vitticeps ENSPVIG00000001217
notechis_scutatus ENSNSUG00000012505
salvator_merianae ENSSMRG00000016699
sphenodon_punctatus ENSSPUG00000014917
xenopus_tropicalis ENSXETG00000017929
petromyzon_marinus ENSPMAG00000000292
eptatretus_burgeri ENSEBUG00000012320
ciona_savignyi ENSCSAVG00000003279
ciona_intestinalis ENSCING00000006402
