manacus_vitellinus ENSMVIG00005011228
oryzias_melastigma ENSOMEG00000001210
oryzias_latipes ENSORLG00000025471
oryzias_latipes ENSORLG00020015274
oryzias_latipes_asm223469v1 ENSORLG00015014395
oryzias_latipes ENSORLG00000023781
fundulus_heteroclitus ENSFHEG00000011818
haplochromis_burtoni ENSHBUG00000009755
labrus_bergylta ENSLBEG00000005813
oryzias_latipes_asm223469v1 ENSORLG00015003374
oryzias_latipes_asm223469v1 ENSORLG00015002531
oryzias_latipes ENSORLG00000024890
oryzias_latipes ENSORLG00000025041
oryzias_latipes_asm223469v1 ENSORLG00015019451
oryzias_latipes ENSORLG00000024959
oryzias_latipes ENSORLG00020015087
oryzias_latipes_asm223469v1 ENSORLG00015001969
oryzias_latipes ENSORLG00020009608
oryzias_latipes ENSORLG00020000699
oryzias_latipes ENSORLG00000026126
oryzias_latipes ENSORLG00000028676
oryzias_latipes ENSORLG00000028942
oryzias_latipes ENSORLG00000024615
oryzias_latipes ENSORLG00020018912
oryzias_latipes_asm223469v1 ENSORLG00015011177
oryzias_latipes_asm223469v1 ENSORLG00015015466
oryzias_latipes ENSORLG00020022363
amphiprion_percula ENSAPEG00000004645
cynoglossus_semilaevis ENSCSEG00000009832
cynoglossus_semilaevis ENSCSEG00000008948
oryzias_latipes ENSORLG00020016638
labrus_bergylta ENSLBEG00000026156
scleropages_formosus ENSSFOG00015011509
sus_scrofa ENSSSCG00000033287
sus_scrofa ENSSSCG00000039430
sarcophilus_harrisii ENSSHAG00000014308
sus_scrofa ENSSSCG00000039865
sus_scrofa ENSSSCG00000034083
chlorocebus_sabaeus ENSCSAG00000010009
oryzias_latipes ENSORLG00020016194
oryzias_latipes ENSORLG00020005988
oryzias_latipes_asm223469v1 ENSORLG00015000928
oryzias_latipes ENSORLG00000029465
oryzias_latipes ENSORLG00000027960
capra_hircus ENSCHIG00000003792
ictalurus_punctatus ENSIPUG00000016173
sus_scrofa ENSSSCG00000034275
oryzias_latipes ENSORLG00000022993
oryzias_latipes_asm223469v1 ENSORLG00015007193
oryzias_latipes_asm223469v1 ENSORLG00015023192
canis_lupus_dingo ENSCAFG00020018567
astyanax_mexicanus ENSAMXG00000040229
oryzias_latipes ENSORLG00000023277
oryzias_latipes_asm223469v1 ENSORLG00015008274
oryzias_latipes_asm223469v1 ENSORLG00015011800
oryzias_latipes ENSORLG00000028527
oryzias_latipes ENSORLG00000029360
oryzias_latipes_asm223469v1 ENSORLG00015002688
oryzias_latipes ENSORLG00000025065
oryzias_latipes_asm223469v1 ENSORLG00015000639
oryzias_latipes ENSORLG00020004997
oryzias_latipes ENSORLG00000028610
oryzias_latipes ENSORLG00020007063
oryzias_latipes ENSORLG00000023839
oryzias_latipes_asm223469v1 ENSORLG00015011735
oryzias_latipes ENSORLG00000029112
oryzias_latipes ENSORLG00000025690
oryzias_latipes_asm223469v1 ENSORLG00015002014
oryzias_latipes_asm223469v1 ENSORLG00015006436
oryzias_latipes ENSORLG00020017635
fundulus_heteroclitus ENSFHEG00000005701
danio_rerio ENSDARG00000099423
astyanax_mexicanus ENSAMXG00000032134
equus_asinus_asinus ENSEASG00005014075
equus_caballus ENSECAG00000036036
sus_scrofa ENSSSCG00000033097
sus_scrofa ENSSSCG00000034947
vulpes_vulpes ENSVVUG00000022955
sus_scrofa ENSSSCG00000038209
piliocolobus_tephrosceles ENSPTEG00000038503
danio_rerio ENSDARG00000115238
cynoglossus_semilaevis ENSCSEG00000014355
danio_rerio ENSDARG00000104724
cynoglossus_semilaevis ENSCSEG00000013937
astyanax_mexicanus ENSAMXG00000036308
phascolarctos_cinereus ENSPCIG00000032714
monodelphis_domestica ENSMODG00000028996
danio_rerio ENSDARG00000116759
danio_rerio ENSDARG00000102803
danio_rerio ENSDARG00000112460
danio_rerio ENSDARG00000115992
danio_rerio ENSDARG00000102247
periophthalmus_magnuspinnatus ENSPMGG00000020895
anabas_testudineus ENSATEG00000003482
labrus_bergylta ENSLBEG00000001482
pelodiscus_sinensis ENSPSIG00000016083
ficedula_albicollis ENSFALG00000009133
oryzias_latipes_asm223469v1 ENSORLG00015016105
anabas_testudineus ENSATEG00000006814
danio_rerio ENSDARG00000116984
danio_rerio ENSDARG00000115143
pogona_vitticeps ENSPVIG00000013024
pogona_vitticeps ENSPVIG00000004438
ficedula_albicollis ENSFALG00000014628
monodelphis_domestica ENSMODG00000028447
monodelphis_domestica ENSMODG00000028055
monodelphis_domestica ENSMODG00000028473
zonotrichia_albicollis ENSZALG00000001016
anabas_testudineus ENSATEG00000003957
mastacembelus_armatus ENSMAMG00000012717
labrus_bergylta ENSLBEG00000013246
labrus_bergylta ENSLBEG00000025393
anabas_testudineus ENSATEG00000011166
anabas_testudineus ENSATEG00000024723
anabas_testudineus ENSATEG00000012700
danio_rerio ENSDARG00000105004
cynoglossus_semilaevis ENSCSEG00000019326
monodelphis_domestica ENSMODG00000029214
scophthalmus_maximus ENSSMAG00000020775
scophthalmus_maximus ENSSMAG00000008400
labrus_bergylta ENSLBEG00000006442
labrus_bergylta ENSLBEG00000013488
labrus_bergylta ENSLBEG00000019536
labrus_bergylta ENSLBEG00000010291
pygocentrus_nattereri ENSPNAG00000000837
ictalurus_punctatus ENSIPUG00000003144
ictalurus_punctatus ENSIPUG00000005294
monodelphis_domestica ENSMODG00000028487
monodelphis_domestica ENSMODG00000028553
pygocentrus_nattereri ENSPNAG00000015127
monodelphis_domestica ENSMODG00000028342
cynoglossus_semilaevis ENSCSEG00000019307
anabas_testudineus ENSATEG00000011325
cynoglossus_semilaevis ENSCSEG00000019481
phascolarctos_cinereus ENSPCIG00000037132
notechis_scutatus ENSNSUG00000000696
danio_rerio ENSDARG00000099058
monodelphis_domestica ENSMODG00000029008
danio_rerio ENSDARG00000100672
monodelphis_domestica ENSMODG00000028044
monodelphis_domestica ENSMODG00000029053
danio_rerio ENSDARG00000109891
danio_rerio ENSDARG00000100037
cynoglossus_semilaevis ENSCSEG00000003325
cynoglossus_semilaevis ENSCSEG00000015125
monodelphis_domestica ENSMODG00000029762
danio_rerio ENSDARG00000103517
oryzias_latipes_asm223469v1 ENSORLG00015018131
oryzias_latipes_asm223469v1 ENSORLG00015010526
monodelphis_domestica ENSMODG00000029312
phascolarctos_cinereus ENSPCIG00000025259
danio_rerio ENSDARG00000103818
oryzias_latipes ENSORLG00020003949
gallus_gallus ENSGALG00000054833
danio_rerio ENSDARG00000101553
labrus_bergylta ENSLBEG00000016147
monodelphis_domestica ENSMODG00000027930
sarcophilus_harrisii ENSSHAG00000012072
astyanax_mexicanus ENSAMXG00000030780
danio_rerio ENSDARG00000100132
cynoglossus_semilaevis ENSCSEG00000000039
oryzias_latipes_asm223469v1 ENSORLG00015018023
oryzias_latipes ENSORLG00000025990
cynoglossus_semilaevis ENSCSEG00000008463
ficedula_albicollis ENSFALG00000008872
coturnix_japonica ENSCJPG00005006357
pan_troglodytes ENSPTRG00000050650
phascolarctos_cinereus ENSPCIG00000033229
sus_scrofa ENSSSCG00000035407
oryzias_latipes ENSORLG00000028384
oryzias_latipes_asm223469v1 ENSORLG00015001754
oryzias_latipes ENSORLG00000022832
oryzias_latipes ENSORLG00020003832
oryzias_latipes ENSORLG00000022014
oryzias_latipes ENSORLG00020001806
oryzias_latipes ENSORLG00000029825
cynoglossus_semilaevis ENSCSEG00000008047
oryzias_latipes ENSORLG00000029334
oryzias_latipes ENSORLG00000028240
oryzias_latipes ENSORLG00000025516
oryzias_latipes ENSORLG00020015922
fundulus_heteroclitus ENSFHEG00000012994
oryzias_latipes ENSORLG00020018801
oryzias_latipes ENSORLG00000028445
oryzias_latipes_asm223469v1 ENSORLG00015003765
fundulus_heteroclitus ENSFHEG00000015087
poecilia_reticulata ENSPREG00000008474
oryzias_latipes ENSORLG00020002989
fundulus_heteroclitus ENSFHEG00000003216
oryzias_latipes_asm223469v1 ENSORLG00015016830
cynoglossus_semilaevis ENSCSEG00000001109
danio_rerio ENSDARG00000098485
danio_rerio ENSDARG00000101663
dasypus_novemcinctus ENSDNOG00000032192
phascolarctos_cinereus ENSPCIG00000032666
eptatretus_burgeri ENSEBUG00000001803
mustela_putorius_furo ENSMPUG00000015236
pygocentrus_nattereri ENSPNAG00000001401
oryzias_latipes ENSORLG00020007479
oryzias_latipes_asm223469v1 ENSORLG00015000931
numida_meleagris ENSNMEG00000002777
ficedula_albicollis ENSFALG00000007584
numida_meleagris ENSNMEG00000001880
lepidothrix_coronata ENSLCOG00000013026
ficedula_albicollis ENSFALG00000003016
ficedula_albicollis ENSFALG00000013957
eptatretus_burgeri ENSEBUG00000007666
labrus_bergylta ENSLBEG00000006849
labrus_bergylta ENSLBEG00000013630
scophthalmus_maximus ENSSMAG00000002130
labrus_bergylta ENSLBEG00000007339
ficedula_albicollis ENSFALG00000007933
ficedula_albicollis ENSFALG00000014810
eptatretus_burgeri ENSEBUG00000006694
sarcophilus_harrisii ENSSHAG00000003877
fundulus_heteroclitus ENSFHEG00000004387
labrus_bergylta ENSLBEG00000029086
ficedula_albicollis ENSFALG00000012872
dasypus_novemcinctus ENSDNOG00000044595
scleropages_formosus ENSSFOG00015001885
