anas_platyrhynchos_platyrhynchos ENSAPLG00000024632
castor_canadensis ENSCCNG00000006418
dasypus_novemcinctus ENSDNOG00000042343
loxodonta_africana ENSLAFG00000030958
procavia_capensis ENSPCAG00000004061
notamacropus_eugenii ENSMEUG00000010452
phascolarctos_cinereus ENSPCIG00000035035
sarcophilus_harrisii ENSSHAG00000006649
monodelphis_domestica ENSMODG00000001644
xenopus_tropicalis ENSXETG00000031418
calidris_pugnax ENSCPUG00000016401
calidris_pygmaea ENSCPGG00000014140
melopsittacus_undulatus ENSMUNG00000016580
meleagris_gallopavo ENSMGAG00000016633
gallus_gallus ENSGALG00000043544
numida_meleagris ENSNMEG00000003340
crocodylus_porosus ENSCPRG00005015645
chelonoidis_abingdonii ENSCABG00000004062
gopherus_agassizii ENSGAGG00000013635
chrysemys_picta_bellii ENSCPBG00000012369
sphenodon_punctatus ENSSPUG00000006957
latimeria_chalumnae ENSLACG00000010224
ictalurus_punctatus ENSIPUG00000024756
astyanax_mexicanus ENSAMXG00000029044
danio_rerio ENSDARG00000070930
fundulus_heteroclitus ENSFHEG00000009903
cyprinodon_variegatus ENSCVAG00000000345
poecilia_formosa ENSPFOG00000014347
poecilia_mexicana ENSPMEG00000003320
poecilia_latipinna ENSPLAG00000007964
poecilia_reticulata ENSPREG00000010692
xiphophorus_maculatus ENSXMAG00000010184
xiphophorus_couchianus ENSXCOG00000014171
gambusia_affinis ENSGAFG00000019146
kryptolebias_marmoratus ENSKMAG00000013787
oryzias_latipes_asm223469v1 ENSORLG00015012600
oryzias_latipes ENSORLG00000026133
oryzias_latipes ENSORLG00020014075
oryzias_melastigma ENSOMEG00000011472
monopterus_albus ENSMALG00000010224
gasterosteus_aculeatus ENSGACG00000009780
haplochromis_burtoni ENSHBUG00000008156
astatotilapia_calliptera ENSACLG00000009495
pundamilia_nyererei ENSPNYG00000013328
maylandia_zebra ENSMZEG00005000241
neolamprologus_brichardi ENSNBRG00000021472
oreochromis_niloticus ENSONIG00000001130
amphilophus_citrinellus ENSACIG00000017983
periophthalmus_magnuspinnatus ENSPMGG00000000948
cynoglossus_semilaevis ENSCSEG00000003563
seriola_dumerili ENSSDUG00000012756
seriola_lalandi_dorsalis ENSSLDG00000022635
scophthalmus_maximus ENSSMAG00000014657
amphiprion_percula ENSAPEG00000013149
amphiprion_ocellaris ENSAOCG00000011838
acanthochromis_polyacanthus ENSAPOG00000001500
stegastes_partitus ENSSPAG00000012732
stegastes_partitus ENSSPAG00000018035
mastacembelus_armatus ENSMAMG00000002810
anabas_testudineus ENSATEG00000008247
mola_mola ENSMMOG00000008738
takifugu_rubripes ENSTRUG00000019945
labrus_bergylta ENSLBEG00000022126
hippocampus_comes ENSHCOG00000015746
gadus_morhua ENSGMOG00000012049
esox_lucius ENSELUG00000008315
monopterus_albus ENSMALG00000020536
mastacembelus_armatus ENSMAMG00000016206
anabas_testudineus ENSATEG00000005623
amphiprion_percula ENSAPEG00000000835
amphiprion_ocellaris ENSAOCG00000006135
acanthochromis_polyacanthus ENSAPOG00000012723
stegastes_partitus ENSSPAG00000019878
pundamilia_nyererei ENSPNYG00000001282
haplochromis_burtoni ENSHBUG00000012900
astatotilapia_calliptera ENSACLG00000002852
maylandia_zebra ENSMZEG00005003127
oreochromis_niloticus ENSONIG00000007303
amphilophus_citrinellus ENSACIG00000012539
xiphophorus_maculatus ENSXMAG00000013032
xiphophorus_couchianus ENSXCOG00000007168
poecilia_formosa ENSPFOG00000003616
poecilia_mexicana ENSPMEG00000004042
poecilia_latipinna ENSPLAG00000009570
poecilia_reticulata ENSPREG00000000867
fundulus_heteroclitus ENSFHEG00000002522
cyprinodon_variegatus ENSCVAG00000022556
kryptolebias_marmoratus ENSKMAG00000004510
oryzias_latipes_asm223469v1 ENSORLG00015021968
oryzias_latipes ENSORLG00000013234
oryzias_latipes ENSORLG00020002468
oryzias_melastigma ENSOMEG00000015662
cynoglossus_semilaevis ENSCSEG00000000433
periophthalmus_magnuspinnatus ENSPMGG00000020686
esox_lucius ENSELUG00000004295
pygocentrus_nattereri ENSPNAG00000014040
astyanax_mexicanus ENSAMXG00000035479
ictalurus_punctatus ENSIPUG00000014187
danio_rerio ENSDARG00000104363
scleropages_formosus ENSSFOG00015022070
paramormyrops_kingsleyae ENSPKIG00000003381
poecilia_latipinna ENSPLAG00000001404
poecilia_mexicana ENSPMEG00000021546
poecilia_reticulata ENSPREG00000004850
xiphophorus_maculatus ENSXMAG00000021334
gambusia_affinis ENSGAFG00000009389
fundulus_heteroclitus ENSFHEG00000007768
cyprinodon_variegatus ENSCVAG00000019486
kryptolebias_marmoratus ENSKMAG00000004870
oryzias_latipes_asm223469v1 ENSORLG00015023274
oryzias_latipes ENSORLG00000025826
oryzias_melastigma ENSOMEG00000006829
haplochromis_burtoni ENSHBUG00000010025
pundamilia_nyererei ENSPNYG00000020884
maylandia_zebra ENSMZEG00005014079
astatotilapia_calliptera ENSACLG00000006184
neolamprologus_brichardi ENSNBRG00000001707
amphilophus_citrinellus ENSACIG00000018917
amphiprion_percula ENSAPEG00000018094
amphiprion_ocellaris ENSAOCG00000006724
acanthochromis_polyacanthus ENSAPOG00000002103
stegastes_partitus ENSSPAG00000005573
seriola_dumerili ENSSDUG00000016862
seriola_lalandi_dorsalis ENSSLDG00000017073
scophthalmus_maximus ENSSMAG00000008793
anabas_testudineus ENSATEG00000003677
mastacembelus_armatus ENSMAMG00000011495
mola_mola ENSMMOG00000005631
labrus_bergylta ENSLBEG00000007180
periophthalmus_magnuspinnatus ENSPMGG00000015132
hippocampus_comes ENSHCOG00000019958
seriola_dumerili ENSSDUG00000019136
seriola_lalandi_dorsalis ENSSLDG00000024656
cynoglossus_semilaevis ENSCSEG00000009784
stegastes_partitus ENSSPAG00000011015
xiphophorus_maculatus ENSXMAG00000018236
neolamprologus_brichardi ENSNBRG00000010792
hippocampus_comes ENSHCOG00000006783
esox_lucius ENSELUG00000002912
pygocentrus_nattereri ENSPNAG00000021939
scleropages_formosus ENSSFOG00015017920
scophthalmus_maximus ENSSMAG00000015380
takifugu_rubripes ENSTRUG00000021761
acanthochromis_polyacanthus ENSAPOG00000022289
amphiprion_ocellaris ENSAOCG00000007160
poecilia_mexicana ENSPMEG00000018923
poecilia_reticulata ENSPREG00000016323
poecilia_latipinna ENSPLAG00000020582
poecilia_formosa ENSPFOG00000023355
gambusia_affinis ENSGAFG00000013084
xiphophorus_maculatus ENSXMAG00000027363
cyprinodon_variegatus ENSCVAG00000002280
fundulus_heteroclitus ENSFHEG00000016559
kryptolebias_marmoratus ENSKMAG00000000446
oryzias_latipes ENSORLG00000027039
oryzias_latipes ENSORLG00020011039
oryzias_latipes_asm223469v1 ENSORLG00015018353
oryzias_melastigma ENSOMEG00000010109
mastacembelus_armatus ENSMAMG00000022148
cynoglossus_semilaevis ENSCSEG00000019081
amphiprion_percula ENSAPEG00000011651
stegastes_partitus ENSSPAG00000006231
astatotilapia_calliptera ENSACLG00000018231
haplochromis_burtoni ENSHBUG00000004130
pundamilia_nyererei ENSPNYG00000003144
maylandia_zebra ENSMZEG00005017773
amphilophus_citrinellus ENSACIG00000003788
anabas_testudineus ENSATEG00000011247
monopterus_albus ENSMALG00000012032
mola_mola ENSMMOG00000017632
seriola_lalandi_dorsalis ENSSLDG00000005927
seriola_dumerili ENSSDUG00000001358
hippocampus_comes ENSHCOG00000018987
periophthalmus_magnuspinnatus ENSPMGG00000008895
pygocentrus_nattereri ENSPNAG00000028296
astyanax_mexicanus ENSAMXG00000042725
ictalurus_punctatus ENSIPUG00000021288
danio_rerio ENSDARG00000070142
esox_lucius ENSELUG00000016615
paramormyrops_kingsleyae ENSPKIG00000024777
scleropages_formosus ENSSFOG00015005214
lepisosteus_oculatus ENSLOCG00000014179
latimeria_chalumnae ENSLACG00000007067
chrysemys_picta_bellii ENSCPBG00000024129
chelonoidis_abingdonii ENSCABG00000004514
xenopus_tropicalis ENSXETG00000030744
latimeria_chalumnae ENSLACG00000008063
pygocentrus_nattereri ENSPNAG00000021749
astyanax_mexicanus ENSAMXG00000032334
ictalurus_punctatus ENSIPUG00000003642
danio_rerio ENSDARG00000045832
tetraodon_nigroviridis ENSTNIG00000003953
periophthalmus_magnuspinnatus ENSPMGG00000000039
cynoglossus_semilaevis ENSCSEG00000009795
amphiprion_ocellaris ENSAOCG00000020352
amphiprion_percula ENSAPEG00000000192
acanthochromis_polyacanthus ENSAPOG00000008358
stegastes_partitus ENSSPAG00000022718
maylandia_zebra ENSMZEG00005015920
astatotilapia_calliptera ENSACLG00000007342
pundamilia_nyererei ENSPNYG00000002611
haplochromis_burtoni ENSHBUG00000002748
neolamprologus_brichardi ENSNBRG00000010810
oreochromis_niloticus ENSONIG00000007007
amphilophus_citrinellus ENSACIG00000013475
poecilia_formosa ENSPFOG00000012281
poecilia_latipinna ENSPLAG00000003106
poecilia_reticulata ENSPREG00000017298
poecilia_mexicana ENSPMEG00000005448
gambusia_affinis ENSGAFG00000017611
xiphophorus_maculatus ENSXMAG00000021841
cyprinodon_variegatus ENSCVAG00000003951
fundulus_heteroclitus ENSFHEG00000017246
seriola_lalandi_dorsalis ENSSLDG00000024648
seriola_dumerili ENSSDUG00000019145
kryptolebias_marmoratus ENSKMAG00000006762
labrus_bergylta ENSLBEG00000016953
takifugu_rubripes ENSTRUG00000020690
mola_mola ENSMMOG00000016391
oryzias_latipes_asm223469v1 ENSORLG00015006403
oryzias_latipes ENSORLG00020000070
oryzias_latipes ENSORLG00000023123
oryzias_melastigma ENSOMEG00000002797
scophthalmus_maximus ENSSMAG00000005587
anabas_testudineus ENSATEG00000017730
monopterus_albus ENSMALG00000009841
hippocampus_comes ENSHCOG00000006770
amphiprion_ocellaris ENSAOCG00000014354
amphiprion_percula ENSAPEG00000002995
acanthochromis_polyacanthus ENSAPOG00000005754
stegastes_partitus ENSSPAG00000001144
xiphophorus_maculatus ENSXMAG00000021655
xiphophorus_couchianus ENSXCOG00000015740
gambusia_affinis ENSGAFG00000015380
poecilia_formosa ENSPFOG00000014040
poecilia_mexicana ENSPMEG00000006519
poecilia_latipinna ENSPLAG00000004616
poecilia_reticulata ENSPREG00000020180
fundulus_heteroclitus ENSFHEG00000000474
cyprinodon_variegatus ENSCVAG00000011397
kryptolebias_marmoratus ENSKMAG00000017488
haplochromis_burtoni ENSHBUG00000005716
pundamilia_nyererei ENSPNYG00000017849
astatotilapia_calliptera ENSACLG00000016566
maylandia_zebra ENSMZEG00005022793
neolamprologus_brichardi ENSNBRG00000010561
amphilophus_citrinellus ENSACIG00000017102
mola_mola ENSMMOG00000018394
scophthalmus_maximus ENSSMAG00000018544
anabas_testudineus ENSATEG00000012691
mastacembelus_armatus ENSMAMG00000014831
seriola_lalandi_dorsalis ENSSLDG00000000771
seriola_dumerili ENSSDUG00000021361
takifugu_rubripes ENSTRUG00000013661
tetraodon_nigroviridis ENSTNIG00000001730
labrus_bergylta ENSLBEG00000004068
oryzias_latipes ENSORLG00020014763
oryzias_latipes_asm223469v1 ENSORLG00015005067
oryzias_latipes ENSORLG00000014424
oryzias_melastigma ENSOMEG00000017414
periophthalmus_magnuspinnatus ENSPMGG00000019437
esox_lucius ENSELUG00000003761
scleropages_formosus ENSSFOG00015017923
scleropages_formosus ENSSFOG00015015330
paramormyrops_kingsleyae ENSPKIG00000003280
paramormyrops_kingsleyae ENSPKIG00000016239
astyanax_mexicanus ENSAMXG00000030222
astyanax_mexicanus ENSAMXG00000040027
pygocentrus_nattereri ENSPNAG00000021748
ictalurus_punctatus ENSIPUG00000022866
danio_rerio ENSDARG00000035852
gadus_morhua ENSGMOG00000003719
esox_lucius ENSELUG00000002923
lepisosteus_oculatus ENSLOCG00000014180
pogona_vitticeps ENSPVIG00000023450
notechis_scutatus ENSNSUG00000001463
salvator_merianae ENSSMRG00000000830
gopherus_agassizii ENSGAGG00000000778
scleropages_formosus ENSSFOG00015011298
paramormyrops_kingsleyae ENSPKIG00000012232
pygocentrus_nattereri ENSPNAG00000021591
eptatretus_burgeri ENSEBUG00000009012
