caenorhabditis_elegans_strain_n2 WBGene00004426
phascolarctos_cinereus ENSPCIG00000001733
phascolarctos_cinereus ENSPCIG00000010324
notamacropus_eugenii ENSMEUG00000013305
sarcophilus_harrisii ENSSHAG00000001591
monodelphis_domestica ENSMODG00000015262
ornithorhynchus_anatinus ENSOANG00000010087
sphenodon_punctatus ENSSPUG00000013130
apteryx_owenii ENSAOWG00000007052
apteryx_haastii ENSAHAG00000013801
apteryx_rowi ENSARWG00000013571
dromaius_novaehollandiae ENSDNVG00000006955
nothoprocta_perdicaria ENSNPEG00000009342
lonchura_striata_domestica ENSLSDG00000008532
taeniopygia_guttata ENSTGUG00000003871
serinus_canaria ENSSCAG00000001047
zonotrichia_albicollis ENSZALG00000002532
junco_hyemalis ENSJHYG00000009388
ficedula_albicollis ENSFALG00000009120
parus_major ENSPMJG00000007613
cyanistes_caeruleus ENSCCEG00000009243
manacus_vitellinus ENSMVIG00005013739
lepidothrix_coronata ENSLCOG00000013830
calidris_pygmaea ENSCPGG00000000099
calidris_pugnax ENSCPUG00000010203
anser_brachyrhynchus ENSABRG00000003537
anas_platyrhynchos_platyrhynchos ENSAPLG00000003884
meleagris_gallopavo ENSMGAG00000011288
gallus_gallus ENSGALG00000043379
numida_meleagris ENSNMEG00000010237
coturnix_japonica ENSCJPG00005012844
echinops_telfairi ENSETEG00000012894
echinops_telfairi ENSETEG00000006352
echinops_telfairi ENSETEG00000003758
procavia_capensis ENSPCAG00000017095
loxodonta_africana ENSLAFG00000010371
choloepus_hoffmanni ENSCHOG00000009404
myotis_lucifugus ENSMLUG00000014429
sorex_araneus ENSSARG00000003974
pteropus_vampyrus ENSPVAG00000013914
sus_scrofa ENSSSCG00000011272
sus_scrofa ENSSSCG00000029003
tursiops_truncatus ENSTTRG00000006708
bos_mutus ENSBMUG00000016083
bos_taurus ENSBTAG00000002038
bison_bison_bison ENSBBBG00000021617
capra_hircus ENSCHIG00000019403
capra_hircus ENSCHIG00000014812
ursus_maritimus ENSUMAG00000004540
ursus_americanus ENSUAMG00000013664
ailuropoda_melanoleuca ENSAMEG00000001709
mustela_putorius_furo ENSMPUG00000017961
mustela_putorius_furo ENSMPUG00000019809
neovison_vison ENSNVIG00000024427
canis_lupus_familiaris ENSCAFG00000015445
canis_lupus_familiaris ENSCAFG00000005138
canis_lupus_dingo ENSCAFG00020025513
vulpes_vulpes ENSVVUG00000005464
panthera_tigris_altaica ENSPTIG00000005357
panthera_pardus ENSPPRG00000002588
felis_catus ENSFCAG00000046373
equus_asinus_asinus ENSEASG00005007625
equus_caballus ENSECAG00000026813
marmota_marmota_marmota ENSMMMG00000003756
marmota_marmota_marmota ENSMMMG00000009798
urocitellus_parryii ENSUPAG00010011004
ictidomys_tridecemlineatus ENSSTOG00000021460
heterocephalus_glaber_female ENSHGLG00000014943
fukomys_damarensis ENSFDAG00000015817
microtus_ochrogaster ENSMOCG00000001541
microtus_ochrogaster ENSMOCG00000015991
microtus_ochrogaster ENSMOCG00000004837
microtus_ochrogaster ENSMOCG00000019950
cricetulus_griseus_chok1gshd ENSCGRG00001000137
cricetulus_griseus_crigri ENSCGRG00000013274
cricetulus_griseus_crigri-picr ENSCGRG00015010527
meriones_unguiculatus ENSMUGG00000000739
rattus_norvegicus ENSRNOG00000032160
rattus_norvegicus ENSRNOG00000031061
rattus_norvegicus ENSRNOG00000019007
peromyscus_maniculatus_bairdii ENSPEMG00000016182
mus_musculus ENSMUSG00000025794
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033967
mus_spicilegus ENSMSIG00000026415
mus_pahari MGP_PahariEiJ_G0015686
mesocricetus_auratus ENSMAUG00000009344
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032819
mesocricetus_auratus ENSMAUG00000014583
jaculus_jaculus ENSJJAG00000009606
castor_canadensis ENSCCNG00000016648
chinchilla_lanigera ENSCLAG00000016120
cavia_porcellus ENSCPOG00000030681
oryctolagus_cuniculus ENSOCUG00000010309
mus_spicilegus ENSMSIG00000007691
mus_spicilegus ENSMSIG00000027182
nannospalax_galili ENSNGAG00000010949
heterocephalus_glaber_male ENSHGLG00100013744
octodon_degus ENSODEG00000000089
spermophilus_dauricus ENSSDAG00000004424
macaca_nemestrina ENSMNEG00000038053
macaca_nemestrina ENSMNEG00000034287
macaca_mulatta ENSMMUG00000006383
macaca_fascicularis ENSMFAG00000032338
macaca_mulatta ENSMMUG00000014352
theropithecus_gelada ENSTGEG00000027598
papio_anubis ENSPANG00000016967
rhinopithecus_roxellana ENSRROG00000040989
pan_paniscus ENSPPAG00000034871
pan_troglodytes ENSPTRG00000051485
gorilla_gorilla ENSGGOG00000037389
rhinopithecus_bieti ENSRBIG00000032118
callithrix_jacchus ENSCJAG00000041815
tupaia_belangeri ENSTBEG00000008861
ochotona_princeps ENSOPRG00000015787
callithrix_jacchus ENSCJAG00000047729
pongo_abelii ENSPPYG00000029392
spermophilus_dauricus ENSSDAG00000022324
marmota_marmota_marmota ENSMMMG00000024004
jaculus_jaculus ENSJJAG00000014995
mandrillus_leucophaeus ENSMLEG00000031612
cercocebus_atys ENSCATG00000024056
rhinopithecus_bieti ENSRBIG00000043627
carlito_syrichta ENSTSYG00000031754
propithecus_coquereli ENSPCOG00000002367
prolemur_simus ENSPSMG00000014323
dasypus_novemcinctus ENSDNOG00000038635
salvator_merianae ENSSMRG00000010293
melopsittacus_undulatus ENSMUNG00000016417
propithecus_coquereli ENSPCOG00000020291
colobus_angolensis_palliatus ENSCANG00000039269
dasypus_novemcinctus ENSDNOG00000046774
cavia_aperea ENSCAPG00000008396
crocodylus_porosus ENSCPRG00005005107
microcebus_murinus ENSMICG00000026860
otolemur_garnettii ENSOGAG00000032650
carlito_syrichta ENSTSYG00000028278
macaca_nemestrina ENSMNEG00000039188
papio_anubis ENSPANG00000034164
cercocebus_atys ENSCATG00000042197
aotus_nancymaae ENSANAG00000031599
otolemur_garnettii ENSOGAG00000024502
propithecus_coquereli ENSPCOG00000024624
prolemur_simus ENSPSMG00000014055
cebus_capucinus ENSCCAG00000021374
homo_sapiens ENSG00000188846
heterocephalus_glaber_female ENSHGLG00000014575
heterocephalus_glaber_male ENSHGLG00100000190
pan_paniscus ENSPPAG00000019205
pan_troglodytes ENSPTRG00000043616
nomascus_leucogenys ENSNLEG00000032465
macaca_fascicularis ENSMFAG00000002629
macaca_nemestrina ENSMNEG00000041277
macaca_mulatta ENSMMUG00000044355
papio_anubis ENSPANG00000031302
cercocebus_atys ENSCATG00000037021
mandrillus_leucophaeus ENSMLEG00000043313
rhinopithecus_roxellana ENSRROG00000002457
pan_paniscus ENSPPAG00000033463
pan_troglodytes ENSPTRG00000045152
nomascus_leucogenys ENSNLEG00000033539
rhinopithecus_bieti ENSRBIG00000029802
colobus_angolensis_palliatus ENSCANG00000041577
mandrillus_leucophaeus ENSMLEG00000041147
cercocebus_atys ENSCATG00000035949
carlito_syrichta ENSTSYG00000028474
propithecus_coquereli ENSPCOG00000013895
microcebus_murinus ENSMICG00000044285
panthera_tigris_altaica ENSPTIG00000018672
panthera_pardus ENSPPRG00000002617
felis_catus ENSFCAG00000033885
felis_catus ENSFCAG00000036735
vulpes_vulpes ENSVVUG00000009813
canis_lupus_dingo ENSCAFG00020019452
macaca_mulatta ENSMMUG00000042008
piliocolobus_tephrosceles ENSPTEG00000017054
pan_troglodytes ENSPTRG00000011963
carlito_syrichta ENSTSYG00000002161
prolemur_simus ENSPSMG00000022611
colobus_angolensis_palliatus ENSCANG00000043404
rhinopithecus_bieti ENSRBIG00000029110
macaca_nemestrina ENSMNEG00000040465
macaca_fascicularis ENSMFAG00000045600
papio_anubis ENSPANG00000031916
macaca_mulatta ENSMMUG00000038270
cercocebus_atys ENSCATG00000041181
cebus_capucinus ENSCCAG00000020763
saimiri_boliviensis_boliviensis ENSSBOG00000029599
aotus_nancymaae ENSANAG00000036816
aotus_nancymaae ENSANAG00000034067
macaca_fascicularis ENSMFAG00000030186
propithecus_coquereli ENSPCOG00000004503
propithecus_coquereli ENSPCOG00000024152
piliocolobus_tephrosceles ENSPTEG00000016658
colobus_angolensis_palliatus ENSCANG00000012347
callithrix_jacchus ENSCJAG00000017884
macaca_fascicularis ENSMFAG00000045720
nomascus_leucogenys ENSNLEG00000005682
cebus_capucinus ENSCCAG00000031843
aotus_nancymaae ENSANAG00000027465
colobus_angolensis_palliatus ENSCANG00000009336
rhinopithecus_bieti ENSRBIG00000024165
piliocolobus_tephrosceles ENSPTEG00000037748
chlorocebus_sabaeus ENSCSAG00000016907
papio_anubis ENSPANG00000034352
mandrillus_leucophaeus ENSMLEG00000037927
rhinopithecus_roxellana ENSRROG00000042198
gorilla_gorilla ENSGGOG00000025958
rhinopithecus_bieti ENSRBIG00000007466
rhinopithecus_roxellana ENSRROG00000017304
theropithecus_gelada ENSTGEG00000016059
pan_paniscus ENSPPAG00000029385
saimiri_boliviensis_boliviensis ENSSBOG00000035638
microcebus_murinus ENSMICG00000048910
cercocebus_atys ENSCATG00000036366
sus_scrofa ENSSSCG00000032925
erinaceus_europaeus ENSEEUG00000006052
latimeria_chalumnae ENSLACG00000015639
cyprinodon_variegatus ENSCVAG00000011090
eptatretus_burgeri ENSEBUG00000008418
ciona_intestinalis ENSCING00000020198
seriola_lalandi_dorsalis ENSSLDG00000003315
saccharomyces_cerevisiae YHL001W
saccharomyces_cerevisiae YKL006W
