caenorhabditis_elegans_strain_n2 WBGene00018508
tupaia_belangeri ENSTBEG00000014741
oryctolagus_cuniculus ENSOCUG00000001610
ochotona_princeps ENSOPRG00000015212
pteropus_vampyrus ENSPVAG00000006088
myotis_lucifugus ENSMLUG00000000847
equus_caballus ENSECAG00000016632
equus_asinus_asinus ENSEASG00005015801
capra_hircus ENSCHIG00000025932
ovis_aries ENSOARG00000018505
bos_mutus ENSBMUG00000026521
bos_taurus ENSBTAG00000001485
bison_bison_bison ENSBBBG00000020508
tursiops_truncatus ENSTTRG00000001059
sus_scrofa ENSSSCG00000024999
vicugna_pacos ENSVPAG00000001619
sorex_araneus ENSSARG00000009689
erinaceus_europaeus ENSEEUG00000005291
canis_lupus_dingo ENSCAFG00020012160
canis_lupus_familiaris ENSCAFG00000007519
vulpes_vulpes ENSVVUG00000013495
neovison_vison ENSNVIG00000020462
mustela_putorius_furo ENSMPUG00000003843
ursus_maritimus ENSUMAG00000015386
ursus_americanus ENSUAMG00000018082
ailuropoda_melanoleuca ENSAMEG00000016903
panthera_tigris_altaica ENSPTIG00000020739
panthera_pardus ENSPPRG00000012282
felis_catus ENSFCAG00000023803
loxodonta_africana ENSLAFG00000007546
procavia_capensis ENSPCAG00000006557
echinops_telfairi ENSETEG00000005440
choloepus_hoffmanni ENSCHOG00000013475
dasypus_novemcinctus ENSDNOG00000018340
ornithorhynchus_anatinus ENSOANG00000005455
pogona_vitticeps ENSPVIG00000001334
anolis_carolinensis ENSACAG00000007146
notechis_scutatus ENSNSUG00000012501
salvator_merianae ENSSMRG00000012804
sphenodon_punctatus ENSSPUG00000003928
apteryx_haastii ENSAHAG00000018672
apteryx_owenii ENSAOWG00000004565
apteryx_rowi ENSARWG00000004850
dromaius_novaehollandiae ENSDNVG00000017260
nothoprocta_perdicaria ENSNPEG00000014431
anser_brachyrhynchus ENSABRG00000021842
anas_platyrhynchos_platyrhynchos ENSAPLG00000010179
coturnix_japonica ENSCJPG00005009665
meleagris_gallopavo ENSMGAG00000006847
gallus_gallus ENSGALG00000015264
numida_meleagris ENSNMEG00000002331
calidris_pygmaea ENSCPGG00000009805
calidris_pugnax ENSCPUG00000000362
melopsittacus_undulatus ENSMUNG00000004960
lepidothrix_coronata ENSLCOG00000004612
manacus_vitellinus ENSMVIG00005018664
lonchura_striata_domestica ENSLSDG00000000689
taeniopygia_guttata ENSTGUG00000000931
serinus_canaria ENSSCAG00000017342
zonotrichia_albicollis ENSZALG00000011628
ficedula_albicollis ENSFALG00000001051
parus_major ENSPMJG00000009282
cyanistes_caeruleus ENSCCEG00000016576
crocodylus_porosus ENSCPRG00005005586
chelonoidis_abingdonii ENSCABG00000014138
gopherus_agassizii ENSGAGG00000005969
chrysemys_picta_bellii ENSCPBG00000024235
pelodiscus_sinensis ENSPSIG00000006597
xenopus_tropicalis ENSXETG00000023862
latimeria_chalumnae ENSLACG00000000427
rattus_norvegicus ENSRNOG00000011613
petromyzon_marinus ENSPMAG00000005862
latimeria_chalumnae ENSLACG00000014734
ciona_savignyi ENSCSAVG00000007714
ciona_intestinalis ENSCING00000008857
drosophila_melanogaster FBgn0027279
saccharomyces_cerevisiae YLR410W
