vombatus_ursinus ENSVURG00010010396
dromaius_novaehollandiae ENSDNVG00000014144
lepidothrix_coronata ENSLCOG00000009477
manacus_vitellinus ENSMVIG00005007797
parus_major ENSPMJG00000010861
cyanistes_caeruleus ENSCCEG00000024134
ficedula_albicollis ENSFALG00000013869
junco_hyemalis ENSJHYG00000006501
zonotrichia_albicollis ENSZALG00000016932
serinus_canaria ENSSCAG00000003943
lonchura_striata ENSLSDG00000005838
taeniopygia_guttata ENSTGUG00000000474
melopsittacus_undulatus ENSMUNG00000012873
calidris_pugnax ENSCPUG00000019653
calidris_pygmaea ENSCPGG00000009294
anas_platyrhynchos ENSAPLG00000011724
anser_brachyrhynchus ENSABRG00000012013
gallus_gallus ENSGALG00000003771
meleagris_gallopavo ENSMGAG00000005467
coturnix_japonica ENSCJPG00005013686
numida_meleagris ENSNMEG00000004953
crocodylus_porosus ENSCPRG00005017017
gopherus_agassizii ENSGAGG00000014192
chelonoidis_abingdonii ENSCABG00000018314
chrysemys_picta ENSCPBG00000014932
pelodiscus_sinensis ENSPSIG00000008402
pogona_vitticeps ENSPVIG00000017099
anolis_carolinensis ENSACAG00000001811
notechis_scutatus ENSNSUG00000016100
salvator_merianae ENSSMRG00000006110
sphenodon_punctatus ENSSPUG00000009147
xenopus_tropicalis ENSXETG00000016875
latimeria_chalumnae ENSLACG00000001224
fundulus_heteroclitus ENSFHEG00000000604
cyprinodon_variegatus ENSCVAG00000022303
xiphophorus_maculatus ENSXMAG00000018864
xiphophorus_couchianus ENSXCOG00000000498
gambusia_affinis ENSGAFG00000014370
poecilia_latipinna ENSPLAG00000021234
poecilia_mexicana ENSPMEG00000001701
poecilia_formosa ENSPFOG00000009364
poecilia_reticulata ENSPREG00000017772
kryptolebias_marmoratus ENSKMAG00000022211
oryzias_latipes ENSORLG00020012797
oryzias_latipes ENSORLG00000017391
oryzias_latipes ENSORLG00015000281
oryzias_melastigma ENSOMEG00000011598
gouania_willdenowi ENSGWIG00000000318
cynoglossus_semilaevis ENSCSEG00000013930
cottoperca_gobio ENSCGOG00000005107
gasterosteus_aculeatus ENSGACG00000010766
amphiprion_percula ENSAPEG00000001999
amphiprion_ocellaris ENSAOCG00000012750
acanthochromis_polyacanthus ENSAPOG00000018679
stegastes_partitus ENSSPAG00000018016
scophthalmus_maximus ENSSMAG00000005564
seriola_lalandi ENSSLDG00000015568
seriola_dumerili ENSSDUG00000000743
lates_calcarifer ENSLCAG00010025277
mastacembelus_armatus ENSMAMG00000004726
monopterus_albus ENSMALG00000015596
anabas_testudineus ENSATEG00000007456
betta_splendens ENSBSLG00000002586
larimichthys_crocea ENSLCRG00005018581
labrus_bergylta ENSLBEG00000004513
takifugu_rubripes ENSTRUG00000010673
tetraodon_nigroviridis ENSTNIG00000015504
mola_mola ENSMMOG00000019945
maylandia_zebra ENSMZEG00005003816
astatotilapia_calliptera ENSACLG00000022210
pundamilia_nyererei ENSPNYG00000008257
haplochromis_burtoni ENSHBUG00000005297
oreochromis_niloticus ENSONIG00000001898
neolamprologus_brichardi ENSNBRG00000014622
amphilophus_citrinellus ENSACIG00000007664
parambassis_ranga ENSPRNG00000005953
periophthalmus_magnuspinnatus ENSPMGG00000006327
hippocampus_comes ENSHCOG00000008407
gadus_morhua ENSGMOG00000013649
hucho_hucho ENSHHUG00000041668
hucho_hucho ENSHHUG00000030932
esox_lucius ENSELUG00000009027
clupea_harengus ENSCHAG00000003941
denticeps_clupeoides ENSDCDG00000031955
astyanax_mexicanus ENSAMXG00000014639
astyanax_mexicanus ENSAMXG00005004230
pygocentrus_nattereri ENSPNAG00000021629
ictalurus_punctatus ENSIPUG00000016877
electrophorus_electricus ENSEEEG00000007266
danio_rerio ENSDARG00000062472
scleropages_formosus ENSSFOG00015016043
paramormyrops_kingsleyae ENSPKIG00000016126
lepisosteus_oculatus ENSLOCG00000000085
erpetoichthys_calabaricus ENSECRG00000011881
callorhinchus_milii ENSCMIG00000006128
eptatretus_burgeri ENSEBUG00000015289
