gallus_gallus ENSGALG00000004309
ictidomys_tridecemlineatus ENSSTOG00000015647
spermophilus_dauricus ENSSDAG00000004910
marmota_marmota_marmota ENSMMMG00000013671
urocitellus_parryii ENSUPAG00010001085
propithecus_coquereli ENSPCOG00000027697
prolemur_simus ENSPSMG00000011338
microcebus_murinus ENSMICG00000008227
otolemur_garnettii ENSOGAG00000007713
tupaia_belangeri ENSTBEG00000004906
echinops_telfairi ENSETEG00000017804
dasypus_novemcinctus ENSDNOG00000031822
chinchilla_lanigera ENSCLAG00000006787
octodon_degus ENSODEG00000014582
cavia_aperea ENSCAPG00000000055
cavia_porcellus ENSCPOG00000023160
heterocephalus_glaber_female ENSHGLG00000004611
heterocephalus_glaber_male ENSHGLG00100012170
fukomys_damarensis ENSFDAG00000011186
erinaceus_europaeus ENSEEUG00000013635
mus_spicilegus ENSMSIG00000028567
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025537
mus_musculus ENSMUSG00000017943
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024615
mus_pahari MGP_PahariEiJ_G0026059
rattus_norvegicus ENSRNOG00000008790
meriones_unguiculatus ENSMUGG00000020968
peromyscus_maniculatus_bairdii ENSPEMG00000016615
microtus_ochrogaster ENSMOCG00000020945
cricetulus_griseus_crigri ENSCGRG00000003640
cricetulus_griseus_chok1gshd ENSCGRG00001013351
cricetulus_griseus_crigri-picr ENSCGRG00015022674
nannospalax_galili ENSNGAG00000023949
jaculus_jaculus ENSJJAG00000013580
castor_canadensis ENSCCNG00000006912
pteropus_vampyrus ENSPVAG00000003937
myotis_lucifugus ENSMLUG00000007260
phascolarctos_cinereus ENSPCIG00000009406
notamacropus_eugenii ENSMEUG00000010094
sarcophilus_harrisii ENSSHAG00000005441
monodelphis_domestica ENSMODG00000016221
ornithorhynchus_anatinus ENSOANG00000002465
ornithorhynchus_anatinus ENSOANG00000022617
xenopus_tropicalis ENSXETG00000001772
latimeria_chalumnae ENSLACG00000012110
poecilia_latipinna ENSPLAG00000007344
poecilia_formosa ENSPFOG00000001634
poecilia_mexicana ENSPMEG00000021938
poecilia_reticulata ENSPREG00000020587
xiphophorus_maculatus ENSXMAG00000001199
xiphophorus_couchianus ENSXCOG00000015540
gambusia_affinis ENSGAFG00000011777
fundulus_heteroclitus ENSFHEG00000000381
kryptolebias_marmoratus ENSKMAG00000013492
amphilophus_citrinellus ENSACIG00000005338
cyprinodon_variegatus ENSCVAG00000009042
stegastes_partitus ENSSPAG00000002888
mastacembelus_armatus ENSMAMG00000005810
scophthalmus_maximus ENSSMAG00000018745
cynoglossus_semilaevis ENSCSEG00000009689
mola_mola ENSMMOG00000013254
anabas_testudineus ENSATEG00000024576
monopterus_albus ENSMALG00000008974
amphiprion_ocellaris ENSAOCG00000013009
amphiprion_percula ENSAPEG00000002102
acanthochromis_polyacanthus ENSAPOG00000020537
maylandia_zebra ENSMZEG00005023519
haplochromis_burtoni ENSHBUG00000008314
astatotilapia_calliptera ENSACLG00000016652
pundamilia_nyererei ENSPNYG00000022206
neolamprologus_brichardi ENSNBRG00000000703
oreochromis_niloticus ENSONIG00000016519
seriola_lalandi_dorsalis ENSSLDG00000003980
seriola_dumerili ENSSDUG00000005392
labrus_bergylta ENSLBEG00000024892
gasterosteus_aculeatus ENSGACG00000011509
takifugu_rubripes ENSTRUG00000009791
tetraodon_nigroviridis ENSTNIG00000012434
oryzias_melastigma ENSOMEG00000014846
oryzias_latipes_asm223469v1 ENSORLG00015021838
hippocampus_comes ENSHCOG00000010018
periophthalmus_magnuspinnatus ENSPMGG00000011461
gadus_morhua ENSGMOG00000011433
esox_lucius ENSELUG00000006637
pygocentrus_nattereri ENSPNAG00000020995
astyanax_mexicanus ENSAMXG00000030352
ictalurus_punctatus ENSIPUG00000022308
danio_rerio ENSDARG00000028628
paramormyrops_kingsleyae ENSPKIG00000011388
scleropages_formosus ENSSFOG00015000236
lepisosteus_oculatus ENSLOCG00000002008
