lepidothrix_coronata ENSLCOG00000005563
scleropages_formosus ENSSFOG00015021918
paramormyrops_kingsleyae ENSPKIG00000013893
lepisosteus_oculatus ENSLOCG00000016772
latimeria_chalumnae ENSLACG00000012812
eptatretus_burgeri ENSEBUG00000014471
xenopus_tropicalis ENSXETG00000015724
oryctolagus_cuniculus ENSOCUG00000001408
ochotona_princeps ENSOPRG00000002977
tupaia_belangeri ENSTBEG00000016606
propithecus_coquereli ENSPCOG00000022381
microcebus_murinus ENSMICG00000013000
prolemur_simus ENSPSMG00000006092
otolemur_garnettii ENSOGAG00000027276
homo_sapiens ENSG00000025708
pan_troglodytes ENSPTRG00000014547
gorilla_gorilla ENSGGOG00000010990
pongo_abelii ENSPPYG00000011992
macaca_mulatta ENSMMUG00000001765
macaca_fascicularis ENSMFAG00000045728
macaca_nemestrina ENSMNEG00000045043
papio_anubis ENSPANG00000006414
cercocebus_atys ENSCATG00000013170
chlorocebus_sabaeus ENSCSAG00000004810
rhinopithecus_bieti ENSRBIG00000037217
rhinopithecus_roxellana ENSRROG00000035785
theropithecus_gelada ENSTGEG00000001122
piliocolobus_tephrosceles ENSPTEG00000018398
nomascus_leucogenys ENSNLEG00000000940
pan_paniscus ENSPPAG00000037131
mandrillus_leucophaeus ENSMLEG00000038167
colobus_angolensis_palliatus ENSCANG00000019003
cebus_capucinus ENSCCAG00000033017
saimiri_boliviensis_boliviensis ENSSBOG00000035212
callithrix_jacchus ENSCJAG00000037938
aotus_nancymaae ENSANAG00000030523
castor_canadensis ENSCCNG00000008932
dipodomys_ordii ENSDORG00000027258
cricetulus_griseus_crigri-picr ENSCGRG00015023585
cricetulus_griseus_chok1gshd ENSCGRG00001002698
cricetulus_griseus_crigri ENSCGRG00000013367
mesocricetus_auratus ENSMAUG00000004074
microtus_ochrogaster ENSMOCG00000014827
peromyscus_maniculatus_bairdii ENSPEMG00000021367
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021062
mus_spicilegus ENSMSIG00000022545
mus_musculus ENSMUSG00000022615
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020165
mus_pahari MGP_PahariEiJ_G0020170
rattus_norvegicus ENSRNOG00000032394
meriones_unguiculatus ENSMUGG00000013901
nannospalax_galili ENSNGAG00000019416
jaculus_jaculus ENSJJAG00000013852
ictidomys_tridecemlineatus ENSSTOG00000000281
urocitellus_parryii ENSUPAG00010006263
spermophilus_dauricus ENSSDAG00000008893
marmota_marmota_marmota ENSMMMG00000005203
chinchilla_lanigera ENSCLAG00000017041
octodon_degus ENSODEG00000016624
cavia_porcellus ENSCPOG00000021420
heterocephalus_glaber_male ENSHGLG00100016214
heterocephalus_glaber_female ENSHGLG00000006086
fukomys_damarensis ENSFDAG00000010719
myotis_lucifugus ENSMLUG00000010651
pteropus_vampyrus ENSPVAG00000009017
equus_caballus ENSECAG00000001072
equus_asinus_asinus ENSEASG00005020577
tursiops_truncatus ENSTTRG00000013976
erinaceus_europaeus ENSEEUG00000002048
loxodonta_africana ENSLAFG00000029114
procavia_capensis ENSPCAG00000001405
dasypus_novemcinctus ENSDNOG00000031396
phascolarctos_cinereus ENSPCIG00000026444
notamacropus_eugenii ENSMEUG00000004735
monodelphis_domestica ENSMODG00000005926
sarcophilus_harrisii ENSSHAG00000001515
ornithorhynchus_anatinus ENSOANG00000028714
serinus_canaria ENSSCAG00000001917
petromyzon_marinus ENSPMAG00000008002
