apteryx_haastii ENSAHAG00000014369
pundamilia_nyererei ENSPNYG00000007802
astatotilapia_calliptera ENSACLG00000023664
maylandia_zebra ENSMZEG00005004862
haplochromis_burtoni ENSHBUG00000006420
neolamprologus_brichardi ENSNBRG00000012879
oreochromis_niloticus ENSONIG00000019577
amphilophus_citrinellus ENSACIG00000001480
poecilia_latipinna ENSPLAG00000022924
poecilia_formosa ENSPFOG00000018849
poecilia_mexicana ENSPMEG00000008719
poecilia_reticulata ENSPREG00000018302
xiphophorus_maculatus ENSXMAG00000005400
xiphophorus_couchianus ENSXCOG00000002822
gambusia_affinis ENSGAFG00000014469
cyprinodon_variegatus ENSCVAG00000018591
fundulus_heteroclitus ENSFHEG00000019097
kryptolebias_marmoratus ENSKMAG00000001030
oryzias_latipes ENSORLG00000013606
oryzias_latipes ENSORLG00020019611
oryzias_latipes_asm223469v1 ENSORLG00015017902
oryzias_melastigma ENSOMEG00000013352
anabas_testudineus ENSATEG00000000263
scophthalmus_maximus ENSSMAG00000003114
monopterus_albus ENSMALG00000018879
mastacembelus_armatus ENSMAMG00000019915
seriola_dumerili ENSSDUG00000010735
seriola_lalandi_dorsalis ENSSLDG00000023408
cynoglossus_semilaevis ENSCSEG00000001540
hippocampus_comes ENSHCOG00000002040
mola_mola ENSMMOG00000020727
amphiprion_ocellaris ENSAOCG00000001688
stegastes_partitus ENSSPAG00000022084
periophthalmus_magnuspinnatus ENSPMGG00000019388
esox_lucius ENSELUG00000001436
esox_lucius ENSELUG00000018504
pygocentrus_nattereri ENSPNAG00000006709
astyanax_mexicanus ENSAMXG00000034267
ictalurus_punctatus ENSIPUG00000005546
danio_rerio ENSDARG00000090142
paramormyrops_kingsleyae ENSPKIG00000006622
scleropages_formosus ENSSFOG00015022887
lepisosteus_oculatus ENSLOCG00000010874
petromyzon_marinus ENSPMAG00000006860
eptatretus_burgeri ENSEBUG00000010583
