mola_mola ENSMMOG00000012502
dasypus_novemcinctus ENSDNOG00000013746
vicugna_pacos ENSVPAG00000003104
loxodonta_africana ENSLAFG00000014006
procavia_capensis ENSPCAG00000008019
tupaia_belangeri ENSTBEG00000001266
notamacropus_eugenii ENSMEUG00000006947
phascolarctos_cinereus ENSPCIG00000028819
sarcophilus_harrisii ENSSHAG00000007786
monodelphis_domestica ENSMODG00000017596
pogona_vitticeps ENSPVIG00000009356
notechis_scutatus ENSNSUG00000000363
salvator_merianae ENSSMRG00000003205
anolis_carolinensis ENSACAG00000001017
gopherus_agassizii ENSGAGG00000016159
chelonoidis_abingdonii ENSCABG00000013539
chrysemys_picta_bellii ENSCPBG00000022288
pelodiscus_sinensis ENSPSIG00000012364
sphenodon_punctatus ENSSPUG00000018250
xenopus_tropicalis ENSXETG00000025267
seriola_dumerili ENSSDUG00000020339
seriola_lalandi_dorsalis ENSSLDG00000010451
scophthalmus_maximus ENSSMAG00000009294
cynoglossus_semilaevis ENSCSEG00000002588
takifugu_rubripes ENSTRUG00000011813
tetraodon_nigroviridis ENSTNIG00000010139
gasterosteus_aculeatus ENSGACG00000019392
hippocampus_comes ENSHCOG00000004582
amphiprion_ocellaris ENSAOCG00000003847
amphiprion_percula ENSAPEG00000014010
acanthochromis_polyacanthus ENSAPOG00000012329
astatotilapia_calliptera ENSACLG00000004460
maylandia_zebra ENSMZEG00005021709
pundamilia_nyererei ENSPNYG00000006649
haplochromis_burtoni ENSHBUG00000002391
neolamprologus_brichardi ENSNBRG00000021159
oreochromis_niloticus ENSONIG00000018954
fundulus_heteroclitus ENSFHEG00000001823
cyprinodon_variegatus ENSCVAG00000004075
xiphophorus_maculatus ENSXMAG00000015755
xiphophorus_couchianus ENSXCOG00000001831
gambusia_affinis ENSGAFG00000005517
poecilia_formosa ENSPFOG00000007181
poecilia_latipinna ENSPLAG00000009381
poecilia_mexicana ENSPMEG00000002159
poecilia_reticulata ENSPREG00000013357
kryptolebias_marmoratus ENSKMAG00000022036
oryzias_latipes_asm223469v1 ENSORLG00015007322
oryzias_latipes ENSORLG00020010417
oryzias_melastigma ENSOMEG00000010455
mastacembelus_armatus ENSMAMG00000003631
esox_lucius ENSELUG00000014487
pygocentrus_nattereri ENSPNAG00000017142
astyanax_mexicanus ENSAMXG00000007090
ictalurus_punctatus ENSIPUG00000019571
paramormyrops_kingsleyae ENSPKIG00000005480
scleropages_formosus ENSSFOG00015000165
gadus_morhua ENSGMOG00000007765
lepisosteus_oculatus ENSLOCG00000013819
eptatretus_burgeri ENSEBUG00000002286
drosophila_melanogaster FBgn0022959
