labrus_bergylta ENSLBEG00000012924
anas_platyrhynchos_platyrhynchos ENSAPLG00000010439
taeniopygia_guttata ENSTGUG00000013564
taeniopygia_guttata ENSTGUG00000014937
lonchura_striata_domestica ENSLSDG00000014523
serinus_canaria ENSSCAG00000016587
cyanistes_caeruleus ENSCCEG00000017853
parus_major ENSPMJG00000012085
junco_hyemalis ENSJHYG00000008086
zonotrichia_albicollis ENSZALG00000016239
ficedula_albicollis ENSFALG00000006210
manacus_vitellinus ENSMVIG00005007674
lepidothrix_coronata ENSLCOG00000005385
melopsittacus_undulatus ENSMUNG00000008621
calidris_pygmaea ENSCPGG00000013107
calidris_pugnax ENSCPUG00000013963
apteryx_owenii ENSAOWG00000015962
apteryx_haastii ENSAHAG00000014159
apteryx_rowi ENSARWG00000014562
dromaius_novaehollandiae ENSDNVG00000005531
nothoprocta_perdicaria ENSNPEG00000001892
crocodylus_porosus ENSCPRG00005016733
gopherus_agassizii ENSGAGG00000013775
chelonoidis_abingdonii ENSCABG00000020271
chrysemys_picta_bellii ENSCPBG00000027708
pelodiscus_sinensis ENSPSIG00000013649
xenopus_tropicalis ENSXETG00000019408
latimeria_chalumnae ENSLACG00000006013
tetraodon_nigroviridis ENSTNIG00000002468
esox_lucius ENSELUG00000024023
eptatretus_burgeri ENSEBUG00000008975
