scleropages_formosus ENSSFOG00015018706
takifugu_rubripes ENSTRUG00000025149
takifugu_rubripes ENSTRUG00000006531
tetraodon_nigroviridis ENSTNIG00000008373
mola_mola ENSMMOG00000019218
periophthalmus_magnuspinnatus ENSPMGG00000001449
cynoglossus_semilaevis ENSCSEG00000009313
poecilia_mexicana ENSPMEG00000013962
poecilia_latipinna ENSPLAG00000000587
poecilia_formosa ENSPFOG00000003681
poecilia_reticulata ENSPREG00000000543
xiphophorus_maculatus ENSXMAG00000026719
xiphophorus_couchianus ENSXCOG00000002312
gambusia_affinis ENSGAFG00000021872
cyprinodon_variegatus ENSCVAG00000016182
oryzias_latipes ENSORLG00020009799
oryzias_latipes ENSORLG00000016185
oryzias_latipes ENSORLG00015022908
oryzias_melastigma ENSOMEG00000022814
amphiprion_percula ENSAPEG00000003036
amphiprion_ocellaris ENSAOCG00000008128
acanthochromis_polyacanthus ENSAPOG00000023644
stegastes_partitus ENSSPAG00000003049
cottoperca_gobio ENSCGOG00000019060
gasterosteus_aculeatus ENSGACG00000013352
labrus_bergylta ENSLBEG00000007383
larimichthys_crocea ENSLCRG00005014935
seriola_dumerili ENSSDUG00000000124
seriola_lalandi ENSSLDG00000010090
mastacembelus_armatus ENSMAMG00000001906
maylandia_zebra ENSMZEG00005017102
haplochromis_burtoni ENSHBUG00000017986
astatotilapia_calliptera ENSACLG00000005027
pundamilia_nyererei ENSPNYG00000021127
neolamprologus_brichardi ENSNBRG00000015230
oreochromis_niloticus ENSONIG00000010416
amphilophus_citrinellus ENSACIG00000009501
parambassis_ranga ENSPRNG00000014921
lates_calcarifer ENSLCAG00010019659
scophthalmus_maximus ENSSMAG00000010608
anabas_testudineus ENSATEG00000018103
monopterus_albus ENSMALG00000022035
gouania_willdenowi ENSGWIG00000000630
fundulus_heteroclitus ENSFHEG00000012014
hippocampus_comes ENSHCOG00000007699
gadus_morhua ENSGMOG00000018438
lepisosteus_oculatus ENSLOCG00000007320
erpetoichthys_calabaricus ENSECRG00000005033
erpetoichthys_calabaricus ENSECRG00000014062
apteryx_owenii ENSAOWG00000015748
apteryx_rowi ENSARWG00000015029
dromaius_novaehollandiae ENSDNVG00000017160
nothoprocta_perdicaria ENSNPEG00000012712
calidris_pygmaea ENSCPGG00000001452
calidris_pugnax ENSCPUG00000011068
melopsittacus_undulatus ENSMUNG00000013890
gallus_gallus ENSGALG00000025819
meleagris_gallopavo ENSMGAG00000015592
coturnix_japonica ENSCJPG00005014384
numida_meleagris ENSNMEG00000018445
anser_brachyrhynchus ENSABRG00000001387
anas_platyrhynchos ENSAPLG00000002275
apteryx_haastii ENSAHAG00000006076
lepidothrix_coronata ENSLCOG00000006117
manacus_vitellinus ENSMVIG00005003305
parus_major ENSPMJG00000003016
cyanistes_caeruleus ENSCCEG00000019491
lonchura_striata ENSLSDG00000017718
taeniopygia_guttata ENSTGUG00000008947
serinus_canaria ENSSCAG00000004159
zonotrichia_albicollis ENSZALG00000000887
junco_hyemalis ENSJHYG00000012713
ficedula_albicollis ENSFALG00000014175
crocodylus_porosus ENSCPRG00005004086
pogona_vitticeps ENSPVIG00000015559
notechis_scutatus ENSNSUG00000012710
anolis_carolinensis ENSACAG00000014884
salvator_merianae ENSSMRG00000017211
sphenodon_punctatus ENSSPUG00000007321
gopherus_agassizii ENSGAGG00000021027
chelonoidis_abingdonii ENSCABG00000018721
chrysemys_picta ENSCPBG00000016122
pelodiscus_sinensis ENSPSIG00000015453
pan_troglodytes ENSPTRG00000010777
pan_troglodytes ENSPTRG00000014403
pan_paniscus ENSPPAG00000029945
gorilla_gorilla ENSGGOG00000012978
homo_sapiens ENSG00000169021
pongo_abelii ENSPPYG00000009804
nomascus_leucogenys ENSNLEG00000007588
rhinopithecus_bieti ENSRBIG00000036646
rhinopithecus_bieti ENSRBIG00000011549
rhinopithecus_roxellana ENSRROG00000045520
rhinopithecus_roxellana ENSRROG00000026656
rhinopithecus_bieti ENSRBIG00000004039
colobus_angolensis ENSCANG00000037670
piliocolobus_tephrosceles ENSPTEG00000038829
macaca_mulatta ENSMMUG00000023048
macaca_nemestrina ENSMNEG00000004871
macaca_fascicularis ENSMFAG00000010688
macaca_fascicularis ENSMFAG00000036111
macaca_nemestrina ENSMNEG00000030856
macaca_mulatta ENSMMUG00000008417
mandrillus_leucophaeus ENSMLEG00000037838
cercocebus_atys ENSCATG00000037427
papio_anubis ENSPANG00000024986
theropithecus_gelada ENSTGEG00000016148
chlorocebus_sabaeus ENSCSAG00000004876
aotus_nancymaae ENSANAG00000026070
aotus_nancymaae ENSANAG00000030025
callithrix_jacchus ENSCJAG00000001887
callithrix_jacchus ENSCJAG00000022932
callithrix_jacchus ENSCJAG00000045005
cebus_capucinus ENSCCAG00000026746
saimiri_boliviensis ENSSBOG00000031980
otolemur_garnettii ENSOGAG00000026492
tupaia_belangeri ENSTBEG00000016788
heterocephalus_glaber ENSHGLG00100007743
heterocephalus_glaber ENSHGLG00000008866
fukomys_damarensis ENSFDAG00000009016
chinchilla_lanigera ENSCLAG00000011437
cavia_porcellus ENSCPOG00000038582
octodon_degus ENSODEG00000014654
cricetulus_griseus ENSCGRG00000015757
propithecus_coquereli ENSPCOG00000015205
microcebus_murinus ENSMICG00000027906
castor_canadensis ENSCCNG00000009759
equus_caballus ENSECAG00000004824
equus_asinus ENSEASG00005020935
tupaia_belangeri ENSTBEG00000016534
theropithecus_gelada ENSTGEG00000026030
ictidomys_tridecemlineatus ENSSTOG00000021334
spermophilus_dauricus ENSSDAG00000013739
dasypus_novemcinctus ENSDNOG00000006321
dasypus_novemcinctus ENSDNOG00000038028
mus_spicilegus ENSMSIG00000003474
mus_musculus ENSMUSG00000038462
mus_spretus MGP_SPRETEiJ_G0019260
mus_caroli MGP_CAROLIEiJ_G0018391
mus_pahari MGP_PahariEiJ_G0019456
rattus_norvegicus ENSRNOG00000018281
meriones_unguiculatus ENSMUGG00000012758
cricetulus_griseus ENSCGRG00001008222
cricetulus_griseus ENSCGRG00015004291
mesocricetus_auratus ENSMAUG00000016767
microtus_ochrogaster ENSMOCG00000014738
peromyscus_maniculatus ENSPEMG00000012221
jaculus_jaculus ENSJJAG00000000535
dipodomys_ordii ENSDORG00000004134
nannospalax_galili ENSNGAG00000001109
marmota_marmota ENSMMMG00000015406
spermophilus_dauricus ENSSDAG00000006689
ictidomys_tridecemlineatus ENSSTOG00000011909
urocitellus_parryii ENSUPAG00010009946
tursiops_truncatus ENSTTRG00000009803
sus_scrofa ENSSSCG00000027085
ovis_aries ENSOARG00000004471
ovis_aries ENSOARG00000019723
capra_hircus ENSCHIG00000015275
bos_indicus ENSBIXG00000010028
bos_mutus ENSBMUG00000018675
bos_taurus ENSBTAG00000046786
bison_bison ENSBBBG00000020837
sorex_araneus ENSSARG00000009345
choloepus_hoffmanni ENSCHOG00000010222
canis_lupus ENSCAFG00020019969
canis_lupus ENSCAFG00000007636
neovison_vison ENSNVIG00000024406
ursus_americanus ENSUAMG00000023734
ursus_maritimus ENSUMAG00000007517
ailuropoda_melanoleuca ENSAMEG00000018330
panthera_tigris ENSPTIG00000016425
panthera_pardus ENSPPRG00000001699
panthera_pardus ENSPPRG00000011021
felis_catus ENSFCAG00000027292
loxodonta_africana ENSLAFG00000002797
echinops_telfairi ENSETEG00000020368
neovison_vison ENSNVIG00000020557
vulpes_vulpes ENSVVUG00000026920
vicugna_pacos ENSVPAG00000009140
carlito_syrichta ENSTSYG00000037138
oryctolagus_cuniculus ENSOCUG00000029273
oryctolagus_cuniculus ENSOCUG00000002599
vombatus_ursinus ENSVURG00010012533
phascolarctos_cinereus ENSPCIG00000024743
notamacropus_eugenii ENSMEUG00000000433
monodelphis_domestica ENSMODG00000012709
sarcophilus_harrisii ENSSHAG00000017804
ornithorhynchus_anatinus ENSOANG00000002291
spermophilus_dauricus ENSSDAG00000023532
xenopus_tropicalis ENSXETG00000015772
latimeria_chalumnae ENSLACG00000003886
callorhinchus_milii ENSCMIG00000015813
eptatretus_burgeri ENSEBUG00000016432
ciona_savignyi ENSCSAVG00000010806
ciona_intestinalis ENSCING00000009398
drosophila_melanogaster FBgn0021906
caenorhabditis_elegans WBGene00002162
piliocolobus_tephrosceles ENSPTEG00000011756
saccharomyces_cerevisiae YEL024W
