DROSOPHILAMELANOGASTER	drosophila_melanogaster
HETEROCEPHALUSGLABER	heterocephalus_glaber
HETEROCEPHALUSGLABER	heterocephalus_glaber
HETEROCEPHALUSGLABER	heterocephalus_glaber
CASTORCANADENSIS	castor_canadensis
PANTROGLODYTES	pan_troglodytes
HOMOSAPIENS	homo_sapiens
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
RHINOPITHECUSROXELLANA	rhinopithecus_roxellana
CERCOCEBUSATYS	cercocebus_atys
MACACAMULATTA	macaca_mulatta
CHLOROCEBUSSABAEUS	chlorocebus_sabaeus
THEROPITHECUSGELADA	theropithecus_gelada
AOTUSNANCYMAAE	aotus_nancymaae
CALLITHRIXJACCHUS	callithrix_jacchus
PONGOABELII	pongo_abelii
GORILLAGORILLA	gorilla_gorilla
RHINOPITHECUSBIETI	rhinopithecus_bieti
COLOBUSANGOLENSIS	colobus_angolensis
CEBUSCAPUCINUS	cebus_capucinus
NOMASCUSLEUCOGENYS	nomascus_leucogenys
GORILLAGORILLA	gorilla_gorilla
PTEROPUSVAMPYRUS	pteropus_vampyrus
VICUGNAPACOS	vicugna_pacos
PANPANISCUS	pan_paniscus
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
SAIMIRIBOLIVIENSIS	saimiri_boliviensis
RHINOPITHECUSROXELLANA	rhinopithecus_roxellana
RHINOPITHECUSBIETI	rhinopithecus_bieti
COLOBUSANGOLENSIS	colobus_angolensis
AOTUSNANCYMAAE	aotus_nancymaae
MICROCEBUSMURINUS	microcebus_murinus
FUKOMYSDAMARENSIS	fukomys_damarensis
CAVIAPORCELLUS	cavia_porcellus
SPERMOPHILUSDAURICUS	spermophilus_dauricus
UROCITELLUSPARRYII	urocitellus_parryii
HETEROCEPHALUSGLABER	heterocephalus_glaber
CASTORCANADENSIS	castor_canadensis
SUSSCROFA	sus_scrofa
TURSIOPSTRUNCATUS	tursiops_truncatus
MYOTISLUCIFUGUS	myotis_lucifugus
HETEROCEPHALUSGLABER	heterocephalus_glaber
HETEROCEPHALUSGLABER	heterocephalus_glaber
HETEROCEPHALUSGLABER	heterocephalus_glaber
OCHOTONAPRINCEPS	ochotona_princeps
PROPITHECUSCOQUERELI	propithecus_coquereli
CARLITOSYRICHTA	carlito_syrichta
DASYPUSNOVEMCINCTUS	dasypus_novemcinctus
PROLEMURSIMUS	prolemur_simus
MICROCEBUSMURINUS	microcebus_murinus
PROPITHECUSCOQUERELI	propithecus_coquereli
OTOLEMURGARNETTII	otolemur_garnettii
MUSSPRETUS	mus_spretus
MUSSPICILEGUS	mus_spicilegus
MUSMUSCULUS	mus_musculus
MUSCAROLI	mus_caroli
MUSPAHARI	mus_pahari
RATTUSNORVEGICUS	rattus_norvegicus
MERIONESUNGUICULATUS	meriones_unguiculatus
CRICETULUSGRISEUS	cricetulus_griseus
CRICETULUSGRISEUS	cricetulus_griseus
CRICETULUSGRISEUS	cricetulus_griseus
MICROTUSOCHROGASTER	microtus_ochrogaster
PEROMYSCUSMANICULATUS	peromyscus_maniculatus
NANNOSPALAXGALILI	nannospalax_galili
NANNOSPALAXGALILI	nannospalax_galili
JACULUSJACULUS	jaculus_jaculus
JACULUSJACULUS	jaculus_jaculus
DIPODOMYSORDII	dipodomys_ordii
TUPAIABELANGERI	tupaia_belangeri
EQUUSASINUS	equus_asinus
EQUUSCABALLUS	equus_caballus
ERINACEUSEUROPAEUS	erinaceus_europaeus
SOREXARANEUS	sorex_araneus
CANISLUPUS	canis_lupus
CANISLUPUS	canis_lupus
VULPESVULPES	vulpes_vulpes
URSUSMARITIMUS	ursus_maritimus
URSUSAMERICANUS	ursus_americanus
AILUROPODAMELANOLEUCA	ailuropoda_melanoleuca
NEOVISONVISON	neovison_vison
MUSTELAPUTORIUS	mustela_putorius
PANTHERAPARDUS	panthera_pardus
PANTHERATIGRIS	panthera_tigris
FELISCATUS	felis_catus
OVISARIES	ovis_aries
CAPRAHIRCUS	capra_hircus
BOSTAURUS	bos_taurus
BOSMUTUS	bos_mutus
BISONBISON	bison_bison
DASYPUSNOVEMCINCTUS	dasypus_novemcinctus
PROCAVIACAPENSIS	procavia_capensis
ECHINOPSTELFAIRI	echinops_telfairi
OCTODONDEGUS	octodon_degus
CHINCHILLALANIGERA	chinchilla_lanigera
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
MARMOTAMARMOTA	marmota_marmota
MACACAFASCICULARIS	macaca_fascicularis
MACACANEMESTRINA	macaca_nemestrina
PAPIOANUBIS	papio_anubis
NOMASCUSLEUCOGENYS	nomascus_leucogenys
CHOLOEPUSHOFFMANNI	choloepus_hoffmanni
LOXODONTAAFRICANA	loxodonta_africana
ORNITHORHYNCHUSANATINUS	ornithorhynchus_anatinus
DROMAIUSNOVAEHOLLANDIAE	dromaius_novaehollandiae
NOTHOPROCTAPERDICARIA	nothoprocta_perdicaria
APTERYXOWENII	apteryx_owenii
APTERYXROWI	apteryx_rowi
APTERYXHAASTII	apteryx_haastii
CALIDRISPYGMAEA	calidris_pygmaea
CALIDRISPUGNAX	calidris_pugnax
MELOPSITTACUSUNDULATUS	melopsittacus_undulatus
LEPIDOTHRIXCORONATA	lepidothrix_coronata
MANACUSVITELLINUS	manacus_vitellinus
TAENIOPYGIAGUTTATA	taeniopygia_guttata
TAENIOPYGIAGUTTATA	taeniopygia_guttata
SERINUSCANARIA	serinus_canaria
CYANISTESCAERULEUS	cyanistes_caeruleus
FICEDULAALBICOLLIS	ficedula_albicollis
ZONOTRICHIAALBICOLLIS	zonotrichia_albicollis
JUNCOHYEMALIS	junco_hyemalis
LONCHURASTRIATA	lonchura_striata
PARUSMAJOR	parus_major
ANSERBRACHYRHYNCHUS	anser_brachyrhynchus
ANASPLATYRHYNCHOS	anas_platyrhynchos
GALLUSGALLUS	gallus_gallus
COTURNIXJAPONICA	coturnix_japonica
MELEAGRISGALLOPAVO	meleagris_gallopavo
NUMIDAMELEAGRIS	numida_meleagris
CROCODYLUSPOROSUS	crocodylus_porosus
CHELONOIDISABINGDONII	chelonoidis_abingdonii
GOPHERUSAGASSIZII	gopherus_agassizii
PELODISCUSSINENSIS	pelodiscus_sinensis
CHRYSEMYSPICTA	chrysemys_picta
POGONAVITTICEPS	pogona_vitticeps
SPHENODONPUNCTATUS	sphenodon_punctatus
ANOLISCAROLINENSIS	anolis_carolinensis
NOTECHISSCUTATUS	notechis_scutatus
SALVATORMERIANAE	salvator_merianae
XENOPUSTROPICALIS	xenopus_tropicalis
LATIMERIACHALUMNAE	latimeria_chalumnae
AMPHIPRIONPERCULA	amphiprion_percula
AMPHIPRIONOCELLARIS	amphiprion_ocellaris
ACANTHOCHROMISPOLYACANTHUS	acanthochromis_polyacanthus
STEGASTESPARTITUS	stegastes_partitus
MAYLANDIAZEBRA	maylandia_zebra
ASTATOTILAPIACALLIPTERA	astatotilapia_calliptera
PUNDAMILIANYEREREI	pundamilia_nyererei
HAPLOCHROMISBURTONI	haplochromis_burtoni
OREOCHROMISNILOTICUS	oreochromis_niloticus
NEOLAMPROLOGUSBRICHARDI	neolamprologus_brichardi
AMPHILOPHUSCITRINELLUS	amphilophus_citrinellus
FUNDULUSHETEROCLITUS	fundulus_heteroclitus
CYPRINODONVARIEGATUS	cyprinodon_variegatus
POECILIAFORMOSA	poecilia_formosa
POECILIAMEXICANA	poecilia_mexicana
POECILIALATIPINNA	poecilia_latipinna
XIPHOPHORUSMACULATUS	xiphophorus_maculatus
XIPHOPHORUSCOUCHIANUS	xiphophorus_couchianus
POECILIARETICULATA	poecilia_reticulata
GAMBUSIAAFFINIS	gambusia_affinis
KRYPTOLEBIASMARMORATUS	kryptolebias_marmoratus
ORYZIASLATIPES	oryzias_latipes
ORYZIASLATIPES	oryzias_latipes
ORYZIASLATIPES	oryzias_latipes
ORYZIASMELASTIGMA	oryzias_melastigma
MASTACEMBELUSARMATUS	mastacembelus_armatus
MONOPTERUSALBUS	monopterus_albus
ANABASTESTUDINEUS	anabas_testudineus
CYNOGLOSSUSSEMILAEVIS	cynoglossus_semilaevis
SCOPHTHALMUSMAXIMUS	scophthalmus_maximus
SERIOLADUMERILI	seriola_dumerili
SERIOLALALANDI	seriola_lalandi
LABRUSBERGYLTA	labrus_bergylta
MOLAMOLA	mola_mola
GASTEROSTEUSACULEATUS	gasterosteus_aculeatus
TAKIFUGURUBRIPES	takifugu_rubripes
TETRAODONNIGROVIRIDIS	tetraodon_nigroviridis
PERIOPHTHALMUSMAGNUSPINNATUS	periophthalmus_magnuspinnatus
HIPPOCAMPUSCOMES	hippocampus_comes
GADUSMORHUA	gadus_morhua
ESOXLUCIUS	esox_lucius
EPTATRETUSBURGERI	eptatretus_burgeri
PHASCOLARCTOSCINEREUS	phascolarctos_cinereus
NOTAMACROPUSEUGENII	notamacropus_eugenii
SARCOPHILUSHARRISII	sarcophilus_harrisii
MONODELPHISDOMESTICA	monodelphis_domestica
MUSSPRETUS	mus_spretus
MUSSPICILEGUS	mus_spicilegus
MUSMUSCULUS	mus_musculus
MUSCAROLI	mus_caroli
MUSPAHARI	mus_pahari
RATTUSNORVEGICUS	rattus_norvegicus
MERIONESUNGUICULATUS	meriones_unguiculatus
CRICETULUSGRISEUS	cricetulus_griseus
CRICETULUSGRISEUS	cricetulus_griseus
CRICETULUSGRISEUS	cricetulus_griseus
MESOCRICETUSAURATUS	mesocricetus_auratus
PEROMYSCUSMANICULATUS	peromyscus_maniculatus
MICROTUSOCHROGASTER	microtus_ochrogaster
JACULUSJACULUS	jaculus_jaculus
JACULUSJACULUS	jaculus_jaculus
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
MARMOTAMARMOTA	marmota_marmota
UROCITELLUSPARRYII	urocitellus_parryii
CAVIAPORCELLUS	cavia_porcellus
CHINCHILLALANIGERA	chinchilla_lanigera
OCTODONDEGUS	octodon_degus
HETEROCEPHALUSGLABER	heterocephalus_glaber
HETEROCEPHALUSGLABER	heterocephalus_glaber
CAVIAAPEREA	cavia_aperea
FUKOMYSDAMARENSIS	fukomys_damarensis
CASTORCANADENSIS	castor_canadensis
SPERMOPHILUSDAURICUS	spermophilus_dauricus
NANNOSPALAXGALILI	nannospalax_galili
ORYCTOLAGUSCUNICULUS	oryctolagus_cuniculus
OCHOTONAPRINCEPS	ochotona_princeps
TUPAIABELANGERI	tupaia_belangeri
PROPITHECUSCOQUERELI	propithecus_coquereli
MICROCEBUSMURINUS	microcebus_murinus
PROLEMURSIMUS	prolemur_simus
OTOLEMURGARNETTII	otolemur_garnettii
PANPANISCUS	pan_paniscus
PANTROGLODYTES	pan_troglodytes
GORILLAGORILLA	gorilla_gorilla
HOMOSAPIENS	homo_sapiens
PONGOABELII	pongo_abelii
NOMASCUSLEUCOGENYS	nomascus_leucogenys
RHINOPITHECUSROXELLANA	rhinopithecus_roxellana
RHINOPITHECUSBIETI	rhinopithecus_bieti
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
COLOBUSANGOLENSIS	colobus_angolensis
MACACANEMESTRINA	macaca_nemestrina
MACACAFASCICULARIS	macaca_fascicularis
MACACAMULATTA	macaca_mulatta
CERCOCEBUSATYS	cercocebus_atys
THEROPITHECUSGELADA	theropithecus_gelada
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
PAPIOANUBIS	papio_anubis
CHLOROCEBUSSABAEUS	chlorocebus_sabaeus
CALLITHRIXJACCHUS	callithrix_jacchus
SAIMIRIBOLIVIENSIS	saimiri_boliviensis
CEBUSCAPUCINUS	cebus_capucinus
AOTUSNANCYMAAE	aotus_nancymaae
TURSIOPSTRUNCATUS	tursiops_truncatus
SUSSCROFA	sus_scrofa
OVISARIES	ovis_aries
CAPRAHIRCUS	capra_hircus
BOSMUTUS	bos_mutus
BOSTAURUS	bos_taurus
BISONBISON	bison_bison
VICUGNAPACOS	vicugna_pacos
EQUUSASINUS	equus_asinus
EQUUSCABALLUS	equus_caballus
PTEROPUSVAMPYRUS	pteropus_vampyrus
MUSTELAPUTORIUS	mustela_putorius
NEOVISONVISON	neovison_vison
CANISLUPUS	canis_lupus
VULPESVULPES	vulpes_vulpes
URSUSAMERICANUS	ursus_americanus
URSUSMARITIMUS	ursus_maritimus
AILUROPODAMELANOLEUCA	ailuropoda_melanoleuca
PANTHERAPARDUS	panthera_pardus
PANTHERATIGRIS	panthera_tigris
FELISCATUS	felis_catus
ERINACEUSEUROPAEUS	erinaceus_europaeus
MYOTISLUCIFUGUS	myotis_lucifugus
CARLITOSYRICHTA	carlito_syrichta
DASYPUSNOVEMCINCTUS	dasypus_novemcinctus
PROCAVIACAPENSIS	procavia_capensis
ECHINOPSTELFAIRI	echinops_telfairi
LOXODONTAAFRICANA	loxodonta_africana
ORNITHORHYNCHUSANATINUS	ornithorhynchus_anatinus
POGONAVITTICEPS	pogona_vitticeps
ANOLISCAROLINENSIS	anolis_carolinensis
NOTECHISSCUTATUS	notechis_scutatus
SALVATORMERIANAE	salvator_merianae
SPHENODONPUNCTATUS	sphenodon_punctatus
GALLUSGALLUS	gallus_gallus
COTURNIXJAPONICA	coturnix_japonica
NUMIDAMELEAGRIS	numida_meleagris
ANSERBRACHYRHYNCHUS	anser_brachyrhynchus
LONCHURASTRIATA	lonchura_striata
TAENIOPYGIAGUTTATA	taeniopygia_guttata
JUNCOHYEMALIS	junco_hyemalis
ZONOTRICHIAALBICOLLIS	zonotrichia_albicollis
SERINUSCANARIA	serinus_canaria
FICEDULAALBICOLLIS	ficedula_albicollis
CYANISTESCAERULEUS	cyanistes_caeruleus
PARUSMAJOR	parus_major
LEPIDOTHRIXCORONATA	lepidothrix_coronata
MANACUSVITELLINUS	manacus_vitellinus
CALIDRISPYGMAEA	calidris_pygmaea
CALIDRISPUGNAX	calidris_pugnax
MELOPSITTACUSUNDULATUS	melopsittacus_undulatus
ANASPLATYRHYNCHOS	anas_platyrhynchos
MELEAGRISGALLOPAVO	meleagris_gallopavo
APTERYXHAASTII	apteryx_haastii
APTERYXROWI	apteryx_rowi
APTERYXOWENII	apteryx_owenii
DROMAIUSNOVAEHOLLANDIAE	dromaius_novaehollandiae
NOTHOPROCTAPERDICARIA	nothoprocta_perdicaria
CROCODYLUSPOROSUS	crocodylus_porosus
GOPHERUSAGASSIZII	gopherus_agassizii
CHELONOIDISABINGDONII	chelonoidis_abingdonii
CHRYSEMYSPICTA	chrysemys_picta
PELODISCUSSINENSIS	pelodiscus_sinensis
XENOPUSTROPICALIS	xenopus_tropicalis
LATIMERIACHALUMNAE	latimeria_chalumnae
LATIMERIACHALUMNAE	latimeria_chalumnae
ASTYANAXMEXICANUS	astyanax_mexicanus
PYGOCENTRUSNATTERERI	pygocentrus_nattereri
ICTALURUSPUNCTATUS	ictalurus_punctatus
DANIORERIO	danio_rerio
ESOXLUCIUS	esox_lucius
SCLEROPAGESFORMOSUS	scleropages_formosus
PARAMORMYROPSKINGSLEYAE	paramormyrops_kingsleyae
SCLEROPAGESFORMOSUS	scleropages_formosus
LEPISOSTEUSOCULATUS	lepisosteus_oculatus
PETROMYZONMARINUS	petromyzon_marinus
EPTATRETUSBURGERI	eptatretus_burgeri
CIONASAVIGNYI	ciona_savignyi
CIONAINTESTINALIS	ciona_intestinalis
