DROSOPHILAMELANOGASTER	drosophila_melanogaster
ANOLISCAROLINENSIS	anolis_carolinensis
SALVATORMERIANAE	salvator_merianae
SPHENODONPUNCTATUS	sphenodon_punctatus
PANPANISCUS	pan_paniscus
PANTROGLODYTES	pan_troglodytes
GORILLAGORILLA	gorilla_gorilla
HOMOSAPIENS	homo_sapiens
NOMASCUSLEUCOGENYS	nomascus_leucogenys
PONGOABELII	pongo_abelii
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
CERCOCEBUSATYS	cercocebus_atys
THEROPITHECUSGELADA	theropithecus_gelada
PAPIOANUBIS	papio_anubis
MACACANEMESTRINA	macaca_nemestrina
MACACAFASCICULARIS	macaca_fascicularis
CHLOROCEBUSSABAEUS	chlorocebus_sabaeus
RHINOPITHECUSBIETI	rhinopithecus_bieti
RHINOPITHECUSROXELLANA	rhinopithecus_roxellana
RHINOPITHECUSROXELLANA	rhinopithecus_roxellana
COLOBUSANGOLENSISPALLIATUS	colobus_angolensis_palliatus
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
MACACAMULATTA	macaca_mulatta
CALLITHRIXJACCHUS	callithrix_jacchus
CEBUSCAPUCINUS	cebus_capucinus
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
AOTUSNANCYMAAE	aotus_nancymaae
CARLITOSYRICHTA	carlito_syrichta
PROLEMURSIMUS	prolemur_simus
PROPITHECUSCOQUERELI	propithecus_coquereli
MICROCEBUSMURINUS	microcebus_murinus
OTOLEMURGARNETTII	otolemur_garnettii
TUPAIABELANGERI	tupaia_belangeri
OCTODONDEGUS	octodon_degus
OCTODONDEGUS	octodon_degus
CHINCHILLALANIGERA	chinchilla_lanigera
CAVIAPORCELLUS	cavia_porcellus
CAVIAAPEREA	cavia_aperea
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
HETEROCEPHALUSGLABERFEMALE	heterocephalus_glaber_female
FUKOMYSDAMARENSIS	fukomys_damarensis
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
UROCITELLUSPARRYII	urocitellus_parryii
MARMOTAMARMOTAMARMOTA	marmota_marmota_marmota
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
SPERMOPHILUSDAURICUS	spermophilus_dauricus
CASTORCANADENSIS	castor_canadensis
DIPODOMYSORDII	dipodomys_ordii
MUSMUSCULUS	mus_musculus
MUSCAROLISTRAINCAROLIEIJ	mus_caroli_strain_caroli_eij
MUSSPICILEGUS	mus_spicilegus
MUSSPRETUSSTRAINSPRETEIJ	mus_spretus_strain_spret/eij
MUSPAHARI	mus_pahari
RATTUSNORVEGICUS	rattus_norvegicus
MERIONESUNGUICULATUS	meriones_unguiculatus
CRICETULUSGRISEUSCHOK1GSHD	cricetulus_griseus_chok1gshd
CRICETULUSGRISEUSCRIGRI	cricetulus_griseus_crigri
CRICETULUSGRISEUSCRIGRIPICR	cricetulus_griseus_crigri-picr
MESOCRICETUSAURATUS	mesocricetus_auratus
MICROTUSOCHROGASTER	microtus_ochrogaster
PEROMYSCUSMANICULATUSBAIRDII	peromyscus_maniculatus_bairdii
NANNOSPALAXGALILI	nannospalax_galili
NANNOSPALAXGALILI	nannospalax_galili
JACULUSJACULUS	jaculus_jaculus
URSUSAMERICANUS	ursus_americanus
CANISLUPUSDINGO	canis_lupus_dingo
MUSTELAPUTORIUSFURO	mustela_putorius_furo
NEOVISONVISON	neovison_vison
PANTHERAPARDUS	panthera_pardus
PANTHERATIGRISALTAICA	panthera_tigris_altaica
FELISCATUS	felis_catus
SOREXARANEUS	sorex_araneus
MYOTISLUCIFUGUS	myotis_lucifugus
PTEROPUSVAMPYRUS	pteropus_vampyrus
OVISARIES	ovis_aries
CAPRAHIRCUS	capra_hircus
BOSTAURUS	bos_taurus
BOSMUTUS	bos_mutus
BISONBISONBISON	bison_bison_bison
TURSIOPSTRUNCATUS	tursiops_truncatus
VICUGNAPACOS	vicugna_pacos
URSUSMARITIMUS	ursus_maritimus
URSUSMARITIMUS	ursus_maritimus
AILUROPODAMELANOLEUCA	ailuropoda_melanoleuca
VULPESVULPES	vulpes_vulpes
CANISLUPUSFAMILIARIS	canis_lupus_familiaris
EQUUSCABALLUS	equus_caballus
EQUUSASINUSASINUS	equus_asinus_asinus
SUSSCROFA	sus_scrofa
ORYCTOLAGUSCUNICULUS	oryctolagus_cuniculus
OCHOTONAPRINCEPS	ochotona_princeps
ERINACEUSEUROPAEUS	erinaceus_europaeus
CHOLOEPUSHOFFMANNI	choloepus_hoffmanni
DASYPUSNOVEMCINCTUS	dasypus_novemcinctus
LOXODONTAAFRICANA	loxodonta_africana
PROCAVIACAPENSIS	procavia_capensis
ECHINOPSTELFAIRI	echinops_telfairi
PHASCOLARCTOSCINEREUS	phascolarctos_cinereus
NOTAMACROPUSEUGENII	notamacropus_eugenii
SARCOPHILUSHARRISII	sarcophilus_harrisii
MONODELPHISDOMESTICA	monodelphis_domestica
ORNITHORHYNCHUSANATINUS	ornithorhynchus_anatinus
ORNITHORHYNCHUSANATINUS	ornithorhynchus_anatinus
XENOPUSTROPICALIS	xenopus_tropicalis
LATIMERIACHALUMNAE	latimeria_chalumnae
TAKIFUGURUBRIPES	takifugu_rubripes
TETRAODONNIGROVIRIDIS	tetraodon_nigroviridis
MOLAMOLA	mola_mola
GASTEROSTEUSACULEATUS	gasterosteus_aculeatus
XIPHOPHORUSMACULATUS	xiphophorus_maculatus
GAMBUSIAAFFINIS	gambusia_affinis
POECILIAFORMOSA	poecilia_formosa
POECILIALATIPINNA	poecilia_latipinna
POECILIAMEXICANA	poecilia_mexicana
POECILIARETICULATA	poecilia_reticulata
FUNDULUSHETEROCLITUS	fundulus_heteroclitus
CYPRINODONVARIEGATUS	cyprinodon_variegatus
KRYPTOLEBIASMARMORATUS	kryptolebias_marmoratus
ORYZIASLATIPES	oryzias_latipes
ORYZIASLATIPESASM223469V1	oryzias_latipes_asm223469v1
ORYZIASLATIPES	oryzias_latipes
ORYZIASMELASTIGMA	oryzias_melastigma
AMPHIPRIONOCELLARIS	amphiprion_ocellaris
AMPHIPRIONPERCULA	amphiprion_percula
ACANTHOCHROMISPOLYACANTHUS	acanthochromis_polyacanthus
STEGASTESPARTITUS	stegastes_partitus
MAYLANDIAZEBRA	maylandia_zebra
HAPLOCHROMISBURTONI	haplochromis_burtoni
ASTATOTILAPIACALLIPTERA	astatotilapia_calliptera
PUNDAMILIANYEREREI	pundamilia_nyererei
OREOCHROMISNILOTICUS	oreochromis_niloticus
NEOLAMPROLOGUSBRICHARDI	neolamprologus_brichardi
AMPHILOPHUSCITRINELLUS	amphilophus_citrinellus
MONOPTERUSALBUS	monopterus_albus
MASTACEMBELUSARMATUS	mastacembelus_armatus
ANABASTESTUDINEUS	anabas_testudineus
SERIOLALALANDIDORSALIS	seriola_lalandi_dorsalis
SERIOLADUMERILI	seriola_dumerili
SCOPHTHALMUSMAXIMUS	scophthalmus_maximus
LABRUSBERGYLTA	labrus_bergylta
HIPPOCAMPUSCOMES	hippocampus_comes
CYNOGLOSSUSSEMILAEVIS	cynoglossus_semilaevis
PERIOPHTHALMUSMAGNUSPINNATUS	periophthalmus_magnuspinnatus
GADUSMORHUA	gadus_morhua
ESOXLUCIUS	esox_lucius
PYGOCENTRUSNATTERERI	pygocentrus_nattereri
ASTYANAXMEXICANUS	astyanax_mexicanus
ICTALURUSPUNCTATUS	ictalurus_punctatus
DANIORERIO	danio_rerio
SCLEROPAGESFORMOSUS	scleropages_formosus
PARAMORMYROPSKINGSLEYAE	paramormyrops_kingsleyae
PARAMORMYROPSKINGSLEYAE	paramormyrops_kingsleyae
SCLEROPAGESFORMOSUS	scleropages_formosus
LEPISOSTEUSOCULATUS	lepisosteus_oculatus
EPTATRETUSBURGERI	eptatretus_burgeri
CIONAINTESTINALIS	ciona_intestinalis
CIONASAVIGNYI	ciona_savignyi
