DROSOPHILAMELANOGASTER	drosophila_melanogaster
CAVIAAPEREA	cavia_aperea
CARLITOSYRICHTA	carlito_syrichta
PANTHERATIGRISALTAICA	panthera_tigris_altaica
CHOLOEPUSHOFFMANNI	choloepus_hoffmanni
OTOLEMURGARNETTII	otolemur_garnettii
PROPITHECUSCOQUERELI	propithecus_coquereli
CASTORCANADENSIS	castor_canadensis
DIPODOMYSORDII	dipodomys_ordii
NANNOSPALAXGALILI	nannospalax_galili
OCTODONDEGUS	octodon_degus
CAVIAPORCELLUS	cavia_porcellus
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
HETEROCEPHALUSGLABERFEMALE	heterocephalus_glaber_female
FUKOMYSDAMARENSIS	fukomys_damarensis
MUSSPRETUSSTRAINSPRETEIJ	mus_spretus_strain_spret/eij
MUSSPICILEGUS	mus_spicilegus
MUSMUSCULUS	mus_musculus
MUSCAROLISTRAINCAROLIEIJ	mus_caroli_strain_caroli_eij
MUSPAHARI	mus_pahari
RATTUSNORVEGICUS	rattus_norvegicus
MERIONESUNGUICULATUS	meriones_unguiculatus
MESOCRICETUSAURATUS	mesocricetus_auratus
CRICETULUSGRISEUSCHOK1GSHD	cricetulus_griseus_chok1gshd
MICROTUSOCHROGASTER	microtus_ochrogaster
PEROMYSCUSMANICULATUSBAIRDII	peromyscus_maniculatus_bairdii
JACULUSJACULUS	jaculus_jaculus
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
UROCITELLUSPARRYII	urocitellus_parryii
SPERMOPHILUSDAURICUS	spermophilus_dauricus
MARMOTAMARMOTAMARMOTA	marmota_marmota_marmota
TUPAIABELANGERI	tupaia_belangeri
PROLEMURSIMUS	prolemur_simus
MICROCEBUSMURINUS	microcebus_murinus
EQUUSCABALLUS	equus_caballus
EQUUSASINUSASINUS	equus_asinus_asinus
PTEROPUSVAMPYRUS	pteropus_vampyrus
TURSIOPSTRUNCATUS	tursiops_truncatus
VICUGNAPACOS	vicugna_pacos
CAPRAHIRCUS	capra_hircus
OVISARIES	ovis_aries
BOSMUTUS	bos_mutus
BOSTAURUS	bos_taurus
BISONBISONBISON	bison_bison_bison
SUSSCROFA	sus_scrofa
MYOTISLUCIFUGUS	myotis_lucifugus
MYOTISLUCIFUGUS	myotis_lucifugus
URSUSAMERICANUS	ursus_americanus
URSUSMARITIMUS	ursus_maritimus
AILUROPODAMELANOLEUCA	ailuropoda_melanoleuca
NEOVISONVISON	neovison_vison
MUSTELAPUTORIUSFURO	mustela_putorius_furo
CANISLUPUSDINGO	canis_lupus_dingo
CANISLUPUSFAMILIARIS	canis_lupus_familiaris
VULPESVULPES	vulpes_vulpes
FELISCATUS	felis_catus
PANTHERAPARDUS	panthera_pardus
SOREXARANEUS	sorex_araneus
LOXODONTAAFRICANA	loxodonta_africana
PROCAVIACAPENSIS	procavia_capensis
DASYPUSNOVEMCINCTUS	dasypus_novemcinctus
ECHINOPSTELFAIRI	echinops_telfairi
ERINACEUSEUROPAEUS	erinaceus_europaeus
PHASCOLARCTOSCINEREUS	phascolarctos_cinereus
NOTAMACROPUSEUGENII	notamacropus_eugenii
MONODELPHISDOMESTICA	monodelphis_domestica
SARCOPHILUSHARRISII	sarcophilus_harrisii
ORNITHORHYNCHUSANATINUS	ornithorhynchus_anatinus
XENOPUSTROPICALIS	xenopus_tropicalis
LATIMERIACHALUMNAE	latimeria_chalumnae
SCOPHTHALMUSMAXIMUS	scophthalmus_maximus
CYNOGLOSSUSSEMILAEVIS	cynoglossus_semilaevis
SERIOLALALANDIDORSALIS	seriola_lalandi_dorsalis
SERIOLADUMERILI	seriola_dumerili
TAKIFUGURUBRIPES	takifugu_rubripes
TETRAODONNIGROVIRIDIS	tetraodon_nigroviridis
GASTEROSTEUSACULEATUS	gasterosteus_aculeatus
MONOPTERUSALBUS	monopterus_albus
XIPHOPHORUSMACULATUS	xiphophorus_maculatus
XIPHOPHORUSCOUCHIANUS	xiphophorus_couchianus
GAMBUSIAAFFINIS	gambusia_affinis
POECILIAFORMOSA	poecilia_formosa
POECILIAMEXICANA	poecilia_mexicana
POECILIALATIPINNA	poecilia_latipinna
POECILIARETICULATA	poecilia_reticulata
FUNDULUSHETEROCLITUS	fundulus_heteroclitus
CYPRINODONVARIEGATUS	cyprinodon_variegatus
KRYPTOLEBIASMARMORATUS	kryptolebias_marmoratus
ORYZIASLATIPES	oryzias_latipes
ORYZIASLATIPESASM223469V1	oryzias_latipes_asm223469v1
ORYZIASLATIPES	oryzias_latipes
ORYZIASMELASTIGMA	oryzias_melastigma
PUNDAMILIANYEREREI	pundamilia_nyererei
ASTATOTILAPIACALLIPTERA	astatotilapia_calliptera
HAPLOCHROMISBURTONI	haplochromis_burtoni
MAYLANDIAZEBRA	maylandia_zebra
OREOCHROMISNILOTICUS	oreochromis_niloticus
NEOLAMPROLOGUSBRICHARDI	neolamprologus_brichardi
AMPHILOPHUSCITRINELLUS	amphilophus_citrinellus
MASTACEMBELUSARMATUS	mastacembelus_armatus
ANABASTESTUDINEUS	anabas_testudineus
AMPHIPRIONOCELLARIS	amphiprion_ocellaris
AMPHIPRIONPERCULA	amphiprion_percula
ACANTHOCHROMISPOLYACANTHUS	acanthochromis_polyacanthus
STEGASTESPARTITUS	stegastes_partitus
MOLAMOLA	mola_mola
HIPPOCAMPUSCOMES	hippocampus_comes
GADUSMORHUA	gadus_morhua
LABRUSBERGYLTA	labrus_bergylta
ESOXLUCIUS	esox_lucius
PYGOCENTRUSNATTERERI	pygocentrus_nattereri
ASTYANAXMEXICANUS	astyanax_mexicanus
DANIORERIO	danio_rerio
SCLEROPAGESFORMOSUS	scleropages_formosus
PARAMORMYROPSKINGSLEYAE	paramormyrops_kingsleyae
LEPISOSTEUSOCULATUS	lepisosteus_oculatus
PETROMYZONMARINUS	petromyzon_marinus
EPTATRETUSBURGERI	eptatretus_burgeri
CIONASAVIGNYI	ciona_savignyi
CIONAINTESTINALIS	ciona_intestinalis
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
SACCHAROMYCESCEREVISIAE	saccharomyces_cerevisiae
