DROSOPHILAMELANOGASTER	drosophila_melanogaster
PERIOPHTHALMUSMAGNUSPINNATUS	periophthalmus_magnuspinnatus
SCLEROPAGESFORMOSUS	scleropages_formosus
PARAMORMYROPSKINGSLEYAE	paramormyrops_kingsleyae
LEPISOSTEUSOCULATUS	lepisosteus_oculatus
LEPIDOTHRIXCORONATA	lepidothrix_coronata
MANACUSVITELLINUS	manacus_vitellinus
FICEDULAALBICOLLIS	ficedula_albicollis
ZONOTRICHIAALBICOLLIS	zonotrichia_albicollis
PARUSMAJOR	parus_major
CYANISTESCAERULEUS	cyanistes_caeruleus
LONCHURASTRIATADOMESTICA	lonchura_striata_domestica
TAENIOPYGIAGUTTATA	taeniopygia_guttata
SERINUSCANARIA	serinus_canaria
CALIDRISPUGNAX	calidris_pugnax
CALIDRISPUGNAX	calidris_pugnax
CALIDRISPYGMAEA	calidris_pygmaea
MELOPSITTACUSUNDULATUS	melopsittacus_undulatus
ANSERBRACHYRHYNCHUS	anser_brachyrhynchus
ANASPLATYRHYNCHOSPLATYRHYNCHOS	anas_platyrhynchos_platyrhynchos
APTERYXHAASTII	apteryx_haastii
APTERYXOWENII	apteryx_owenii
APTERYXROWI	apteryx_rowi
DROMAIUSNOVAEHOLLANDIAE	dromaius_novaehollandiae
NOTHOPROCTAPERDICARIA	nothoprocta_perdicaria
GALLUSGALLUS	gallus_gallus
MELEAGRISGALLOPAVO	meleagris_gallopavo
COTURNIXJAPONICA	coturnix_japonica
NUMIDAMELEAGRIS	numida_meleagris
CROCODYLUSPOROSUS	crocodylus_porosus
POGONAVITTICEPS	pogona_vitticeps
NOTECHISSCUTATUS	notechis_scutatus
ANOLISCAROLINENSIS	anolis_carolinensis
SALVATORMERIANAE	salvator_merianae
GOPHERUSAGASSIZII	gopherus_agassizii
CHELONOIDISABINGDONII	chelonoidis_abingdonii
CHRYSEMYSPICTABELLII	chrysemys_picta_bellii
PELODISCUSSINENSIS	pelodiscus_sinensis
SPHENODONPUNCTATUS	sphenodon_punctatus
EQUUSASINUSASINUS	equus_asinus_asinus
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
FUKOMYSDAMARENSIS	fukomys_damarensis
PANTHERAPARDUS	panthera_pardus
PANTHERATIGRISALTAICA	panthera_tigris_altaica
FELISCATUS	felis_catus
FELISCATUS	felis_catus
CANISLUPUSFAMILIARIS	canis_lupus_familiaris
TURSIOPSTRUNCATUS	tursiops_truncatus
URSUSAMERICANUS	ursus_americanus
EQUUSCABALLUS	equus_caballus
BOSMUTUS	bos_mutus
OVISARIES	ovis_aries
PTEROPUSVAMPYRUS	pteropus_vampyrus
URSUSMARITIMUS	ursus_maritimus
BOSTAURUS	bos_taurus
SUSSCROFA	sus_scrofa
MYOTISLUCIFUGUS	myotis_lucifugus
CANISLUPUSFAMILIARIS	canis_lupus_familiaris
CANISLUPUSFAMILIARIS	canis_lupus_familiaris
MUSTELAPUTORIUSFURO	mustela_putorius_furo
AILUROPODAMELANOLEUCA	ailuropoda_melanoleuca
ERINACEUSEUROPAEUS	erinaceus_europaeus
CAPRAHIRCUS	capra_hircus
CANISLUPUSDINGO	canis_lupus_dingo
CANISLUPUSFAMILIARIS	canis_lupus_familiaris
VULPESVULPES	vulpes_vulpes
BISONBISONBISON	bison_bison_bison
CARLITOSYRICHTA	carlito_syrichta
ORNITHORHYNCHUSANATINUS	ornithorhynchus_anatinus
NOMASCUSLEUCOGENYS	nomascus_leucogenys
CAVIAAPEREA	cavia_aperea
TUPAIABELANGERI	tupaia_belangeri
CAPRAHIRCUS	capra_hircus
CANISLUPUSFAMILIARIS	canis_lupus_familiaris
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
CEBUSCAPUCINUS	cebus_capucinus
PROLEMURSIMUS	prolemur_simus
OCTODONDEGUS	octodon_degus
ORYCTOLAGUSCUNICULUS	oryctolagus_cuniculus
CHOLOEPUSHOFFMANNI	choloepus_hoffmanni
ECHINOPSTELFAIRI	echinops_telfairi
PROPITHECUSCOQUERELI	propithecus_coquereli
CARLITOSYRICHTA	carlito_syrichta
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
MICROTUSOCHROGASTER	microtus_ochrogaster
ECHINOPSTELFAIRI	echinops_telfairi
PEROMYSCUSMANICULATUSBAIRDII	peromyscus_maniculatus_bairdii
MESOCRICETUSAURATUS	mesocricetus_auratus
NANNOSPALAXGALILI	nannospalax_galili
JACULUSJACULUS	jaculus_jaculus
MUSSPICILEGUS	mus_spicilegus
MUSMUSCULUS	mus_musculus
MUSCAROLISTRAINCAROLIEIJ	mus_caroli_strain_caroli_eij
MUSPAHARI	mus_pahari
RATTUSNORVEGICUS	rattus_norvegicus
JACULUSJACULUS	jaculus_jaculus
DIPODOMYSORDII	dipodomys_ordii
PANTHERAPARDUS	panthera_pardus
LOXODONTAAFRICANA	loxodonta_africana
MACACAFASCICULARIS	macaca_fascicularis
MACACANEMESTRINA	macaca_nemestrina
MACACAMULATTA	macaca_mulatta
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
THEROPITHECUSGELADA	theropithecus_gelada
CERCOCEBUSATYS	cercocebus_atys
COLOBUSANGOLENSISPALLIATUS	colobus_angolensis_palliatus
PANPANISCUS	pan_paniscus
PANTROGLODYTES	pan_troglodytes
GORILLAGORILLA	gorilla_gorilla
PANPANISCUS	pan_paniscus
PANTROGLODYTES	pan_troglodytes
GORILLAGORILLA	gorilla_gorilla
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
CERCOCEBUSATYS	cercocebus_atys
MACACANEMESTRINA	macaca_nemestrina
MACACAFASCICULARIS	macaca_fascicularis
PAPIOANUBIS	papio_anubis
RHINOPITHECUSROXELLANA	rhinopithecus_roxellana
RHINOPITHECUSBIETI	rhinopithecus_bieti
COLOBUSANGOLENSISPALLIATUS	colobus_angolensis_palliatus
HETEROCEPHALUSGLABERFEMALE	heterocephalus_glaber_female
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
FUKOMYSDAMARENSIS	fukomys_damarensis
CHINCHILLALANIGERA	chinchilla_lanigera
OCTODONDEGUS	octodon_degus
CRICETULUSGRISEUSCHOK1GSHD	cricetulus_griseus_chok1gshd
CRICETULUSGRISEUSCRIGRI	cricetulus_griseus_crigri
MESOCRICETUSAURATUS	mesocricetus_auratus
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
HETEROCEPHALUSGLABERFEMALE	heterocephalus_glaber_female
JACULUSJACULUS	jaculus_jaculus
MACACAMULATTA	macaca_mulatta
MACACAFASCICULARIS	macaca_fascicularis
MACACANEMESTRINA	macaca_nemestrina
PAPIOANUBIS	papio_anubis
CHLOROCEBUSSABAEUS	chlorocebus_sabaeus
COLOBUSANGOLENSISPALLIATUS	colobus_angolensis_palliatus
CEBUSCAPUCINUS	cebus_capucinus
CEBUSCAPUCINUS	cebus_capucinus
AOTUSNANCYMAAE	aotus_nancymaae
VICUGNAPACOS	vicugna_pacos
NEOVISONVISON	neovison_vison
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
OCTODONDEGUS	octodon_degus
NANNOSPALAXGALILI	nannospalax_galili
NANNOSPALAXGALILI	nannospalax_galili
PANTROGLODYTES	pan_troglodytes
PANPANISCUS	pan_paniscus
GORILLAGORILLA	gorilla_gorilla
MUSTELAPUTORIUSFURO	mustela_putorius_furo
HETEROCEPHALUSGLABERFEMALE	heterocephalus_glaber_female
NOMASCUSLEUCOGENYS	nomascus_leucogenys
NOMASCUSLEUCOGENYS	nomascus_leucogenys
RHINOPITHECUSROXELLANA	rhinopithecus_roxellana
CALLITHRIXJACCHUS	callithrix_jacchus
CEBUSCAPUCINUS	cebus_capucinus
PANPANISCUS	pan_paniscus
PANTROGLODYTES	pan_troglodytes
GORILLAGORILLA	gorilla_gorilla
COLOBUSANGOLENSISPALLIATUS	colobus_angolensis_palliatus
AOTUSNANCYMAAE	aotus_nancymaae
CARLITOSYRICHTA	carlito_syrichta
SUSSCROFA	sus_scrofa
DASYPUSNOVEMCINCTUS	dasypus_novemcinctus
NOTAMACROPUSEUGENII	notamacropus_eugenii
HETEROCEPHALUSGLABERFEMALE	heterocephalus_glaber_female
CAVIAAPEREA	cavia_aperea
CHINCHILLALANIGERA	chinchilla_lanigera
ORYCTOLAGUSCUNICULUS	oryctolagus_cuniculus
ORYCTOLAGUSCUNICULUS	oryctolagus_cuniculus
GORILLAGORILLA	gorilla_gorilla
PANTROGLODYTES	pan_troglodytes
CHLOROCEBUSSABAEUS	chlorocebus_sabaeus
LOXODONTAAFRICANA	loxodonta_africana
MICROCEBUSMURINUS	microcebus_murinus
PROLEMURSIMUS	prolemur_simus
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
COLOBUSANGOLENSISPALLIATUS	colobus_angolensis_palliatus
CHLOROCEBUSSABAEUS	chlorocebus_sabaeus
PANPANISCUS	pan_paniscus
AOTUSNANCYMAAE	aotus_nancymaae
CRICETULUSGRISEUSCHOK1GSHD	cricetulus_griseus_chok1gshd
CRICETULUSGRISEUSCRIGRI	cricetulus_griseus_crigri
CRICETULUSGRISEUSCRIGRIPICR	cricetulus_griseus_crigri-picr
PROCAVIACAPENSIS	procavia_capensis
SARCOPHILUSHARRISII	sarcophilus_harrisii
SPERMOPHILUSDAURICUS	spermophilus_dauricus
UROCITELLUSPARRYII	urocitellus_parryii
MARMOTAMARMOTAMARMOTA	marmota_marmota_marmota
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
SOREXARANEUS	sorex_araneus
PHASCOLARCTOSCINEREUS	phascolarctos_cinereus
CRICETULUSGRISEUSCRIGRI	cricetulus_griseus_crigri
CRICETULUSGRISEUSCHOK1GSHD	cricetulus_griseus_chok1gshd
TUPAIABELANGERI	tupaia_belangeri
TUPAIABELANGERI	tupaia_belangeri
MUSSPRETUSSTRAINSPRETEIJ	mus_spretus_strain_spret/eij
THEROPITHECUSGELADA	theropithecus_gelada
PAPIOANUBIS	papio_anubis
MACACAFASCICULARIS	macaca_fascicularis
MACACANEMESTRINA	macaca_nemestrina
CERCOCEBUSATYS	cercocebus_atys
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
MACACAMULATTA	macaca_mulatta
PANTROGLODYTES	pan_troglodytes
MUSTELAPUTORIUSFURO	mustela_putorius_furo
MUSTELAPUTORIUSFURO	mustela_putorius_furo
VULPESVULPES	vulpes_vulpes
CAPRAHIRCUS	capra_hircus
URSUSAMERICANUS	ursus_americanus
URSUSMARITIMUS	ursus_maritimus
SOREXARANEUS	sorex_araneus
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
OCTODONDEGUS	octodon_degus
RHINOPITHECUSBIETI	rhinopithecus_bieti
COLOBUSANGOLENSISPALLIATUS	colobus_angolensis_palliatus
MACACAFASCICULARIS	macaca_fascicularis
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
CARLITOSYRICHTA	carlito_syrichta
AOTUSNANCYMAAE	aotus_nancymaae
MICROCEBUSMURINUS	microcebus_murinus
CARLITOSYRICHTA	carlito_syrichta
NOMASCUSLEUCOGENYS	nomascus_leucogenys
THEROPITHECUSGELADA	theropithecus_gelada
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
NOMASCUSLEUCOGENYS	nomascus_leucogenys
AOTUSNANCYMAAE	aotus_nancymaae
CEBUSCAPUCINUS	cebus_capucinus
MICROCEBUSMURINUS	microcebus_murinus
BISONBISONBISON	bison_bison_bison
NEOVISONVISON	neovison_vison
ICTIDOMYSTRIDECEMLINEATUS	ictidomys_tridecemlineatus
RATTUSNORVEGICUS	rattus_norvegicus
PROLEMURSIMUS	prolemur_simus
CRICETULUSGRISEUSCRIGRIPICR	cricetulus_griseus_crigri-picr
PANTHERATIGRISALTAICA	panthera_tigris_altaica
CANISLUPUSDINGO	canis_lupus_dingo
FELISCATUS	felis_catus
PANTHERATIGRISALTAICA	panthera_tigris_altaica
CANISLUPUSDINGO	canis_lupus_dingo
MONODELPHISDOMESTICA	monodelphis_domestica
NOTAMACROPUSEUGENII	notamacropus_eugenii
HOMOSAPIENS	homo_sapiens
PONGOABELII	pongo_abelii
CERCOCEBUSATYS	cercocebus_atys
MANDRILLUSLEUCOPHAEUS	mandrillus_leucophaeus
PAPIOANUBIS	papio_anubis
THEROPITHECUSGELADA	theropithecus_gelada
MACACAMULATTA	macaca_mulatta
MACACAFASCICULARIS	macaca_fascicularis
MACACANEMESTRINA	macaca_nemestrina
RHINOPITHECUSBIETI	rhinopithecus_bieti
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
SAIMIRIBOLIVIENSISBOLIVIENSIS	saimiri_boliviensis_boliviensis
CEBUSCAPUCINUS	cebus_capucinus
CALLITHRIXJACCHUS	callithrix_jacchus
PROLEMURSIMUS	prolemur_simus
CAVIAPORCELLUS	cavia_porcellus
OCTODONDEGUS	octodon_degus
OCHOTONAPRINCEPS	ochotona_princeps
OVISARIES	ovis_aries
MICROCEBUSMURINUS	microcebus_murinus
DASYPUSNOVEMCINCTUS	dasypus_novemcinctus
BISONBISONBISON	bison_bison_bison
MONODELPHISDOMESTICA	monodelphis_domestica
OCTODONDEGUS	octodon_degus
HETEROCEPHALUSGLABERMALE	heterocephalus_glaber_male
ORNITHORHYNCHUSANATINUS	ornithorhynchus_anatinus
MICROCEBUSMURINUS	microcebus_murinus
XENOPUSTROPICALIS	xenopus_tropicalis
LATIMERIACHALUMNAE	latimeria_chalumnae
EPTATRETUSBURGERI	eptatretus_burgeri
CIONAINTESTINALIS	ciona_intestinalis
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
PILIOCOLOBUSTEPHROSCELES	piliocolobus_tephrosceles
SACCHAROMYCESCEREVISIAE	saccharomyces_cerevisiae
