scleropages_formosus ENSSFOG00015002406
anas_platyrhynchos_platyrhynchos ENSAPLG00000009713
gallus_gallus ENSGALG00000016258
coturnix_japonica ENSCJPG00005016856
meleagris_gallopavo ENSMGAG00000014621
numida_meleagris ENSNMEG00000018346
apteryx_owenii ENSAOWG00000005645
apteryx_haastii ENSAHAG00000001273
apteryx_rowi ENSARWG00000018296
nothoprocta_perdicaria ENSNPEG00000001057
dromaius_novaehollandiae ENSDNVG00000014285
crocodylus_porosus ENSCPRG00005002904
chelonoidis_abingdonii ENSCABG00000011806
gopherus_agassizii ENSGAGG00000012531
chrysemys_picta_bellii ENSCPBG00000024697
pelodiscus_sinensis ENSPSIG00000010590
anolis_carolinensis ENSACAG00000014773
pogona_vitticeps ENSPVIG00000000423
salvator_merianae ENSSMRG00000022863
sphenodon_punctatus ENSSPUG00000005997
notechis_scutatus ENSNSUG00000019905
phascolarctos_cinereus ENSPCIG00000011588
notamacropus_eugenii ENSMEUG00000004755
sarcophilus_harrisii ENSSHAG00000005032
monodelphis_domestica ENSMODG00000021108
choloepus_hoffmanni ENSCHOG00000000400
dasypus_novemcinctus ENSDNOG00000009844
echinops_telfairi ENSETEG00000000759
procavia_capensis ENSPCAG00000002800
capra_hircus ENSCHIG00000012520
ovis_aries ENSOARG00000000252
bos_taurus ENSBTAG00000004955
bos_mutus ENSBMUG00000010520
tursiops_truncatus ENSTTRG00000006766
sus_scrofa ENSSSCG00000012233
vicugna_pacos ENSVPAG00000005888
ursus_maritimus ENSUMAG00000017439
ailuropoda_melanoleuca ENSAMEG00000007236
mustela_putorius_furo ENSMPUG00000012573
neovison_vison ENSNVIG00000014351
canis_lupus_familiaris ENSCAFG00000013969
canis_lupus_dingo ENSCAFG00020008485
vulpes_vulpes ENSVVUG00000011212
panthera_pardus ENSPPRG00000002666
panthera_tigris_altaica ENSPTIG00000007275
felis_catus ENSFCAG00000010874
pteropus_vampyrus ENSPVAG00000014688
myotis_lucifugus ENSMLUG00000016803
equus_caballus ENSECAG00000011264
equus_asinus_asinus ENSEASG00005017962
erinaceus_europaeus ENSEEUG00000000386
sorex_araneus ENSSARG00000011763
cricetulus_griseus_crigri ENSCGRG00000013199
cricetulus_griseus_chok1gshd ENSCGRG00001023173
cricetulus_griseus_crigri-picr ENSCGRG00015006191
mesocricetus_auratus ENSMAUG00000008638
microtus_ochrogaster ENSMOCG00000020078
peromyscus_maniculatus_bairdii ENSPEMG00000018805
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034081
mus_musculus ENSMUSG00000054453
mus_spicilegus ENSMSIG00000018999
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032929
mus_pahari MGP_PahariEiJ_G0031476
rattus_norvegicus ENSRNOG00000003585
nannospalax_galili ENSNGAG00000011405
jaculus_jaculus ENSJJAG00000009155
dipodomys_ordii ENSDORG00000015043
chinchilla_lanigera ENSCLAG00000000181
octodon_degus ENSODEG00000000905
cavia_porcellus ENSCPOG00000013051
heterocephalus_glaber_female ENSHGLG00000014015
heterocephalus_glaber_male ENSHGLG00100002198
fukomys_damarensis ENSFDAG00000007800
spermophilus_dauricus ENSSDAG00000016375
ictidomys_tridecemlineatus ENSSTOG00000029210
urocitellus_parryii ENSUPAG00010017470
marmota_marmota_marmota ENSMMMG00000010054
oryctolagus_cuniculus ENSOCUG00000008263
tupaia_belangeri ENSTBEG00000003273
pan_troglodytes ENSPTRG00000021795
pan_paniscus ENSPPAG00000042432
homo_sapiens ENSG00000147041
gorilla_gorilla ENSGGOG00000002396
pongo_abelii ENSPPYG00000020243
nomascus_leucogenys ENSNLEG00000001002
colobus_angolensis_palliatus ENSCANG00000028902
piliocolobus_tephrosceles ENSPTEG00000023692
rhinopithecus_roxellana ENSRROG00000044753
rhinopithecus_bieti ENSRBIG00000033528
mandrillus_leucophaeus ENSMLEG00000030722
cercocebus_atys ENSCATG00000012074
theropithecus_gelada ENSTGEG00000010849
papio_anubis ENSPANG00000006759
macaca_fascicularis ENSMFAG00000031961
macaca_nemestrina ENSMNEG00000035074
macaca_mulatta ENSMMUG00000013131
chlorocebus_sabaeus ENSCSAG00000018080
saimiri_boliviensis_boliviensis ENSSBOG00000021200
cebus_capucinus ENSCCAG00000032709
callithrix_jacchus ENSCJAG00000005242
aotus_nancymaae ENSANAG00000032000
carlito_syrichta ENSTSYG00000008246
microcebus_murinus ENSMICG00000045851
propithecus_coquereli ENSPCOG00000005779
prolemur_simus ENSPSMG00000000106
otolemur_garnettii ENSOGAG00000010705
ursus_americanus ENSUAMG00000023529
meriones_unguiculatus ENSMUGG00000015678
ornithorhynchus_anatinus ENSOANG00000007114
xenopus_tropicalis ENSXETG00000008597
latimeria_chalumnae ENSLACG00000016380
petromyzon_marinus ENSPMAG00000005868
eptatretus_burgeri ENSEBUG00000016157
