apteryx_rowi ENSARWG00000003369
spermophilus_dauricus ENSSDAG00000002248
fukomys_damarensis ENSFDAG00000006361
carlito_syrichta ENSTSYG00000026871
echinops_telfairi ENSETEG00000011575
propithecus_coquereli ENSPCOG00000016171
prolemur_simus ENSPSMG00000023546
microcebus_murinus ENSMICG00000002890
otolemur_garnettii ENSOGAG00000004628
saimiri_boliviensis ENSSBOG00000024664
cebus_capucinus ENSCCAG00000026085
callithrix_jacchus ENSCJAG00000038854
aotus_nancymaae ENSANAG00000024731
pan_paniscus ENSPPAG00000037472
pan_troglodytes ENSPTRG00000017417
homo_sapiens ENSG00000019582
gorilla_gorilla ENSGGOG00000011709
pongo_abelii ENSPPYG00000015949
nomascus_leucogenys ENSNLEG00000010343
colobus_angolensis ENSCANG00000009648
piliocolobus_tephrosceles ENSPTEG00000006979
rhinopithecus_roxellana ENSRROG00000034231
rhinopithecus_bieti ENSRBIG00000042547
macaca_fascicularis ENSMFAG00000042836
macaca_mulatta ENSMMUG00000009113
macaca_nemestrina ENSMNEG00000036530
cercocebus_atys ENSCATG00000041658
mandrillus_leucophaeus ENSMLEG00000035018
theropithecus_gelada ENSTGEG00000004356
papio_anubis ENSPANG00000003593
chlorocebus_sabaeus ENSCSAG00000011542
erinaceus_europaeus ENSEEUG00000007694
myotis_lucifugus ENSMLUG00000025118
pteropus_vampyrus ENSPVAG00000005417
equus_caballus ENSECAG00000008503
equus_asinus ENSEASG00005002735
bos_indicus ENSBIXG00005020644
bos_indicus ENSBIXG00000007876
bos_taurus ENSBTAG00000015228
bos_mutus ENSBMUG00000013019
bison_bison ENSBBBG00000006073
ovis_aries ENSOARG00000007229
capra_hircus ENSCHIG00000014130
tursiops_truncatus ENSTTRG00000013031
ursus_americanus ENSUAMG00000025125
ursus_maritimus ENSUMAG00000003979
ailuropoda_melanoleuca ENSAMEG00000004654
mustela_putorius ENSMPUG00000013786
neovison_vison ENSNVIG00000000261
canis_lupus ENSCAFG00000018101
canis_lupus ENSCAFG00020023646
vulpes_vulpes ENSVVUG00000007268
panthera_tigris ENSPTIG00000015808
panthera_pardus ENSPPRG00000022361
sorex_araneus ENSSARG00000012176
sus_scrofa ENSSSCG00000033262
oryctolagus_cuniculus ENSOCUG00000003863
ochotona_princeps ENSOPRG00000008410
choloepus_hoffmanni ENSCHOG00000005833
dasypus_novemcinctus ENSDNOG00000012458
loxodonta_africana ENSLAFG00000017699
procavia_capensis ENSPCAG00000014370
echinops_telfairi ENSETEG00000007867
ornithorhynchus_anatinus ENSOANG00000002309
pogona_vitticeps ENSPVIG00000016143
anolis_carolinensis ENSACAG00000015007
notechis_scutatus ENSNSUG00000017168
salvator_merianae ENSSMRG00000017054
xenopus_tropicalis ENSXETG00000001999
latimeria_chalumnae ENSLACG00000016022
hucho_hucho ENSHHUG00000011299
hucho_hucho ENSHHUG00000014340
esox_lucius ENSELUG00000016368
amphiprion_percula ENSAPEG00000016575
amphiprion_ocellaris ENSAOCG00000007274
acanthochromis_polyacanthus ENSAPOG00000010461
stegastes_partitus ENSSPAG00000000498
parambassis_ranga ENSPRNG00000013032
maylandia_zebra ENSMZEG00005013049
astatotilapia_calliptera ENSACLG00000008929
pundamilia_nyererei ENSPNYG00000000414
haplochromis_burtoni ENSHBUG00000002990
neolamprologus_brichardi ENSNBRG00000010391
oreochromis_niloticus ENSONIG00000013056
amphilophus_citrinellus ENSACIG00000016324
xiphophorus_maculatus ENSXMAG00000008646
xiphophorus_couchianus ENSXCOG00000003297
gambusia_affinis ENSGAFG00000008677
poecilia_formosa ENSPFOG00000004979
poecilia_latipinna ENSPLAG00000006444
poecilia_mexicana ENSPMEG00000011701
poecilia_reticulata ENSPREG00000003458
fundulus_heteroclitus ENSFHEG00000014072
kryptolebias_marmoratus ENSKMAG00000004267
oryzias_latipes ENSORLG00000004913
oryzias_latipes ENSORLG00015022457
oryzias_latipes ENSORLG00020013066
oryzias_melastigma ENSOMEG00000004776
cyprinodon_variegatus ENSCVAG00000010734
periophthalmus_magnuspinnatus ENSPMGG00000017618
cottoperca_gobio ENSCGOG00000006650
gasterosteus_aculeatus ENSGACG00000018016
larimichthys_crocea ENSLCRG00005007399
labrus_bergylta ENSLBEG00000027695
takifugu_rubripes ENSTRUG00000005735
tetraodon_nigroviridis ENSTNIG00000014229
mola_mola ENSMMOG00000003175
gouania_willdenowi ENSGWIG00000005010
lates_calcarifer ENSLCAG00010004102
scophthalmus_maximus ENSSMAG00000002837
seriola_lalandi ENSSLDG00000003680
seriola_dumerili ENSSDUG00000003762
monopterus_albus ENSMALG00000013898
mastacembelus_armatus ENSMAMG00000007255
anabas_testudineus ENSATEG00000008403
betta_splendens ENSBSLG00000017929
cynoglossus_semilaevis ENSCSEG00000010718
astyanax_mexicanus ENSAMXG00000043066
astyanax_mexicanus ENSAMXG00005020899
pygocentrus_nattereri ENSPNAG00000011217
electrophorus_electricus ENSEEEG00000014768
ictalurus_punctatus ENSIPUG00000009084
danio_rerio ENSDARG00000009087
denticeps_clupeoides ENSDCDG00000028134
clupea_harengus ENSCHAG00000021981
electrophorus_electricus ENSEEEG00000019197
pygocentrus_nattereri ENSPNAG00000013353
ictalurus_punctatus ENSIPUG00000019688
danio_rerio ENSDARG00000036628
denticeps_clupeoides ENSDCDG00000013923
scleropages_formosus ENSSFOG00015014822
paramormyrops_kingsleyae ENSPKIG00000009604
lepisosteus_oculatus ENSLOCG00000011007
callorhinchus_milii ENSCMIG00000007117
