mola_mola ENSMMOG00000008257
carlito_syrichta ENSTSYG00000034248
prolemur_simus ENSPSMG00000020116
microcebus_murinus ENSMICG00000043366
propithecus_coquereli ENSPCOG00000012908
otolemur_garnettii ENSOGAG00000005859
tupaia_belangeri ENSTBEG00000008630
castor_canadensis ENSCCNG00000007053
dipodomys_ordii ENSDORG00000023656
cricetulus_griseus_crigri ENSCGRG00000000926
cricetulus_griseus_chok1gshd ENSCGRG00001015240
cricetulus_griseus_crigri-picr ENSCGRG00015007424
mesocricetus_auratus ENSMAUG00000008650
microtus_ochrogaster ENSMOCG00000002325
peromyscus_maniculatus_bairdii ENSPEMG00000015388
mus_musculus ENSMUSG00000091204
mus_spicilegus ENSMSIG00000019754
rattus_norvegicus ENSRNOG00000050100
meriones_unguiculatus ENSMUGG00000016138
nannospalax_galili ENSNGAG00000020410
jaculus_jaculus ENSJJAG00000012422
ictidomys_tridecemlineatus ENSSTOG00000010455
urocitellus_parryii ENSUPAG00010020900
spermophilus_dauricus ENSSDAG00000000013
marmota_marmota_marmota ENSMMMG00000020698
heterocephalus_glaber_male ENSHGLG00100015156
heterocephalus_glaber_female ENSHGLG00000018199
fukomys_damarensis ENSFDAG00000004853
octodon_degus ENSODEG00000011413
chinchilla_lanigera ENSCLAG00000003403
cavia_aperea ENSCAPG00000001246
cavia_porcellus ENSCPOG00000040720
latimeria_chalumnae ENSLACG00000004461
