castor_canadensis ENSCCNG00000016340
monopterus_albus ENSMALG00000017438
mastacembelus_armatus ENSMAMG00000012610
anabas_testudineus ENSATEG00000020553
betta_splendens ENSBSLG00000019653
seriola_dumerili ENSSDUG00000000417
seriola_lalandi ENSSLDG00000011599
scophthalmus_maximus ENSSMAG00000014832
haplochromis_burtoni ENSHBUG00000019186
maylandia_zebra ENSMZEG00005026781
pundamilia_nyererei ENSPNYG00000002539
astatotilapia_calliptera ENSACLG00000012389
neolamprologus_brichardi ENSNBRG00000010193
oreochromis_niloticus ENSONIG00000014636
amphilophus_citrinellus ENSACIG00000006325
parambassis_ranga ENSPRNG00000013773
lates_calcarifer ENSLCAG00010025269
mola_mola ENSMMOG00000009866
amphiprion_percula ENSAPEG00000023013
amphiprion_ocellaris ENSAOCG00000010916
acanthochromis_polyacanthus ENSAPOG00000005407
stegastes_partitus ENSSPAG00000016784
hippocampus_comes ENSHCOG00000003180
periophthalmus_magnuspinnatus ENSPMGG00000006404
cynoglossus_semilaevis ENSCSEG00000018111
gadus_morhua ENSGMOG00000010541
latimeria_chalumnae ENSLACG00000002279
petromyzon_marinus ENSPMAG00000007953
eptatretus_burgeri ENSEBUG00000012897
hucho_hucho ENSHHUG00000052011
gallus_gallus ENSGALG00000054713
meleagris_gallopavo ENSMGAG00000001242
ciona_savignyi ENSCSAVG00000010442
ciona_intestinalis ENSCING00000019118
ciona_intestinalis ENSCING00000020347
ciona_intestinalis ENSCING00000024238
