ciona_savignyi ENSCSAVG00000006196
castor_canadensis ENSCCNG00000020833
echinops_telfairi ENSETEG00000004460
phascolarctos_cinereus ENSPCIG00000026636
phascolarctos_cinereus ENSPCIG00000008644
notamacropus_eugenii ENSMEUG00000005142
monodelphis_domestica ENSMODG00000007838
sarcophilus_harrisii ENSSHAG00000006384
ornithorhynchus_anatinus ENSOANG00000002319
latimeria_chalumnae ENSLACG00000002488
xenopus_tropicalis ENSXETG00000023263
saccharomyces_cerevisiae YDL216C
