salvator_merianae ENSSMRG00000006617
monodelphis_domestica ENSMODG00000007255
heterocephalus_glaber_female ENSHGLG00000021122
heterocephalus_glaber_male ENSHGLG00100020900
fukomys_damarensis ENSFDAG00000020395
cavia_porcellus ENSCPOG00000009005
mus_musculus ENSMUSG00000058188
mus_spicilegus ENSMSIG00000019138
mus_musculus ENSMUSG00000060084
mus_spicilegus ENSMSIG00000019148
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020092
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022578
mus_pahari MGP_PahariEiJ_G0030223
mus_pahari MGP_PahariEiJ_G0030221
rattus_norvegicus ENSRNOG00000008804
meriones_unguiculatus ENSMUGG00000015675
cricetulus_griseus_chok1gshd ENSCGRG00001014540
cricetulus_griseus_crigri ENSCGRG00000019418
cricetulus_griseus_crigri-picr ENSCGRG00015001702
peromyscus_maniculatus_bairdii ENSPEMG00000026217
urocitellus_parryii ENSUPAG00010008250
spermophilus_dauricus ENSSDAG00000010225
ictidomys_tridecemlineatus ENSSTOG00000027543
marmota_marmota_marmota ENSMMMG00000001323
piliocolobus_tephrosceles ENSPTEG00000016323
theropithecus_gelada ENSTGEG00000014067
homo_sapiens ENSG00000258806
prolemur_simus ENSPSMG00000020350
otolemur_garnettii ENSOGAG00000012232
oryctolagus_cuniculus ENSOCUG00000010228
ochotona_princeps ENSOPRG00000013835
tupaia_belangeri ENSTBEG00000017512
neovison_vison ENSNVIG00000015363
mustela_putorius_furo ENSMPUG00000019779
canis_lupus_dingo ENSCAFG00020014327
vulpes_vulpes ENSVVUG00000008806
felis_catus ENSFCAG00000010336
panthera_pardus ENSPPRG00000015060
equus_caballus ENSECAG00000038491
equus_caballus ENSECAG00000038103
equus_asinus_asinus ENSEASG00005017435
bos_taurus ENSBTAG00000032801
bison_bison_bison ENSBBBG00000001872
capra_hircus ENSCHIG00000021540
ovis_aries ENSOARG00000013195
sus_scrofa ENSSSCG00000025197
choloepus_hoffmanni ENSCHOG00000008046
loxodonta_africana ENSLAFG00000021647
procavia_capensis ENSPCAG00000013474
