pteropus_vampyrus ENSPVAG00000013801
larimichthys_crocea ENSLCRG00005001021
mola_mola ENSMMOG00000006026
labrus_bergylta ENSLBEG00000023068
periophthalmus_magnuspinnatus ENSPMGG00000000398
seriola_lalandi ENSSLDG00000013241
seriola_dumerili ENSSDUG00000020267
lates_calcarifer ENSLCAG00010014767
anabas_testudineus ENSATEG00000013703
betta_splendens ENSBSLG00000003419
monopterus_albus ENSMALG00000014124
kryptolebias_marmoratus ENSKMAG00000013823
parambassis_ranga ENSPRNG00000006044
amphiprion_percula ENSAPEG00000017005
amphiprion_ocellaris ENSAOCG00000022715
acanthochromis_polyacanthus ENSAPOG00000000032
stegastes_partitus ENSSPAG00000013800
pundamilia_nyererei ENSPNYG00000012337
astatotilapia_calliptera ENSACLG00000018213
haplochromis_burtoni ENSHBUG00000023481
maylandia_zebra ENSMZEG00005020666
neolamprologus_brichardi ENSNBRG00000005191
oreochromis_niloticus ENSONIG00000003130
amphilophus_citrinellus ENSACIG00000000581
gouania_willdenowi ENSGWIG00000004545
hippocampus_comes ENSHCOG00000012228
hucho_hucho ENSHHUG00000024034
esox_lucius ENSELUG00000006016
clupea_harengus ENSCHAG00000007236
denticeps_clupeoides ENSDCDG00000001923
astyanax_mexicanus ENSAMXG00005006251
astyanax_mexicanus ENSAMXG00000042921
pygocentrus_nattereri ENSPNAG00000021917
electrophorus_electricus ENSEEEG00000019387
danio_rerio ENSDARG00000108530
hucho_hucho ENSHHUG00000011554
hucho_hucho ENSHHUG00000052172
esox_lucius ENSELUG00000004833
cyprinodon_variegatus ENSCVAG00000022103
fundulus_heteroclitus ENSFHEG00000017177
poecilia_latipinna ENSPLAG00000000415
poecilia_mexicana ENSPMEG00000000586
poecilia_formosa ENSPFOG00000016979
xiphophorus_maculatus ENSXMAG00000000491
xiphophorus_couchianus ENSXCOG00000007834
poecilia_reticulata ENSPREG00000022073
gambusia_affinis ENSGAFG00000014421
kryptolebias_marmoratus ENSKMAG00000020416
gouania_willdenowi ENSGWIG00000019960
periophthalmus_magnuspinnatus ENSPMGG00000020053
cottoperca_gobio ENSCGOG00000002053
cynoglossus_semilaevis ENSCSEG00000021119
labrus_bergylta ENSLBEG00000022295
labrus_bergylta ENSLBEG00000018653
larimichthys_crocea ENSLCRG00005011085
seriola_dumerili ENSSDUG00000011703
seriola_lalandi ENSSLDG00000000635
scophthalmus_maximus ENSSMAG00000014809
lates_calcarifer ENSLCAG00010007390
mastacembelus_armatus ENSMAMG00000014709
monopterus_albus ENSMALG00000010717
anabas_testudineus ENSATEG00000008341
betta_splendens ENSBSLG00000008746
amphiprion_percula ENSAPEG00000019690
amphiprion_ocellaris ENSAOCG00000009528
acanthochromis_polyacanthus ENSAPOG00000014877
stegastes_partitus ENSSPAG00000008990
parambassis_ranga ENSPRNG00000021132
oryzias_latipes ENSORLG00015001954
oryzias_latipes ENSORLG00020007276
oryzias_latipes ENSORLG00000022851
oryzias_melastigma ENSOMEG00000013392
astatotilapia_calliptera ENSACLG00000020225
maylandia_zebra ENSMZEG00005012375
pundamilia_nyererei ENSPNYG00000019144
haplochromis_burtoni ENSHBUG00000003403
neolamprologus_brichardi ENSNBRG00000018149
amphilophus_citrinellus ENSACIG00000005094
mola_mola ENSMMOG00000012922
tetraodon_nigroviridis ENSTNIG00000001142
paramormyrops_kingsleyae ENSPKIG00000010142
paramormyrops_kingsleyae ENSPKIG00000003376
scleropages_formosus ENSSFOG00015010531
erpetoichthys_calabaricus ENSECRG00000012282
latimeria_chalumnae ENSLACG00000015163
latimeria_chalumnae ENSLACG00000015147
callorhinchus_milii ENSCMIG00000006948
callorhinchus_milii ENSCMIG00000005083
callorhinchus_milii ENSCMIG00000001243
callorhinchus_milii ENSCMIG00000000624
callorhinchus_milii ENSCMIG00000002503
callorhinchus_milii ENSCMIG00000001836
