labrus_bergylta ENSLBEG00000026059
cercocebus_atys ENSCATG00000042477
macaca_mulatta ENSMMUG00000011090
macaca_fascicularis ENSMFAG00000041998
macaca_nemestrina ENSMNEG00000042181
papio_anubis ENSPANG00000012769
mandrillus_leucophaeus ENSMLEG00000026880
chlorocebus_sabaeus ENSCSAG00000011678
rhinopithecus_bieti ENSRBIG00000041912
rhinopithecus_roxellana ENSRROG00000029870
piliocolobus_tephrosceles ENSPTEG00000028228
colobus_angolensis ENSCANG00000040906
cebus_capucinus ENSCCAG00000025152
saimiri_boliviensis ENSSBOG00000025714
callithrix_jacchus ENSCJAG00000013564
aotus_nancymaae ENSANAG00000030876
carlito_syrichta ENSTSYG00000008067
prolemur_simus ENSPSMG00000017952
propithecus_coquereli ENSPCOG00000013655
otolemur_garnettii ENSOGAG00000012093
procavia_capensis ENSPCAG00000010281
loxodonta_africana ENSLAFG00000004080
echinops_telfairi ENSETEG00000005268
ochotona_princeps ENSOPRG00000014602
oryctolagus_cuniculus ENSOCUG00000012022
urocitellus_parryii ENSUPAG00010021904
ictidomys_tridecemlineatus ENSSTOG00000003163
marmota_marmota ENSMMMG00000006008
spermophilus_dauricus ENSSDAG00000010392
microcebus_murinus ENSMICG00000047274
myotis_lucifugus ENSMLUG00000009777
dasypus_novemcinctus ENSDNOG00000013422
phascolarctos_cinereus ENSPCIG00000010307
notamacropus_eugenii ENSMEUG00000013671
sarcophilus_harrisii ENSSHAG00000016174
monodelphis_domestica ENSMODG00000003450
ornithorhynchus_anatinus ENSOANG00000000498
anser_brachyrhynchus ENSABRG00000017437
anas_platyrhynchos ENSAPLG00000013712
meleagris_gallopavo ENSMGAG00000009335
gallus_gallus ENSGALG00000013406
coturnix_japonica ENSCJPG00005018101
numida_meleagris ENSNMEG00000020827
calidris_pugnax ENSCPUG00000019587
calidris_pygmaea ENSCPGG00000008344
lepidothrix_coronata ENSLCOG00000005581
manacus_vitellinus ENSMVIG00005017457
taeniopygia_guttata ENSTGUG00000009683
lonchura_striata ENSLSDG00000008976
serinus_canaria ENSSCAG00000007882
zonotrichia_albicollis ENSZALG00000013657
junco_hyemalis ENSJHYG00000013391
ficedula_albicollis ENSFALG00000013358
cyanistes_caeruleus ENSCCEG00000021013
parus_major ENSPMJG00000005244
melopsittacus_undulatus ENSMUNG00000015408
apteryx_owenii ENSAOWG00000013121
apteryx_haastii ENSAHAG00000016735
apteryx_rowi ENSARWG00000018804
dromaius_novaehollandiae ENSDNVG00000012180
nothoprocta_perdicaria ENSNPEG00000002939
crocodylus_porosus ENSCPRG00005015876
gopherus_agassizii ENSGAGG00000015780
chelonoidis_abingdonii ENSCABG00000002970
chrysemys_picta ENSCPBG00000000226
pelodiscus_sinensis ENSPSIG00000014016
pogona_vitticeps ENSPVIG00000007695
anolis_carolinensis ENSACAG00000015231
notechis_scutatus ENSNSUG00000007219
salvator_merianae ENSSMRG00000001044
sphenodon_punctatus ENSSPUG00000012017
xenopus_tropicalis ENSXETG00000016165
latimeria_chalumnae ENSLACG00000014440
petromyzon_marinus ENSPMAG00000002881
eptatretus_burgeri ENSEBUG00000005005
ciona_intestinalis ENSCING00000008359
ciona_savignyi ENSCSAVG00000011383
ciona_intestinalis ENSCING00000015723
ciona_intestinalis ENSCING00000008358
ciona_savignyi ENSCSAVG00000011371
drosophila_melanogaster FBgn0264672
caenorhabditis_elegans WBGene00010386
