pteropus_vampyrus ENSPVAG00000001472
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023754
mus_musculus ENSMUSG00000024878
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022835
mus_pahari MGP_PahariEiJ_G0014328
rattus_norvegicus ENSRNOG00000015516
meriones_unguiculatus ENSMUGG00000009130
nannospalax_galili ENSNGAG00000024105
jaculus_jaculus ENSJJAG00000013817
jaculus_jaculus ENSJJAG00000004765
dipodomys_ordii ENSDORG00000004917
chinchilla_lanigera ENSCLAG00000005076
octodon_degus ENSODEG00000003983
cavia_porcellus ENSCPOG00000019718
heterocephalus_glaber_female ENSHGLG00000015962
heterocephalus_glaber_male ENSHGLG00100006445
heterocephalus_glaber_male ENSHGLG00100010104
fukomys_damarensis ENSFDAG00000019591
oryctolagus_cuniculus ENSOCUG00000000733
ochotona_princeps ENSOPRG00000006258
equus_caballus ENSECAG00000038065
bison_bison_bison ENSBBBG00000014604
dasypus_novemcinctus ENSDNOG00000035805
prolemur_simus ENSPSMG00000025574
propithecus_coquereli ENSPCOG00000009086
otolemur_garnettii ENSOGAG00000002011
urocitellus_parryii ENSUPAG00010005547
urocitellus_parryii ENSUPAG00010005591
spermophilus_dauricus ENSSDAG00000014856
ictidomys_tridecemlineatus ENSSTOG00000028764
marmota_marmota_marmota ENSMMMG00000003411
dasypus_novemcinctus ENSDNOG00000034664
loxodonta_africana ENSLAFG00000006679
procavia_capensis ENSPCAG00000002137
phascolarctos_cinereus ENSPCIG00000030308
monodelphis_domestica ENSMODG00000003151
sarcophilus_harrisii ENSSHAG00000001103
ornithorhynchus_anatinus ENSOANG00000012519
lonchura_striata_domestica ENSLSDG00000014166
taeniopygia_guttata ENSTGUG00000005631
zonotrichia_albicollis ENSZALG00000016205
serinus_canaria ENSSCAG00000004163
cyanistes_caeruleus ENSCCEG00000016285
parus_major ENSPMJG00000016189
ficedula_albicollis ENSFALG00000010329
lepidothrix_coronata ENSLCOG00000000928
manacus_vitellinus ENSMVIG00005014099
melopsittacus_undulatus ENSMUNG00000015937
calidris_pugnax ENSCPUG00000011466
calidris_pygmaea ENSCPGG00000005881
anser_brachyrhynchus ENSABRG00000011081
anas_platyrhynchos_platyrhynchos ENSAPLG00000012182
coturnix_japonica ENSCJPG00005002115
coturnix_japonica ENSCJPG00005007926
meleagris_gallopavo ENSMGAG00000005135
gallus_gallus ENSGALG00000010147
apteryx_owenii ENSAOWG00000009579
apteryx_rowi ENSARWG00000002303
apteryx_haastii ENSAHAG00000019072
dromaius_novaehollandiae ENSDNVG00000006786
nothoprocta_perdicaria ENSNPEG00000009022
crocodylus_porosus ENSCPRG00005005028
gopherus_agassizii ENSGAGG00000009096
chelonoidis_abingdonii ENSCABG00000022441
chrysemys_picta_bellii ENSCPBG00000025429
pelodiscus_sinensis ENSPSIG00000017206
pogona_vitticeps ENSPVIG00000010417
anolis_carolinensis ENSACAG00000001658
notechis_scutatus ENSNSUG00000005939
notechis_scutatus ENSNSUG00000005944
salvator_merianae ENSSMRG00000016054
sphenodon_punctatus ENSSPUG00000007170
xenopus_tropicalis ENSXETG00000001656
latimeria_chalumnae ENSLACG00000009221
monopterus_albus ENSMALG00000016460
cyprinodon_variegatus ENSCVAG00000011532
cynoglossus_semilaevis ENSCSEG00000011538
amphiprion_ocellaris ENSAOCG00000012488
amphiprion_percula ENSAPEG00000004700
acanthochromis_polyacanthus ENSAPOG00000011984
stegastes_partitus ENSSPAG00000004873
maylandia_zebra ENSMZEG00005006249
astatotilapia_calliptera ENSACLG00000015517
pundamilia_nyererei ENSPNYG00000009377
haplochromis_burtoni ENSHBUG00000004792
oreochromis_niloticus ENSONIG00000015116
neolamprologus_brichardi ENSNBRG00000013348
amphilophus_citrinellus ENSACIG00000002910
poecilia_formosa ENSPFOG00000019262
poecilia_mexicana ENSPMEG00000004314
poecilia_latipinna ENSPLAG00000021798
xiphophorus_maculatus ENSXMAG00000015627
gambusia_affinis ENSGAFG00000012504
cyprinodon_variegatus ENSCVAG00000011504
fundulus_heteroclitus ENSFHEG00000017174
kryptolebias_marmoratus ENSKMAG00000014426
oryzias_latipes ENSORLG00020021166
oryzias_latipes_asm223469v1 ENSORLG00015009830
oryzias_latipes ENSORLG00000025767
oryzias_melastigma ENSOMEG00000022420
takifugu_rubripes ENSTRUG00000014144
tetraodon_nigroviridis ENSTNIG00000017602
mola_mola ENSMMOG00000001845
monopterus_albus ENSMALG00000016435
seriola_dumerili ENSSDUG00000000574
seriola_lalandi_dorsalis ENSSLDG00000020373
scophthalmus_maximus ENSSMAG00000001957
anabas_testudineus ENSATEG00000016269
mastacembelus_armatus ENSMAMG00000020995
labrus_bergylta ENSLBEG00000017480
hippocampus_comes ENSHCOG00000018016
gadus_morhua ENSGMOG00000007807
esox_lucius ENSELUG00000002220
pygocentrus_nattereri ENSPNAG00000014933
astyanax_mexicanus ENSAMXG00000043977
ictalurus_punctatus ENSIPUG00000007877
danio_rerio ENSDARG00000004318
scleropages_formosus ENSSFOG00015012464
paramormyrops_kingsleyae ENSPKIG00000015095
lepisosteus_oculatus ENSLOCG00000009357
