calidris_pygmaea ENSCPGG00000004796
ornithorhynchus_anatinus ENSOANG00000031834
ornithorhynchus_anatinus ENSOANG00000032301
ornithorhynchus_anatinus ENSOANG00000030005
ornithorhynchus_anatinus ENSOANG00000029079
ornithorhynchus_anatinus ENSOANG00000030932
ornithorhynchus_anatinus ENSOANG00000030082
xenopus_tropicalis ENSXETG00000016317
latimeria_chalumnae ENSLACG00000009312
hucho_hucho ENSHHUG00000042992
hucho_hucho ENSHHUG00000000867
esox_lucius ENSELUG00000019779
poecilia_formosa ENSPFOG00000018034
poecilia_latipinna ENSPLAG00000015542
poecilia_mexicana ENSPMEG00000004564
poecilia_reticulata ENSPREG00000014668
xiphophorus_maculatus ENSXMAG00000004541
xiphophorus_couchianus ENSXCOG00000020378
gambusia_affinis ENSGAFG00000005124
fundulus_heteroclitus ENSFHEG00000002152
cyprinodon_variegatus ENSCVAG00000011293
kryptolebias_marmoratus ENSKMAG00000012913
oryzias_latipes ENSORLG00020001812
oryzias_latipes ENSORLG00000023832
oryzias_latipes ENSORLG00015014480
oryzias_melastigma ENSOMEG00000008390
parambassis_ranga ENSPRNG00000018468
gouania_willdenowi ENSGWIG00000020159
cynoglossus_semilaevis ENSCSEG00000005365
larimichthys_crocea ENSLCRG00005012678
betta_splendens ENSBSLG00000023349
haplochromis_burtoni ENSHBUG00000011122
astatotilapia_calliptera ENSACLG00000025448
maylandia_zebra ENSMZEG00005019716
neolamprologus_brichardi ENSNBRG00000023026
pundamilia_nyererei ENSPNYG00000004994
oreochromis_niloticus ENSONIG00000014899
cottoperca_gobio ENSCGOG00000020460
anabas_testudineus ENSATEG00000001348
amphiprion_ocellaris ENSAOCG00000007739
amphiprion_percula ENSAPEG00000012369
acanthochromis_polyacanthus ENSAPOG00000022145
stegastes_partitus ENSSPAG00000022647
seriola_dumerili ENSSDUG00000014601
seriola_lalandi ENSSLDG00000020468
lates_calcarifer ENSLCAG00010012343
scophthalmus_maximus ENSSMAG00000004359
monopterus_albus ENSMALG00000006128
mastacembelus_armatus ENSMAMG00000008324
takifugu_rubripes ENSTRUG00000021563
mola_mola ENSMMOG00000008642
labrus_bergylta ENSLBEG00000009705
labrus_bergylta ENSLBEG00000012120
amphilophus_citrinellus ENSACIG00000000305
hippocampus_comes ENSHCOG00000010357
periophthalmus_magnuspinnatus ENSPMGG00000012926
electrophorus_electricus ENSEEEG00000007078
electrophorus_electricus ENSEEEG00000007074
pygocentrus_nattereri ENSPNAG00000024641
astyanax_mexicanus ENSAMXG00005014749
astyanax_mexicanus ENSAMXG00000004199
ictalurus_punctatus ENSIPUG00000004409
danio_rerio ENSDARG00000058587
scleropages_formosus ENSSFOG00015016600
lepisosteus_oculatus ENSLOCG00000005037
erpetoichthys_calabaricus ENSECRG00000010904
paramormyrops_kingsleyae ENSPKIG00000007302
ornithorhynchus_anatinus ENSOANG00000029953
callorhinchus_milii ENSCMIG00000015169
petromyzon_marinus ENSPMAG00000000326
ciona_intestinalis ENSCING00000004529
