caenorhabditis_elegans_strain_n2 WBGene00007917
pogona_vitticeps ENSPVIG00000006494
notechis_scutatus ENSNSUG00000020187
salvator_merianae ENSSMRG00000020910
sphenodon_punctatus ENSSPUG00000018706
latimeria_chalumnae ENSLACG00000011169
scleropages_formosus ENSSFOG00015019380
paramormyrops_kingsleyae ENSPKIG00000024560
pygocentrus_nattereri ENSPNAG00000001695
astyanax_mexicanus ENSAMXG00000014958
ictalurus_punctatus ENSIPUG00000024382
danio_rerio ENSDARG00000100304
labrus_bergylta ENSLBEG00000009473
gasterosteus_aculeatus ENSGACG00000005956
mola_mola ENSMMOG00000000505
scophthalmus_maximus ENSSMAG00000011908
cynoglossus_semilaevis ENSCSEG00000005552
seriola_dumerili ENSSDUG00000015704
seriola_lalandi_dorsalis ENSSLDG00000023175
monopterus_albus ENSMALG00000004180
mastacembelus_armatus ENSMAMG00000016855
anabas_testudineus ENSATEG00000008160
xiphophorus_maculatus ENSXMAG00000019281
xiphophorus_couchianus ENSXCOG00000003138
gambusia_affinis ENSGAFG00000019071
poecilia_formosa ENSPFOG00000004229
poecilia_mexicana ENSPMEG00000010915
poecilia_latipinna ENSPLAG00000004168
poecilia_reticulata ENSPREG00000000622
fundulus_heteroclitus ENSFHEG00000022696
cyprinodon_variegatus ENSCVAG00000001473
kryptolebias_marmoratus ENSKMAG00000011569
oryzias_latipes ENSORLG00020017834
oryzias_latipes_asm223469v1 ENSORLG00015011405
oryzias_latipes ENSORLG00000003383
oryzias_melastigma ENSOMEG00000006934
astatotilapia_calliptera ENSACLG00000019953
maylandia_zebra ENSMZEG00005021042
haplochromis_burtoni ENSHBUG00000005136
pundamilia_nyererei ENSPNYG00000009632
neolamprologus_brichardi ENSNBRG00000000913
oreochromis_niloticus ENSONIG00000001848
amphilophus_citrinellus ENSACIG00000002445
amphiprion_percula ENSAPEG00000012960
amphiprion_ocellaris ENSAOCG00000000698
acanthochromis_polyacanthus ENSAPOG00000011970
stegastes_partitus ENSSPAG00000006350
takifugu_rubripes ENSTRUG00000006018
tetraodon_nigroviridis ENSTNIG00000012021
hippocampus_comes ENSHCOG00000002593
periophthalmus_magnuspinnatus ENSPMGG00000023757
gadus_morhua ENSGMOG00000014137
esox_lucius ENSELUG00000012312
lepisosteus_oculatus ENSLOCG00000014155
ornithorhynchus_anatinus ENSOANG00000008203
petromyzon_marinus ENSPMAG00000006807
eptatretus_burgeri ENSEBUG00000014498
petromyzon_marinus ENSPMAG00000002188
ciona_intestinalis ENSCING00000003645
ciona_savignyi ENSCSAVG00000007907
