apteryx_haastii ENSAHAG00000012125
cricetulus_griseus ENSCGRG00015009894
cricetulus_griseus ENSCGRG00001008214
mesocricetus_auratus ENSMAUG00000010245
peromyscus_maniculatus ENSPEMG00000002130
microtus_ochrogaster ENSMOCG00000003520
mus_caroli MGP_CAROLIEiJ_G0025851
mus_musculus ENSMUSG00000095139
mus_spicilegus ENSMSIG00000011067
mus_spretus MGP_SPRETEiJ_G0026800
mus_pahari MGP_PahariEiJ_G0023974
rattus_norvegicus ENSRNOG00000006908
nannospalax_galili ENSNGAG00000004321
jaculus_jaculus ENSJJAG00000018563
heterocephalus_glaber ENSHGLG00000019894
chinchilla_lanigera ENSCLAG00000009397
urocitellus_parryii ENSUPAG00010010294
rhinopithecus_bieti ENSRBIG00000029294
piliocolobus_tephrosceles ENSPTEG00000006738
macaca_mulatta ENSMMUG00000001658
theropithecus_gelada ENSTGEG00000021717
chlorocebus_sabaeus ENSCSAG00000018978
homo_sapiens ENSG00000184486
callithrix_jacchus ENSCJAG00000039179
equus_asinus ENSEASG00005006129
canis_lupus ENSCAFG00020016738
capra_hircus ENSCHIG00000008214
bos_taurus ENSBTAG00000024773
felis_catus ENSFCAG00000022988
prolemur_simus ENSPSMG00000007825
otolemur_garnettii ENSOGAG00000024248
echinops_telfairi ENSETEG00000020341
procavia_capensis ENSPCAG00000008737
phascolarctos_cinereus ENSPCIG00000000353
vombatus_ursinus ENSVURG00010007077
monodelphis_domestica ENSMODG00000018122
bos_indicus ENSBIXG00005030555
bos_indicus ENSBIXG00000016757
equus_caballus ENSECAG00000032190
loxodonta_africana ENSLAFG00000031052
anser_brachyrhynchus ENSABRG00000002751
ictidomys_tridecemlineatus ENSSTOG00000033420
colobus_angolensis ENSCANG00000001817
dasypus_novemcinctus ENSDNOG00000007219
junco_hyemalis ENSJHYG00000001720
lonchura_striata ENSLSDG00000013128
coturnix_japonica ENSCJPG00005000151
anolis_carolinensis ENSACAG00000023192
sphenodon_punctatus ENSSPUG00000002364
salvator_merianae ENSSMRG00000013358
gopherus_agassizii ENSGAGG00000007554
chelonoidis_abingdonii ENSCABG00000015999
neovison_vison ENSNVIG00000000788
ursus_maritimus ENSUMAG00000021596
myotis_lucifugus ENSMLUG00000016141
octodon_degus ENSODEG00000001291
cavia_porcellus ENSCPOG00000003168
dromaius_novaehollandiae ENSDNVG00000004696
apteryx_owenii ENSAOWG00000015828
numida_meleagris ENSNMEG00000008857
crocodylus_porosus ENSCPRG00005017364
bison_bison ENSBBBG00000005119
takifugu_rubripes ENSTRUG00000015061
parambassis_ranga ENSPRNG00000020504
chrysemys_picta ENSCPBG00000003544
calidris_pugnax ENSCPUG00000009567
latimeria_chalumnae ENSLACG00000014532
xenopus_tropicalis ENSXETG00000016470
fundulus_heteroclitus ENSFHEG00000009795
cyprinodon_variegatus ENSCVAG00000019075
xiphophorus_maculatus ENSXMAG00000023537
xiphophorus_couchianus ENSXCOG00000000534
poecilia_latipinna ENSPLAG00000014375
poecilia_mexicana ENSPMEG00000004181
poecilia_formosa ENSPFOG00000020869
poecilia_reticulata ENSPREG00000015810
gambusia_affinis ENSGAFG00000000597
kryptolebias_marmoratus ENSKMAG00000002640
mola_mola ENSMMOG00000017873
cynoglossus_semilaevis ENSCSEG00000013711
oryzias_latipes ENSORLG00000028857
oryzias_latipes ENSORLG00015016365
oryzias_latipes ENSORLG00020001223
oryzias_melastigma ENSOMEG00000005757
gouania_willdenowi ENSGWIG00000007548
gasterosteus_aculeatus ENSGACG00000004969
seriola_dumerili ENSSDUG00000008829
seriola_lalandi ENSSLDG00000010826
larimichthys_crocea ENSLCRG00005012148
cottoperca_gobio ENSCGOG00000011445
labrus_bergylta ENSLBEG00000002729
takifugu_rubripes ENSTRUG00000025003
betta_splendens ENSBSLG00000021582
anabas_testudineus ENSATEG00000024729
mastacembelus_armatus ENSMAMG00000002968
monopterus_albus ENSMALG00000021553
lates_calcarifer ENSLCAG00010015318
amphiprion_ocellaris ENSAOCG00000009294
amphiprion_percula ENSAPEG00000020953
acanthochromis_polyacanthus ENSAPOG00000018566
stegastes_partitus ENSSPAG00000019757
parambassis_ranga ENSPRNG00000012575
pundamilia_nyererei ENSPNYG00000004152
maylandia_zebra ENSMZEG00005011933
haplochromis_burtoni ENSHBUG00000015593
astatotilapia_calliptera ENSACLG00000024941
neolamprologus_brichardi ENSNBRG00000007370
oreochromis_niloticus ENSONIG00000020707
amphilophus_citrinellus ENSACIG00000002939
scophthalmus_maximus ENSSMAG00000008912
hippocampus_comes ENSHCOG00000014409
periophthalmus_magnuspinnatus ENSPMGG00000022106
gadus_morhua ENSGMOG00000005989
hucho_hucho ENSHHUG00000001124
hucho_hucho ENSHHUG00000008145
danio_rerio ENSDARG00000076262
electrophorus_electricus ENSEEEG00000005777
gasterosteus_aculeatus ENSGACG00000013353
betta_splendens ENSBSLG00000014284
cynoglossus_semilaevis ENSCSEG00000019638
larimichthys_crocea ENSLCRG00005014459
seriola_lalandi ENSSLDG00000025442
monopterus_albus ENSMALG00000017195
oreochromis_niloticus ENSONIG00000020913
poecilia_formosa ENSPFOG00000009683
tetraodon_nigroviridis ENSTNIG00000016300
takifugu_rubripes ENSTRUG00000023897
amphiprion_ocellaris ENSAOCG00000018712
acanthochromis_polyacanthus ENSAPOG00000003310
hucho_hucho ENSHHUG00000035271
clupea_harengus ENSCHAG00000013816
denticeps_clupeoides ENSDCDG00000029997
paramormyrops_kingsleyae ENSPKIG00000012751
lepisosteus_oculatus ENSLOCG00000017875
erpetoichthys_calabaricus ENSECRG00000003737
maylandia_zebra ENSMZEG00005022149
callorhinchus_milii ENSCMIG00000003885
eptatretus_burgeri ENSEBUG00000010881
