calidris_pygmaea ENSCPGG00000017843
amphiprion_percula ENSAPEG00000021070
amphiprion_ocellaris ENSAOCG00000018282
acanthochromis_polyacanthus ENSAPOG00000014142
stegastes_partitus ENSSPAG00000006323
parambassis_ranga ENSPRNG00000009380
astatotilapia_calliptera ENSACLG00000009877
maylandia_zebra ENSMZEG00005005489
pundamilia_nyererei ENSPNYG00000007070
haplochromis_burtoni ENSHBUG00000019511
neolamprologus_brichardi ENSNBRG00000012194
oreochromis_niloticus ENSONIG00000008740
amphilophus_citrinellus ENSACIG00000001216
xiphophorus_maculatus ENSXMAG00000005054
xiphophorus_couchianus ENSXCOG00000019143
gambusia_affinis ENSGAFG00000003316
poecilia_formosa ENSPFOG00000011615
poecilia_latipinna ENSPLAG00000019981
poecilia_mexicana ENSPMEG00000004515
poecilia_reticulata ENSPREG00000004351
fundulus_heteroclitus ENSFHEG00000014530
cyprinodon_variegatus ENSCVAG00000000632
kryptolebias_marmoratus ENSKMAG00000016128
oryzias_latipes ENSORLG00015015923
oryzias_latipes ENSORLG00020000796
oryzias_latipes ENSORLG00000017316
oryzias_melastigma ENSOMEG00000003891
hippocampus_comes ENSHCOG00000010693
gadus_morhua ENSGMOG00000002329
hucho_hucho ENSHHUG00000006600
hucho_hucho ENSHHUG00000000789
esox_lucius ENSELUG00000021628
clupea_harengus ENSCHAG00000008621
denticeps_clupeoides ENSDCDG00000022199
astyanax_mexicanus ENSAMXG00005021945
astyanax_mexicanus ENSAMXG00000012530
pygocentrus_nattereri ENSPNAG00000011503
ictalurus_punctatus ENSIPUG00000003917
electrophorus_electricus ENSEEEG00000003916
danio_rerio ENSDARG00000103195
xiphophorus_maculatus ENSXMAG00000019032
gambusia_affinis ENSGAFG00000007922
poecilia_formosa ENSPFOG00000009232
poecilia_mexicana ENSPMEG00000017782
poecilia_latipinna ENSPLAG00000015376
poecilia_reticulata ENSPREG00000013942
fundulus_heteroclitus ENSFHEG00000018845
cyprinodon_variegatus ENSCVAG00000020503
oryzias_latipes ENSORLG00020018930
oryzias_latipes ENSORLG00000014246
oryzias_latipes ENSORLG00015019594
oryzias_melastigma ENSOMEG00000018565
monopterus_albus ENSMALG00000022072
anabas_testudineus ENSATEG00000017227
betta_splendens ENSBSLG00000025146
mastacembelus_armatus ENSMAMG00000006738
kryptolebias_marmoratus ENSKMAG00000008383
larimichthys_crocea ENSLCRG00005022746
cottoperca_gobio ENSCGOG00000010097
gasterosteus_aculeatus ENSGACG00000015431
labrus_bergylta ENSLBEG00000012914
takifugu_rubripes ENSTRUG00000000748
tetraodon_nigroviridis ENSTNIG00000011092
amphiprion_ocellaris ENSAOCG00000019739
amphiprion_percula ENSAPEG00000017015
acanthochromis_polyacanthus ENSAPOG00000015418
stegastes_partitus ENSSPAG00000002834
parambassis_ranga ENSPRNG00000022655
pundamilia_nyererei ENSPNYG00000004520
haplochromis_burtoni ENSHBUG00000015379
maylandia_zebra ENSMZEG00005002671
astatotilapia_calliptera ENSACLG00000006306
maylandia_zebra ENSMZEG00005013043
astatotilapia_calliptera ENSACLG00000006855
neolamprologus_brichardi ENSNBRG00000022681
oreochromis_niloticus ENSONIG00000010393
amphilophus_citrinellus ENSACIG00000019284
seriola_lalandi ENSSLDG00000020217
seriola_dumerili ENSSDUG00000013954
lates_calcarifer ENSLCAG00010020244
scophthalmus_maximus ENSSMAG00000004501
cynoglossus_semilaevis ENSCSEG00000013179
mola_mola ENSMMOG00000008055
gouania_willdenowi ENSGWIG00000011463
periophthalmus_magnuspinnatus ENSPMGG00000003300
hippocampus_comes ENSHCOG00000012582
gadus_morhua ENSGMOG00000018897
hucho_hucho ENSHHUG00000050245
hucho_hucho ENSHHUG00000039064
esox_lucius ENSELUG00000007089
lepisosteus_oculatus ENSLOCG00000007703
erpetoichthys_calabaricus ENSECRG00000009515
callorhinchus_milii ENSCMIG00000011506
callorhinchus_milii ENSCMIG00000013267
petromyzon_marinus ENSPMAG00000001818
eptatretus_burgeri ENSEBUG00000001111
eptatretus_burgeri ENSEBUG00000005810
ciona_savignyi ENSCSAVG00000006349
