mola_mola ENSMMOG00000017140
rhinopithecus_roxellana ENSRROG00000032737
macaca_mulatta ENSMMUG00000021827
macaca_nemestrina ENSMNEG00000040307
macaca_fascicularis ENSMFAG00000002122
cercocebus_atys ENSCATG00000041404
mandrillus_leucophaeus ENSMLEG00000026797
theropithecus_gelada ENSTGEG00000018427
papio_anubis ENSPANG00000020014
chlorocebus_sabaeus ENSCSAG00000004447
cebus_capucinus ENSCCAG00000025696
saimiri_boliviensis_boliviensis ENSSBOG00000032740
callithrix_jacchus ENSCJAG00000011782
aotus_nancymaae ENSANAG00000036957
carlito_syrichta ENSTSYG00000035684
prolemur_simus ENSPSMG00000022023
propithecus_coquereli ENSPCOG00000015879
microcebus_murinus ENSMICG00000002287
otolemur_garnettii ENSOGAG00000011436
chinchilla_lanigera ENSCLAG00000016612
octodon_degus ENSODEG00000001469
cavia_porcellus ENSCPOG00000007602
cavia_aperea ENSCAPG00000009033
heterocephalus_glaber_female ENSHGLG00000010917
heterocephalus_glaber_male ENSHGLG00100005248
fukomys_damarensis ENSFDAG00000019801
ictidomys_tridecemlineatus ENSSTOG00000001206
spermophilus_dauricus ENSSDAG00000022368
urocitellus_parryii ENSUPAG00010023256
marmota_marmota_marmota ENSMMMG00000016240
mus_musculus ENSMUSG00000031026
mus_spicilegus ENSMSIG00000027247
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031422
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030308
mus_pahari MGP_PahariEiJ_G0013520
rattus_norvegicus ENSRNOG00000014373
meriones_unguiculatus ENSMUGG00000020187
peromyscus_maniculatus_bairdii ENSPEMG00000011933
microtus_ochrogaster ENSMOCG00000021236
cricetulus_griseus_chok1gshd ENSCGRG00001016807
cricetulus_griseus_crigri ENSCGRG00000017950
cricetulus_griseus_crigri-picr ENSCGRG00015004049
mesocricetus_auratus ENSMAUG00000020247
nannospalax_galili ENSNGAG00000006436
jaculus_jaculus ENSJJAG00000024295
dipodomys_ordii ENSDORG00000006608
oryctolagus_cuniculus ENSOCUG00000005433
ochotona_princeps ENSOPRG00000004675
tupaia_belangeri ENSTBEG00000001707
tursiops_truncatus ENSTTRG00000004599
sus_scrofa ENSSSCG00000014567
bos_mutus ENSBMUG00000001528
bison_bison_bison ENSBBBG00000013158
bos_taurus ENSBTAG00000020890
capra_hircus ENSCHIG00000013414
ovis_aries ENSOARG00000014647
sorex_araneus ENSSARG00000005151
ursus_americanus ENSUAMG00000026019
ursus_maritimus ENSUMAG00000013954
ailuropoda_melanoleuca ENSAMEG00000004220
neovison_vison ENSNVIG00000011806
mustela_putorius_furo ENSMPUG00000012480
canis_lupus_familiaris ENSCAFG00000006919
canis_lupus_dingo ENSCAFG00020010385
vulpes_vulpes ENSVVUG00000027859
panthera_pardus ENSPPRG00000009841
panthera_tigris_altaica ENSPTIG00000013740
felis_catus ENSFCAG00000008406
pteropus_vampyrus ENSPVAG00000002883
myotis_lucifugus ENSMLUG00000001357
equus_asinus_asinus ENSEASG00005003294
equus_caballus ENSECAG00000021487
erinaceus_europaeus ENSEEUG00000001614
choloepus_hoffmanni ENSCHOG00000006395
dasypus_novemcinctus ENSDNOG00000019758
loxodonta_africana ENSLAFG00000000423
echinops_telfairi ENSETEG00000002165
procavia_capensis ENSPCAG00000006081
ornithorhynchus_anatinus ENSOANG00000006570
anolis_carolinensis ENSACAG00000010014
pogona_vitticeps ENSPVIG00000024217
salvator_merianae ENSSMRG00000015010
sphenodon_punctatus ENSSPUG00000015488
anser_brachyrhynchus ENSABRG00000013700
anas_platyrhynchos_platyrhynchos ENSAPLG00000004186
meleagris_gallopavo ENSMGAG00000006473
coturnix_japonica ENSCJPG00005004687
numida_meleagris ENSNMEG00000010439
calidris_pugnax ENSCPUG00000017505
calidris_pygmaea ENSCPGG00000003733
melopsittacus_undulatus ENSMUNG00000014349
junco_hyemalis ENSJHYG00000002853
serinus_canaria ENSSCAG00000005363
taeniopygia_guttata ENSTGUG00000014641
taeniopygia_guttata ENSTGUG00000008369
lonchura_striata_domestica ENSLSDG00000018013
parus_major ENSPMJG00000006259
cyanistes_caeruleus ENSCCEG00000016991
ficedula_albicollis ENSFALG00000000917
lepidothrix_coronata ENSLCOG00000015339
apteryx_haastii ENSAHAG00000008778
apteryx_owenii ENSAOWG00000012826
apteryx_rowi ENSARWG00000011211
dromaius_novaehollandiae ENSDNVG00000006713
nothoprocta_perdicaria ENSNPEG00000011947
crocodylus_porosus ENSCPRG00005001523
gopherus_agassizii ENSGAGG00000020215
chelonoidis_abingdonii ENSCABG00000003850
chrysemys_picta_bellii ENSCPBG00000022765
pelodiscus_sinensis ENSPSIG00000008676
xenopus_tropicalis ENSXETG00000033444
latimeria_chalumnae ENSLACG00000016493
