scleropages_formosus ENSSFOG00015011791
mandrillus_leucophaeus ENSMLEG00000027777
gorilla_gorilla ENSGGOG00000036830
rhinopithecus_roxellana ENSRROG00000043564
piliocolobus_tephrosceles ENSPTEG00000028756
macaca_nemestrina ENSMNEG00000024915
macaca_nemestrina ENSMNEG00000044720
macaca_fascicularis ENSMFAG00000003699
macaca_fascicularis ENSMFAG00000042530
macaca_mulatta ENSMMUG00000019802
papio_anubis ENSPANG00000035106
theropithecus_gelada ENSTGEG00000002732
cercocebus_atys ENSCATG00000028756
mandrillus_leucophaeus ENSMLEG00000037559
heterocephalus_glaber_male ENSHGLG00100004020
pan_paniscus ENSPPAG00000038105
pan_troglodytes ENSPTRG00000045978
homo_sapiens ENSG00000234545
gorilla_gorilla ENSGGOG00000044152
nomascus_leucogenys ENSNLEG00000015333
cebus_capucinus ENSCCAG00000029835
callithrix_jacchus ENSCJAG00000039959
aotus_nancymaae ENSANAG00000038305
saimiri_boliviensis_boliviensis ENSSBOG00000030993
loxodonta_africana ENSLAFG00000029755
panthera_pardus ENSPPRG00000008790
felis_catus ENSFCAG00000039427
myotis_lucifugus ENSMLUG00000005933
bos_mutus ENSBMUG00000018432
bison_bison_bison ENSBBBG00000016626
canis_lupus_dingo ENSCAFG00020011879
vulpes_vulpes ENSVVUG00000015360
sus_scrofa ENSSSCG00000038754
capra_hircus ENSCHIG00000025157
equus_caballus ENSECAG00000026810
ursus_maritimus ENSUMAG00000019075
ursus_americanus ENSUAMG00000000115
heterocephalus_glaber_male ENSHGLG00100003814
castor_canadensis ENSCCNG00000005580
microtus_ochrogaster ENSMOCG00000015146
mesocricetus_auratus ENSMAUG00000019494
callithrix_jacchus ENSCJAG00000043486
pan_paniscus ENSPPAG00000038520
aotus_nancymaae ENSANAG00000030470
macaca_nemestrina ENSMNEG00000033665
cercocebus_atys ENSCATG00000028870
tupaia_belangeri ENSTBEG00000011674
dasypus_novemcinctus ENSDNOG00000030920
echinops_telfairi ENSETEG00000018274
ursus_maritimus ENSUMAG00000023939
ursus_americanus ENSUAMG00000012012
ailuropoda_melanoleuca ENSAMEG00000019145
neovison_vison ENSNVIG00000008183
vulpes_vulpes ENSVVUG00000019473
felis_catus ENSFCAG00000036529
bos_mutus ENSBMUG00000025359
bos_taurus ENSBTAG00000011277
capra_hircus ENSCHIG00000020066
tursiops_truncatus ENSTTRG00000003584
sus_scrofa ENSSSCG00000031033
vicugna_pacos ENSVPAG00000003200
myotis_lucifugus ENSMLUG00000008442
nannospalax_galili ENSNGAG00000018223
mus_spicilegus ENSMSIG00000010729
mesocricetus_auratus ENSMAUG00000009921
cricetulus_griseus_crigri-picr ENSCGRG00015020395
peromyscus_maniculatus_bairdii ENSPEMG00000020890
spermophilus_dauricus ENSSDAG00000015873
urocitellus_parryii ENSUPAG00010001875
marmota_marmota_marmota ENSMMMG00000003364
ictidomys_tridecemlineatus ENSSTOG00000003377
castor_canadensis ENSCCNG00000011651
oryctolagus_cuniculus ENSOCUG00000010073
otolemur_garnettii ENSOGAG00000000324
otolemur_garnettii ENSOGAG00000030354
gorilla_gorilla ENSGGOG00000043974
homo_sapiens ENSG00000179083
pan_troglodytes ENSPTRG00000044529
pan_paniscus ENSPPAG00000017635
pongo_abelii ENSPPYG00000020531
nomascus_leucogenys ENSNLEG00000019038
colobus_angolensis_palliatus ENSCANG00000015679
piliocolobus_tephrosceles ENSPTEG00000013548
rhinopithecus_bieti ENSRBIG00000030961
rhinopithecus_roxellana ENSRROG00000037244
macaca_mulatta ENSMMUG00000000379
macaca_fascicularis ENSMFAG00000026390
macaca_nemestrina ENSMNEG00000037639
theropithecus_gelada ENSTGEG00000025501
cercocebus_atys ENSCATG00000043267
papio_anubis ENSPANG00000019783
mandrillus_leucophaeus ENSMLEG00000023516
chlorocebus_sabaeus ENSCSAG00000000060
callithrix_jacchus ENSCJAG00000043167
saimiri_boliviensis_boliviensis ENSSBOG00000008352
aotus_nancymaae ENSANAG00000019379
tupaia_belangeri ENSTBEG00000005100
equus_caballus ENSECAG00000034095
equus_asinus_asinus ENSEASG00005017772
canis_lupus_dingo ENSCAFG00020008407
chinchilla_lanigera ENSCLAG00000000860
octodon_degus ENSODEG00000000183
jaculus_jaculus ENSJJAG00000015860
prolemur_simus ENSPSMG00000012992
monodelphis_domestica ENSMODG00000010759
sarcophilus_harrisii ENSSHAG00000002062
phascolarctos_cinereus ENSPCIG00000019335
ornithorhynchus_anatinus ENSOANG00000001763
xenopus_tropicalis ENSXETG00000027391
latimeria_chalumnae ENSLACG00000008669
mola_mola ENSMMOG00000020113
eptatretus_burgeri ENSEBUG00000006937
