vombatus_ursinus ENSVURG00010014035
cricetulus_griseus ENSCGRG00015017496
peromyscus_maniculatus ENSPEMG00000027815
microtus_ochrogaster ENSMOCG00000003005
mus_spretus MGP_SPRETEiJ_G0025731
mus_musculus ENSMUSG00000038671
mus_spicilegus ENSMSIG00000012801
mus_caroli MGP_CAROLIEiJ_G0024805
mus_pahari MGP_PahariEiJ_G0026253
rattus_norvegicus ENSRNOG00000013992
meriones_unguiculatus ENSMUGG00000004842
meriones_unguiculatus ENSMUGG00000002889
nannospalax_galili ENSNGAG00000014373
jaculus_jaculus ENSJJAG00000013827
castor_canadensis ENSCCNG00000030533
chinchilla_lanigera ENSCLAG00000004200
octodon_degus ENSODEG00000006629
cavia_porcellus ENSCPOG00000038193
cavia_aperea ENSCAPG00000011731
heterocephalus_glaber ENSHGLG00000012078
heterocephalus_glaber ENSHGLG00100004198
fukomys_damarensis ENSFDAG00000002842
urocitellus_parryii ENSUPAG00010003811
marmota_marmota ENSMMMG00000001220
spermophilus_dauricus ENSSDAG00000007704
ictidomys_tridecemlineatus ENSSTOG00000011978
carlito_syrichta ENSTSYG00000033120
otolemur_garnettii ENSOGAG00000026673
prolemur_simus ENSPSMG00000001220
microcebus_murinus ENSMICG00000008840
propithecus_coquereli ENSPCOG00000024163
pan_troglodytes ENSPTRG00000044739
pan_troglodytes ENSPTRG00000013747
pan_paniscus ENSPPAG00000023993
homo_sapiens ENSG00000101246
gorilla_gorilla ENSGGOG00000004799
pongo_abelii ENSPPYG00000011245
nomascus_leucogenys ENSNLEG00000010131
rhinopithecus_bieti ENSRBIG00000044065
rhinopithecus_roxellana ENSRROG00000010121
piliocolobus_tephrosceles ENSPTEG00000005936
macaca_fascicularis ENSMFAG00000001321
macaca_nemestrina ENSMNEG00000036325
macaca_mulatta ENSMMUG00000000169
cercocebus_atys ENSCATG00000039104
papio_anubis ENSPANG00000025599
theropithecus_gelada ENSTGEG00000008512
mandrillus_leucophaeus ENSMLEG00000034228
chlorocebus_sabaeus ENSCSAG00000016609
cebus_capucinus ENSCCAG00000022484
saimiri_boliviensis ENSSBOG00000021962
callithrix_jacchus ENSCJAG00000010382
aotus_nancymaae ENSANAG00000036343
loxodonta_africana ENSLAFG00000010685
procavia_capensis ENSPCAG00000001846
ochotona_princeps ENSOPRG00000003002
dasypus_novemcinctus ENSDNOG00000034430
dasypus_novemcinctus ENSDNOG00000045912
dasypus_novemcinctus ENSDNOG00000001531
cricetulus_griseus ENSCGRG00000012276
cricetulus_griseus ENSCGRG00001018796
cricetulus_griseus ENSCGRG00015009175
microtus_ochrogaster ENSMOCG00000011608
sus_scrofa ENSSSCG00000035304
latimeria_chalumnae ENSLACG00000001971
xiphophorus_maculatus ENSXMAG00000002627
xiphophorus_couchianus ENSXCOG00000009364
gambusia_affinis ENSGAFG00000006962
poecilia_latipinna ENSPLAG00000022207
poecilia_formosa ENSPFOG00000003764
poecilia_mexicana ENSPMEG00000013451
poecilia_reticulata ENSPREG00000019667
fundulus_heteroclitus ENSFHEG00000000458
kryptolebias_marmoratus ENSKMAG00000016837
periophthalmus_magnuspinnatus ENSPMGG00000019041
gouania_willdenowi ENSGWIG00000002358
gasterosteus_aculeatus ENSGACG00000011497
labrus_bergylta ENSLBEG00000004752
tetraodon_nigroviridis ENSTNIG00000005278
takifugu_rubripes ENSTRUG00000009319
mola_mola ENSMMOG00000009657
hippocampus_comes ENSHCOG00000005225
seriola_dumerili ENSSDUG00000007121
seriola_lalandi ENSSLDG00000020044
cynoglossus_semilaevis ENSCSEG00000013577
betta_splendens ENSBSLG00000026343
betta_splendens ENSBSLG00000000511
anabas_testudineus ENSATEG00000002756
pundamilia_nyererei ENSPNYG00000023704
haplochromis_burtoni ENSHBUG00000006541
neolamprologus_brichardi ENSNBRG00000019595
monopterus_albus ENSMALG00000015904
scophthalmus_maximus ENSSMAG00000001351
larimichthys_crocea ENSLCRG00005022559
cottoperca_gobio ENSCGOG00000018284
lates_calcarifer ENSLCAG00010016078
amphiprion_percula ENSAPEG00000003601
amphiprion_ocellaris ENSAOCG00000003286
acanthochromis_polyacanthus ENSAPOG00000010944
stegastes_partitus ENSSPAG00000014104
parambassis_ranga ENSPRNG00000000933
astatotilapia_calliptera ENSACLG00000002442
maylandia_zebra ENSMZEG00005022808
haplochromis_burtoni ENSHBUG00000019093
neolamprologus_brichardi ENSNBRG00000022174
oreochromis_niloticus ENSONIG00000005124
amphilophus_citrinellus ENSACIG00000009740
mastacembelus_armatus ENSMAMG00000019501
oryzias_latipes ENSORLG00000010647
oryzias_latipes ENSORLG00020004500
oryzias_latipes ENSORLG00015022049
oryzias_melastigma ENSOMEG00000001352
gadus_morhua ENSGMOG00000015683
denticeps_clupeoides ENSDCDG00000016693
danio_rerio ENSDARG00000057857
paramormyrops_kingsleyae ENSPKIG00000006104
astyanax_mexicanus ENSAMXG00005020184
astyanax_mexicanus ENSAMXG00000042798
clupea_harengus ENSCHAG00000024895
hucho_hucho ENSHHUG00000007750
hucho_hucho ENSHHUG00000025694
esox_lucius ENSELUG00000013412
pygocentrus_nattereri ENSPNAG00000003438
ictalurus_punctatus ENSIPUG00000024487
electrophorus_electricus ENSEEEG00000008789
scleropages_formosus ENSSFOG00015020500
lepisosteus_oculatus ENSLOCG00000001677
erpetoichthys_calabaricus ENSECRG00000006843
callorhinchus_milii ENSCMIG00000013074
eptatretus_burgeri ENSEBUG00000013459
ciona_intestinalis ENSCING00000024645
ciona_savignyi ENSCSAVG00000003938
drosophila_melanogaster FBgn0030088
caenorhabditis_elegans WBGene00021841
drosophila_melanogaster FBgn0038915
saccharomyces_cerevisiae YPL051W
