caenorhabditis_elegans_strain_n2 WBGene00004318
poecilia_mexicana ENSPMEG00000022980
poecilia_latipinna ENSPLAG00000013754
poecilia_reticulata ENSPREG00000003942
fundulus_heteroclitus ENSFHEG00000008319
cyprinodon_variegatus ENSCVAG00000006866
cyprinodon_variegatus ENSCVAG00000021186
kryptolebias_marmoratus ENSKMAG00000002793
oryzias_latipes ENSORLG00020015029
oryzias_latipes ENSORLG00000017795
oryzias_latipes_asm223469v1 ENSORLG00015011616
oryzias_melastigma ENSOMEG00000019277
maylandia_zebra ENSMZEG00005014221
astatotilapia_calliptera ENSACLG00000014275
haplochromis_burtoni ENSHBUG00000000290
pundamilia_nyererei ENSPNYG00000018342
neolamprologus_brichardi ENSNBRG00000024178
oreochromis_niloticus ENSONIG00000012257
amphilophus_citrinellus ENSACIG00000004724
amphiprion_ocellaris ENSAOCG00000011624
amphiprion_percula ENSAPEG00000003338
acanthochromis_polyacanthus ENSAPOG00000007219
stegastes_partitus ENSSPAG00000001803
periophthalmus_magnuspinnatus ENSPMGG00000006151
gadus_morhua ENSGMOG00000016437
esox_lucius ENSELUG00000002276
pygocentrus_nattereri ENSPNAG00000004927
astyanax_mexicanus ENSAMXG00000018920
ictalurus_punctatus ENSIPUG00000017151
danio_rerio ENSDARG00000044136
paramormyrops_kingsleyae ENSPKIG00000022482
scleropages_formosus ENSSFOG00015007709
lepisosteus_oculatus ENSLOCG00000017036
eptatretus_burgeri ENSEBUG00000016153
eptatretus_burgeri ENSEBUG00000005917
eptatretus_burgeri ENSEBUG00000014571
petromyzon_marinus ENSPMAG00000001925
ciona_savignyi ENSCSAVG00000001843
ciona_savignyi ENSCSAVG00000001840
ciona_intestinalis ENSCING00000021033
