caenorhabditis_elegans_strain_n2 WBGene00012980
myotis_lucifugus ENSMLUG00000011279
pteropus_vampyrus ENSPVAG00000017242
urocitellus_parryii ENSUPAG00010010287
ictidomys_tridecemlineatus ENSSTOG00000027897
spermophilus_dauricus ENSSDAG00000003575
marmota_marmota_marmota ENSMMMG00000002254
chinchilla_lanigera ENSCLAG00000008295
chinchilla_lanigera ENSCLAG00000015104
octodon_degus ENSODEG00000009395
heterocephalus_glaber_male ENSHGLG00100010016
heterocephalus_glaber_female ENSHGLG00000002845
fukomys_damarensis ENSFDAG00000021414
cavia_porcellus ENSCPOG00000026337
cavia_aperea ENSCAPG00000003811
dipodomys_ordii ENSDORG00000026146
ochotona_princeps ENSOPRG00000013075
papio_anubis ENSPANG00000008052
macaca_mulatta ENSMMUG00000041959
loxodonta_africana ENSLAFG00000030331
procavia_capensis ENSPCAG00000002029
echinops_telfairi ENSETEG00000003371
choloepus_hoffmanni ENSCHOG00000003684
dasypus_novemcinctus ENSDNOG00000038665
phascolarctos_cinereus ENSPCIG00000022084
notamacropus_eugenii ENSMEUG00000008640
monodelphis_domestica ENSMODG00000010573
monodelphis_domestica ENSMODG00000023180
monodelphis_domestica ENSMODG00000024740
monodelphis_domestica ENSMODG00000002835
monodelphis_domestica ENSMODG00000002832
monodelphis_domestica ENSMODG00000019258
sarcophilus_harrisii ENSSHAG00000010032
ornithorhynchus_anatinus ENSOANG00000007777
pogona_vitticeps ENSPVIG00000023742
anolis_carolinensis ENSACAG00000006450
notechis_scutatus ENSNSUG00000012965
salvator_merianae ENSSMRG00000022041
sphenodon_punctatus ENSSPUG00000014204
gallus_gallus ENSGALG00000001428
coturnix_japonica ENSCJPG00005016858
numida_meleagris ENSNMEG00000015352
anser_brachyrhynchus ENSABRG00000001088
junco_hyemalis ENSJHYG00000016834
zonotrichia_albicollis ENSZALG00000011336
taeniopygia_guttata ENSTGUG00000007243
lonchura_striata_domestica ENSLSDG00000005933
serinus_canaria ENSSCAG00000004091
parus_major ENSPMJG00000017089
cyanistes_caeruleus ENSCCEG00000020238
lepidothrix_coronata ENSLCOG00000008699
manacus_vitellinus ENSMVIG00005015799
calidris_pygmaea ENSCPGG00000010810
apteryx_rowi ENSARWG00000004270
nothoprocta_perdicaria ENSNPEG00000013014
meleagris_gallopavo ENSMGAG00000001886
calidris_pugnax ENSCPUG00000018769
melopsittacus_undulatus ENSMUNG00000003426
apteryx_haastii ENSAHAG00000015492
apteryx_owenii ENSAOWG00000009969
dromaius_novaehollandiae ENSDNVG00000018477
crocodylus_porosus ENSCPRG00005009720
gopherus_agassizii ENSGAGG00000005720
chelonoidis_abingdonii ENSCABG00000013948
chrysemys_picta_bellii ENSCPBG00000024390
pelodiscus_sinensis ENSPSIG00000010282
xenopus_tropicalis ENSXETG00000012127
xenopus_tropicalis ENSXETG00000013467
latimeria_chalumnae ENSLACG00000003255
amphiprion_percula ENSAPEG00000008019
amphiprion_ocellaris ENSAOCG00000014075
acanthochromis_polyacanthus ENSAPOG00000001245
stegastes_partitus ENSSPAG00000015147
maylandia_zebra ENSMZEG00005001278
astatotilapia_calliptera ENSACLG00000023148
pundamilia_nyererei ENSPNYG00000019662
neolamprologus_brichardi ENSNBRG00000005896
oreochromis_niloticus ENSONIG00000006692
amphilophus_citrinellus ENSACIG00000021603
mastacembelus_armatus ENSMAMG00000001274
anabas_testudineus ENSATEG00000002133
seriola_dumerili ENSSDUG00000007961
seriola_lalandi_dorsalis ENSSLDG00000018422
takifugu_rubripes ENSTRUG00000020618
tetraodon_nigroviridis ENSTNIG00000006411
labrus_bergylta ENSLBEG00000014247
labrus_bergylta ENSLBEG00000013328
cynoglossus_semilaevis ENSCSEG00000003125
hippocampus_comes ENSHCOG00000012496
poecilia_formosa ENSPFOG00000006018
poecilia_mexicana ENSPMEG00000016165
poecilia_latipinna ENSPLAG00000017499
poecilia_reticulata ENSPREG00000014617
xiphophorus_maculatus ENSXMAG00000012154
gambusia_affinis ENSGAFG00000010873
cyprinodon_variegatus ENSCVAG00000000291
kryptolebias_marmoratus ENSKMAG00000004896
oryzias_latipes ENSORLG00000015162
oryzias_latipes ENSORLG00020007482
oryzias_latipes_asm223469v1 ENSORLG00015013119
oryzias_melastigma ENSOMEG00000015416
haplochromis_burtoni ENSHBUG00000015298
pundamilia_nyererei ENSPNYG00000001550
fundulus_heteroclitus ENSFHEG00000020205
gasterosteus_aculeatus ENSGACG00000005038
periophthalmus_magnuspinnatus ENSPMGG00000023310
gadus_morhua ENSGMOG00000008966
astyanax_mexicanus ENSAMXG00000035065
pygocentrus_nattereri ENSPNAG00000014534
ictalurus_punctatus ENSIPUG00000019191
danio_rerio ENSDARG00000043446
esox_lucius ENSELUG00000013937
scleropages_formosus ENSSFOG00015015218
paramormyrops_kingsleyae ENSPKIG00000009171
lepisosteus_oculatus ENSLOCG00000009199
petromyzon_marinus ENSPMAG00000000323
eptatretus_burgeri ENSEBUG00000008492
spermophilus_dauricus ENSSDAG00000014070
marmota_marmota_marmota ENSMMMG00000021754
dipodomys_ordii ENSDORG00000026861
ochotona_princeps ENSOPRG00000009415
colobus_angolensis_palliatus ENSCANG00000038895
rhinopithecus_roxellana ENSRROG00000000643
mandrillus_leucophaeus ENSMLEG00000000134
carlito_syrichta ENSTSYG00000037582
vicugna_pacos ENSVPAG00000009864
bos_mutus ENSBMUG00000025629
pteropus_vampyrus ENSPVAG00000000959
canis_lupus_familiaris ENSCAFG00000016307
ursus_maritimus ENSUMAG00000021718
panthera_pardus ENSPPRG00000010382
phascolarctos_cinereus ENSPCIG00000028551
notamacropus_eugenii ENSMEUG00000012787
sarcophilus_harrisii ENSSHAG00000010482
mustela_putorius_furo ENSMPUG00000016346
neovison_vison ENSNVIG00000011427
vulpes_vulpes ENSVVUG00000028938
ursus_americanus ENSUAMG00000019827
felis_catus ENSFCAG00000041741
equus_caballus ENSECAG00000026816
equus_asinus_asinus ENSEASG00005015953
capra_hircus ENSCHIG00000014798
ovis_aries ENSOARG00000010074
bison_bison_bison ENSBBBG00000001289
bos_taurus ENSBTAG00000009048
sus_scrofa ENSSSCG00000003458
peromyscus_maniculatus_bairdii ENSPEMG00000001500
microtus_ochrogaster ENSMOCG00000002945
cricetulus_griseus_crigri-picr ENSCGRG00015002133
cricetulus_griseus_chok1gshd ENSCGRG00001016692
mesocricetus_auratus ENSMAUG00000001147
mus_musculus ENSMUSG00000040659
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027736
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026756
mus_spicilegus ENSMSIG00000014750
mus_pahari MGP_PahariEiJ_G0029088
rattus_norvegicus ENSRNOG00000013783
meriones_unguiculatus ENSMUGG00000015259
nannospalax_galili ENSNGAG00000018634
jaculus_jaculus ENSJJAG00000005238
castor_canadensis ENSCCNG00000009653
urocitellus_parryii ENSUPAG00010007892
ictidomys_tridecemlineatus ENSSTOG00000025403
heterocephalus_glaber_male ENSHGLG00100009423
heterocephalus_glaber_female ENSHGLG00000017697
fukomys_damarensis ENSFDAG00000015068
chinchilla_lanigera ENSCLAG00000014606
octodon_degus ENSODEG00000016306
cavia_porcellus ENSCPOG00000022076
cavia_aperea ENSCAPG00000017725
propithecus_coquereli ENSPCOG00000014457
microcebus_murinus ENSMICG00000030850
prolemur_simus ENSPSMG00000013047
otolemur_garnettii ENSOGAG00000025793
pan_paniscus ENSPPAG00000029402
pan_troglodytes ENSPTRG00000050778
homo_sapiens ENSG00000142634
gorilla_gorilla ENSGGOG00000006667
pongo_abelii ENSPPYG00000029600
nomascus_leucogenys ENSNLEG00000007602
macaca_fascicularis ENSMFAG00000044896
macaca_nemestrina ENSMNEG00000029503
papio_anubis ENSPANG00000021488
cercocebus_atys ENSCATG00000010218
theropithecus_gelada ENSTGEG00000022860
chlorocebus_sabaeus ENSCSAG00000000830
piliocolobus_tephrosceles ENSPTEG00000033458
rhinopithecus_bieti ENSRBIG00000037459
cebus_capucinus ENSCCAG00000019849
callithrix_jacchus ENSCJAG00000046523
saimiri_boliviensis_boliviensis ENSSBOG00000032949
aotus_nancymaae ENSANAG00000038054
loxodonta_africana ENSLAFG00000015705
procavia_capensis ENSPCAG00000006993
dasypus_novemcinctus ENSDNOG00000048876
tursiops_truncatus ENSTTRG00000015754
canis_lupus_dingo ENSCAFG00020004790
ailuropoda_melanoleuca ENSAMEG00000011959
oryctolagus_cuniculus ENSOCUG00000026564
erinaceus_europaeus ENSEEUG00000000857
anas_platyrhynchos_platyrhynchos ENSAPLG00000022380
gopherus_agassizii ENSGAGG00000007194
chelonoidis_abingdonii ENSCABG00000020354
chrysemys_picta_bellii ENSCPBG00000023665
pelodiscus_sinensis ENSPSIG00000004822
crocodylus_porosus ENSCPRG00005018569
salvator_merianae ENSSMRG00000008057
pogona_vitticeps ENSPVIG00000018002
sphenodon_punctatus ENSSPUG00000017104
ornithorhynchus_anatinus ENSOANG00000015720
junco_hyemalis ENSJHYG00000015485
zonotrichia_albicollis ENSZALG00000011077
serinus_canaria ENSSCAG00000001074
lonchura_striata_domestica ENSLSDG00000015022
ficedula_albicollis ENSFALG00000010489
cyanistes_caeruleus ENSCCEG00000015567
lepidothrix_coronata ENSLCOG00000008381
calidris_pugnax ENSCPUG00000018311
parus_major ENSPMJG00000002714
manacus_vitellinus ENSMVIG00005002925
calidris_pygmaea ENSCPGG00000004129
melopsittacus_undulatus ENSMUNG00000012919
anser_brachyrhynchus ENSABRG00000020787
anas_platyrhynchos_platyrhynchos ENSAPLG00000025730
gallus_gallus ENSGALG00000038313
coturnix_japonica ENSCJPG00005001196
numida_meleagris ENSNMEG00000016120
dromaius_novaehollandiae ENSDNVG00000018144
nothoprocta_perdicaria ENSNPEG00000012056
apteryx_rowi ENSARWG00000013293
apteryx_owenii ENSAOWG00000010534
apteryx_haastii ENSAHAG00000017679
notechis_scutatus ENSNSUG00000018655
latimeria_chalumnae ENSLACG00000007311
paramormyrops_kingsleyae ENSPKIG00000012914
scleropages_formosus ENSSFOG00015010945
oryzias_latipes_asm223469v1 ENSORLG00015018518
oryzias_latipes ENSORLG00000026088
oryzias_latipes ENSORLG00020004009
oryzias_melastigma ENSOMEG00000000949
tetraodon_nigroviridis ENSTNIG00000002489
takifugu_rubripes ENSTRUG00000024929
stegastes_partitus ENSSPAG00000006911
scophthalmus_maximus ENSSMAG00000003133
monopterus_albus ENSMALG00000000272
mastacembelus_armatus ENSMAMG00000008572
anabas_testudineus ENSATEG00000024832
labrus_bergylta ENSLBEG00000012067
gasterosteus_aculeatus ENSGACG00000012943
mola_mola ENSMMOG00000017531
pundamilia_nyererei ENSPNYG00000000890
haplochromis_burtoni ENSHBUG00000019718
maylandia_zebra ENSMZEG00005007249
astatotilapia_calliptera ENSACLG00000003218
neolamprologus_brichardi ENSNBRG00000005347
oreochromis_niloticus ENSONIG00000018003
amphilophus_citrinellus ENSACIG00000007575
amphiprion_ocellaris ENSAOCG00000019620
amphiprion_percula ENSAPEG00000014590
acanthochromis_polyacanthus ENSAPOG00000021232
seriola_dumerili ENSSDUG00000001008
seriola_lalandi_dorsalis ENSSLDG00000024708
cynoglossus_semilaevis ENSCSEG00000004680
periophthalmus_magnuspinnatus ENSPMGG00000017959
gadus_morhua ENSGMOG00000001123
esox_lucius ENSELUG00000007433
pygocentrus_nattereri ENSPNAG00000024103
astyanax_mexicanus ENSAMXG00000000175
ictalurus_punctatus ENSIPUG00000003034
danio_rerio ENSDARG00000055759
scleropages_formosus ENSSFOG00015008084
paramormyrops_kingsleyae ENSPKIG00000012577
lepisosteus_oculatus ENSLOCG00000002453
eptatretus_burgeri ENSEBUG00000009140
ciona_intestinalis ENSCING00000001879
ciona_intestinalis ENSCING00000024327
