scleropages_formosus ENSSFOG00015024186
nothoprocta_perdicaria ENSNPEG00000011992
erinaceus_europaeus ENSEEUG00000006411
sorex_araneus ENSSARG00000007342
echinops_telfairi ENSETEG00000010993
loxodonta_africana ENSLAFG00000014615
procavia_capensis ENSPCAG00000015693
dasypus_novemcinctus ENSDNOG00000013635
pan_paniscus ENSPPAG00000024983
pan_troglodytes ENSPTRG00000009247
homo_sapiens ENSG00000175832
gorilla_gorilla ENSGGOG00000000144
pongo_abelii ENSPPYG00000008356
nomascus_leucogenys ENSNLEG00000005715
cercocebus_atys ENSCATG00000032317
theropithecus_gelada ENSTGEG00000013099
macaca_fascicularis ENSMFAG00000042484
macaca_mulatta ENSMMUG00000014633
macaca_nemestrina ENSMNEG00000031736
chlorocebus_sabaeus ENSCSAG00000003449
papio_anubis ENSPANG00000021369
mandrillus_leucophaeus ENSMLEG00000040157
colobus_angolensis_palliatus ENSCANG00000037286
piliocolobus_tephrosceles ENSPTEG00000029084
rhinopithecus_bieti ENSRBIG00000043032
rhinopithecus_bieti ENSRBIG00000028244
rhinopithecus_roxellana ENSRROG00000030429
saimiri_boliviensis_boliviensis ENSSBOG00000023700
cebus_capucinus ENSCCAG00000023675
callithrix_jacchus ENSCJAG00000010626
aotus_nancymaae ENSANAG00000023869
carlito_syrichta ENSTSYG00000031127
propithecus_coquereli ENSPCOG00000007003
prolemur_simus ENSPSMG00000009360
microcebus_murinus ENSMICG00000009518
otolemur_garnettii ENSOGAG00000007666
tupaia_belangeri ENSTBEG00000013069
peromyscus_maniculatus_bairdii ENSPEMG00000007946
microtus_ochrogaster ENSMOCG00000008532
cricetulus_griseus_crigri ENSCGRG00000000957
cricetulus_griseus_crigri-picr ENSCGRG00015025304
cricetulus_griseus_chok1gshd ENSCGRG00001023226
mesocricetus_auratus ENSMAUG00000007463
mus_spicilegus ENSMSIG00000028392
mus_musculus ENSMUSG00000017724
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018072
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017229
mus_pahari MGP_PahariEiJ_G0018359
rattus_norvegicus ENSRNOG00000020792
meriones_unguiculatus ENSMUGG00000016376
nannospalax_galili ENSNGAG00000004428
dipodomys_ordii ENSDORG00000013847
castor_canadensis ENSCCNG00000010187
jaculus_jaculus ENSJJAG00000016456
ictidomys_tridecemlineatus ENSSTOG00000013774
spermophilus_dauricus ENSSDAG00000023097
urocitellus_parryii ENSUPAG00010002956
marmota_marmota_marmota ENSMMMG00000004509
ochotona_princeps ENSOPRG00000014914
oryctolagus_cuniculus ENSOCUG00000008031
pteropus_vampyrus ENSPVAG00000014873
myotis_lucifugus ENSMLUG00000000091
ailuropoda_melanoleuca ENSAMEG00000018297
ursus_americanus ENSUAMG00000018108
neovison_vison ENSNVIG00000021269
mustela_putorius_furo ENSMPUG00000009691
canis_lupus_familiaris ENSCAFG00000014484
canis_lupus_dingo ENSCAFG00020012919
vulpes_vulpes ENSVVUG00000017428
panthera_tigris_altaica ENSPTIG00000009260
panthera_pardus ENSPPRG00000002463
felis_catus ENSFCAG00000009909
equus_asinus_asinus ENSEASG00005010106
equus_caballus ENSECAG00000015611
capra_hircus ENSCHIG00000023037
ovis_aries ENSOARG00000005637
bos_mutus ENSBMUG00000018545
bos_taurus ENSBTAG00000008333
bison_bison_bison ENSBBBG00000017743
sus_scrofa ENSSSCG00000017379
tursiops_truncatus ENSTTRG00000016052
vicugna_pacos ENSVPAG00000009100
chinchilla_lanigera ENSCLAG00000016646
octodon_degus ENSODEG00000018019
cavia_aperea ENSCAPG00000011084
cavia_porcellus ENSCPOG00000003362
heterocephalus_glaber_female ENSHGLG00000011286
heterocephalus_glaber_male ENSHGLG00100000956
fukomys_damarensis ENSFDAG00000014244
phascolarctos_cinereus ENSPCIG00000030250
notamacropus_eugenii ENSMEUG00000016117
monodelphis_domestica ENSMODG00000015187
sarcophilus_harrisii ENSSHAG00000009816
ornithorhynchus_anatinus ENSOANG00000003162
xenopus_tropicalis ENSXETG00000030031
eptatretus_burgeri ENSEBUG00000005988
eptatretus_burgeri ENSEBUG00000017038
vulpes_vulpes ENSVVUG00000026425
ciona_intestinalis ENSCING00000002588
drosophila_melanogaster FBgn0039225
