calidris_pygmaea ENSCPGG00000003633
notechis_scutatus ENSNSUG00000000955
castor_canadensis ENSCCNG00000028520
anolis_carolinensis ENSACAG00000027868
notechis_scutatus ENSNSUG00000001392
xenopus_tropicalis ENSXETG00000000244
latimeria_chalumnae ENSLACG00000012816
scleropages_formosus ENSSFOG00015013460
paramormyrops_kingsleyae ENSPKIG00000005749
scleropages_formosus ENSSFOG00015012094
paramormyrops_kingsleyae ENSPKIG00000007911
seriola_dumerili ENSSDUG00000012104
seriola_lalandi_dorsalis ENSSLDG00000008271
scophthalmus_maximus ENSSMAG00000004917
mastacembelus_armatus ENSMAMG00000013874
anabas_testudineus ENSATEG00000017385
monopterus_albus ENSMALG00000021205
labrus_bergylta ENSLBEG00000019596
gasterosteus_aculeatus ENSGACG00000016603
mola_mola ENSMMOG00000000180
tetraodon_nigroviridis ENSTNIG00000018738
xiphophorus_maculatus ENSXMAG00000011281
xiphophorus_couchianus ENSXCOG00000002664
gambusia_affinis ENSGAFG00000011377
poecilia_latipinna ENSPLAG00000004542
poecilia_mexicana ENSPMEG00000013856
poecilia_formosa ENSPFOG00000019856
poecilia_reticulata ENSPREG00000016405
cyprinodon_variegatus ENSCVAG00000018046
fundulus_heteroclitus ENSFHEG00000003694
poecilia_mexicana ENSPMEG00000013303
kryptolebias_marmoratus ENSKMAG00000015805
oryzias_latipes ENSORLG00020020597
oryzias_latipes_asm223469v1 ENSORLG00015008572
oryzias_latipes ENSORLG00000006730
oryzias_melastigma ENSOMEG00000004973
amphiprion_percula ENSAPEG00000016081
amphiprion_ocellaris ENSAOCG00000015162
acanthochromis_polyacanthus ENSAPOG00000019262
stegastes_partitus ENSSPAG00000020469
haplochromis_burtoni ENSHBUG00000018914
pundamilia_nyererei ENSPNYG00000008957
astatotilapia_calliptera ENSACLG00000009232
maylandia_zebra ENSMZEG00005019539
neolamprologus_brichardi ENSNBRG00000007641
oreochromis_niloticus ENSONIG00000014989
amphilophus_citrinellus ENSACIG00000018332
cynoglossus_semilaevis ENSCSEG00000017221
takifugu_rubripes ENSTRUG00000006631
periophthalmus_magnuspinnatus ENSPMGG00000020682
hippocampus_comes ENSHCOG00000012541
gadus_morhua ENSGMOG00000012869
esox_lucius ENSELUG00000015183
astyanax_mexicanus ENSAMXG00000035456
pygocentrus_nattereri ENSPNAG00000007501
ictalurus_punctatus ENSIPUG00000020123
danio_rerio ENSDARG00000078302
lepisosteus_oculatus ENSLOCG00000003763
