scleropages_formosus ENSSFOG00015006296
cricetulus_griseus_crigri ENSCGRG00000011341
cricetulus_griseus_chok1gshd ENSCGRG00001011042
cricetulus_griseus_crigri-picr ENSCGRG00015010086
microtus_ochrogaster ENSMOCG00000011049
peromyscus_maniculatus_bairdii ENSPEMG00000014799
nannospalax_galili ENSNGAG00000019812
jaculus_jaculus ENSJJAG00000019072
urocitellus_parryii ENSUPAG00010011025
spermophilus_dauricus ENSSDAG00000023674
ictidomys_tridecemlineatus ENSSTOG00000002778
marmota_marmota_marmota ENSMMMG00000018048
chinchilla_lanigera ENSCLAG00000010589
octodon_degus ENSODEG00000010262
cavia_aperea ENSCAPG00000009294
cavia_porcellus ENSCPOG00000025080
heterocephalus_glaber_female ENSHGLG00000018184
heterocephalus_glaber_male ENSHGLG00100013261
fukomys_damarensis ENSFDAG00000012881
ochotona_princeps ENSOPRG00000004304
pan_troglodytes ENSPTRG00000000075
pan_paniscus ENSPPAG00000034048
homo_sapiens ENSG00000116254
gorilla_gorilla ENSGGOG00000000708
pongo_abelii ENSPPYG00000001952
nomascus_leucogenys ENSNLEG00000010320
rhinopithecus_bieti ENSRBIG00000032140
rhinopithecus_roxellana ENSRROG00000041146
colobus_angolensis_palliatus ENSCANG00000032302
piliocolobus_tephrosceles ENSPTEG00000012203
theropithecus_gelada ENSTGEG00000014964
cercocebus_atys ENSCATG00000043011
papio_anubis ENSPANG00000006765
mandrillus_leucophaeus ENSMLEG00000039166
macaca_mulatta ENSMMUG00000016838
macaca_fascicularis ENSMFAG00000033993
macaca_nemestrina ENSMNEG00000040044
chlorocebus_sabaeus ENSCSAG00000000733
callithrix_jacchus ENSCJAG00000000101
saimiri_boliviensis_boliviensis ENSSBOG00000001955
cebus_capucinus ENSCCAG00000024756
aotus_nancymaae ENSANAG00000001078
carlito_syrichta ENSTSYG00000033991
prolemur_simus ENSPSMG00000022664
microcebus_murinus ENSMICG00000017862
propithecus_coquereli ENSPCOG00000022930
otolemur_garnettii ENSOGAG00000005703
capra_hircus ENSCHIG00000015027
ovis_aries ENSOARG00000013425
bos_mutus ENSBMUG00000000423
bos_taurus ENSBTAG00000040477
bison_bison_bison ENSBBBG00000019324
tursiops_truncatus ENSTTRG00000010468
sus_scrofa ENSSSCG00000003366
pteropus_vampyrus ENSPVAG00000009771
ursus_americanus ENSUAMG00000024509
ursus_maritimus ENSUMAG00000024173
ailuropoda_melanoleuca ENSAMEG00000009880
canis_lupus_dingo ENSCAFG00020008689
canis_lupus_familiaris ENSCAFG00000019545
vulpes_vulpes ENSVVUG00000026480
mustela_putorius_furo ENSMPUG00000007122
neovison_vison ENSNVIG00000004669
panthera_pardus ENSPPRG00000009453
panthera_tigris_altaica ENSPTIG00000013926
felis_catus ENSFCAG00000006319
equus_asinus_asinus ENSEASG00005021464
equus_caballus ENSECAG00000025043
erinaceus_europaeus ENSEEUG00000002772
loxodonta_africana ENSLAFG00000006348
procavia_capensis ENSPCAG00000000633
cricetulus_griseus_chok1gshd ENSCGRG00001003984
mesocricetus_auratus ENSMAUG00000015590
oryctolagus_cuniculus ENSOCUG00000025276
tupaia_belangeri ENSTBEG00000007445
dasypus_novemcinctus ENSDNOG00000046342
echinops_telfairi ENSETEG00000004120
ornithorhynchus_anatinus ENSOANG00000001819
crocodylus_porosus ENSCPRG00005011501
sphenodon_punctatus ENSSPUG00000010622
gopherus_agassizii ENSGAGG00000001590
chelonoidis_abingdonii ENSCABG00000018191
chrysemys_picta_bellii ENSCPBG00000019363
pelodiscus_sinensis ENSPSIG00000006414
anas_platyrhynchos_platyrhynchos ENSAPLG00000015475
anser_brachyrhynchus ENSABRG00000003187
meleagris_gallopavo ENSMGAG00000001055
gallus_gallus ENSGALG00000000747
coturnix_japonica ENSCJPG00005007425
numida_meleagris ENSNMEG00000004842
calidris_pygmaea ENSCPGG00000007475
calidris_pugnax ENSCPUG00000017619
melopsittacus_undulatus ENSMUNG00000012517
lepidothrix_coronata ENSLCOG00000003451
manacus_vitellinus ENSMVIG00005000175
manacus_vitellinus ENSMVIG00005000400
taeniopygia_guttata ENSTGUG00000014777
taeniopygia_guttata ENSTGUG00000002634
zonotrichia_albicollis ENSZALG00000000461
junco_hyemalis ENSJHYG00000012638
serinus_canaria ENSSCAG00000001593
lonchura_striata_domestica ENSLSDG00000004251
cyanistes_caeruleus ENSCCEG00000016263
parus_major ENSPMJG00000010482
ficedula_albicollis ENSFALG00000009740
apteryx_owenii ENSAOWG00000009004
apteryx_haastii ENSAHAG00000006345
apteryx_rowi ENSARWG00000001176
dromaius_novaehollandiae ENSDNVG00000018377
nothoprocta_perdicaria ENSNPEG00000005752
salvator_merianae ENSSMRG00000000655
pogona_vitticeps ENSPVIG00000017293
anolis_carolinensis ENSACAG00000002441
monopterus_albus ENSMALG00000001467
fundulus_heteroclitus ENSFHEG00000017015
apteryx_rowi ENSARWG00000008710
