sarcophilus_harrisii ENSSHAG00000007404
amphiprion_percula ENSAPEG00000007531
acanthochromis_polyacanthus ENSAPOG00000009755
seriola_dumerili ENSSDUG00000011342
seriola_lalandi_dorsalis ENSSLDG00000025298
labrus_bergylta ENSLBEG00000019443
mola_mola ENSMMOG00000003990
gadus_morhua ENSGMOG00000009313
esox_lucius ENSELUG00000004503
pygocentrus_nattereri ENSPNAG00000008497
astyanax_mexicanus ENSAMXG00000011752
ictalurus_punctatus ENSIPUG00000010490
danio_rerio ENSDARG00000102769
scleropages_formosus ENSSFOG00015009460
paramormyrops_kingsleyae ENSPKIG00000025153
neolamprologus_brichardi ENSNBRG00000011837
periophthalmus_magnuspinnatus ENSPMGG00000023737
astyanax_mexicanus ENSAMXG00000040735
monopterus_albus ENSMALG00000003527
mastacembelus_armatus ENSMAMG00000011430
anabas_testudineus ENSATEG00000005432
scophthalmus_maximus ENSSMAG00000019883
cynoglossus_semilaevis ENSCSEG00000017104
amphiprion_ocellaris ENSAOCG00000009624
amphiprion_percula ENSAPEG00000008821
acanthochromis_polyacanthus ENSAPOG00000002490
stegastes_partitus ENSSPAG00000012671
labrus_bergylta ENSLBEG00000023630
periophthalmus_magnuspinnatus ENSPMGG00000007348
esox_lucius ENSELUG00000013016
pygocentrus_nattereri ENSPNAG00000022800
astyanax_mexicanus ENSAMXG00000039801
ictalurus_punctatus ENSIPUG00000002057
paramormyrops_kingsleyae ENSPKIG00000015784
lepisosteus_oculatus ENSLOCG00000012821
ciona_intestinalis ENSCING00000024312
ciona_savignyi ENSCSAVG00000010941
