scleropages_formosus ENSSFOG00015014052
numida_meleagris ENSNMEG00000021765
apteryx_haastii ENSAHAG00000003566
apteryx_owenii ENSAOWG00000005876
apteryx_rowi ENSARWG00000006515
dromaius_novaehollandiae ENSDNVG00000007007
nothoprocta_perdicaria ENSNPEG00000000640
crocodylus_porosus ENSCPRG00005010564
chelonoidis_abingdonii ENSCABG00000017309
gopherus_agassizii ENSGAGG00000019639
chrysemys_picta_bellii ENSCPBG00000018666
pelodiscus_sinensis ENSPSIG00000005113
bos_taurus ENSBTAG00000003068
bos_mutus ENSBMUG00000016087
bison_bison_bison ENSBBBG00000024613
capra_hircus ENSCHIG00000012999
ovis_aries ENSOARG00000016126
sus_scrofa ENSSSCG00000008857
tursiops_truncatus ENSTTRG00000012897
tursiops_truncatus ENSTTRG00000007044
vicugna_pacos ENSVPAG00000006052
vulpes_vulpes ENSVVUG00000006174
canis_lupus_dingo ENSCAFG00020005739
canis_lupus_dingo ENSCAFG00020005440
canis_lupus_dingo ENSCAFG00020015678
canis_lupus_dingo ENSCAFG00020002352
canis_lupus_familiaris ENSCAFG00000011607
vulpes_vulpes ENSVVUG00000022387
canis_lupus_dingo ENSCAFG00020018967
canis_lupus_dingo ENSCAFG00020001928
vulpes_vulpes ENSVVUG00000010523
vulpes_vulpes ENSVVUG00000000008
vulpes_vulpes ENSVVUG00000010800
canis_lupus_dingo ENSCAFG00020006574
neovison_vison ENSNVIG00000022952
ursus_maritimus ENSUMAG00000019828
ursus_americanus ENSUAMG00000004116
ailuropoda_melanoleuca ENSAMEG00000005596
panthera_tigris_altaica ENSPTIG00000016830
panthera_pardus ENSPPRG00000013994
felis_catus ENSFCAG00000032708
myotis_lucifugus ENSMLUG00000014033
pteropus_vampyrus ENSPVAG00000013707
equus_caballus ENSECAG00000010554
equus_asinus_asinus ENSEASG00005022137
erinaceus_europaeus ENSEEUG00000012292
castor_canadensis ENSCCNG00000004551
dipodomys_ordii ENSDORG00000006807
mus_spicilegus ENSMSIG00000016154
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032201
mus_musculus ENSMUSG00000031604
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031085
mus_pahari MGP_PahariEiJ_G0021551
rattus_norvegicus ENSRNOG00000032297
meriones_unguiculatus ENSMUGG00000010650
peromyscus_maniculatus_bairdii ENSPEMG00000016575
microtus_ochrogaster ENSMOCG00000012604
cricetulus_griseus_crigri-picr ENSCGRG00015004181
cricetulus_griseus_crigri ENSCGRG00000006036
cricetulus_griseus_chok1gshd ENSCGRG00001022848
mesocricetus_auratus ENSMAUG00000012095
nannospalax_galili ENSNGAG00000022734
jaculus_jaculus ENSJJAG00000021536
cavia_porcellus ENSCPOG00000005831
cavia_aperea ENSCAPG00000010429
chinchilla_lanigera ENSCLAG00000012431
octodon_degus ENSODEG00000006599
heterocephalus_glaber_male ENSHGLG00100003745
heterocephalus_glaber_female ENSHGLG00000005109
fukomys_damarensis ENSFDAG00000013397
oryctolagus_cuniculus ENSOCUG00000003769
prolemur_simus ENSPSMG00000004306
microcebus_murinus ENSMICG00000033307
otolemur_garnettii ENSOGAG00000009281
otolemur_garnettii ENSOGAG00000026502
carlito_syrichta ENSTSYG00000035751
ictidomys_tridecemlineatus ENSSTOG00000012269
urocitellus_parryii ENSUPAG00010014459
spermophilus_dauricus ENSSDAG00000011413
spermophilus_dauricus ENSSDAG00000006609
marmota_marmota_marmota ENSMMMG00000015220
marmota_marmota_marmota ENSMMMG00000004193
pan_paniscus ENSPPAG00000037413
pan_troglodytes ENSPTRG00000016574
gorilla_gorilla ENSGGOG00000015730
homo_sapiens ENSG00000052802
pongo_abelii ENSPPYG00000015178
nomascus_leucogenys ENSNLEG00000032156
rhinopithecus_roxellana ENSRROG00000042423
rhinopithecus_bieti ENSRBIG00000039648
colobus_angolensis_palliatus ENSCANG00000029826
piliocolobus_tephrosceles ENSPTEG00000000079
chlorocebus_sabaeus ENSCSAG00000003174
theropithecus_gelada ENSTGEG00000019481
cercocebus_atys ENSCATG00000029596
mandrillus_leucophaeus ENSMLEG00000038216
macaca_nemestrina ENSMNEG00000009247
macaca_fascicularis ENSMFAG00000045090
macaca_mulatta ENSMMUG00000039955
papio_anubis ENSPANG00000015686
cebus_capucinus ENSCCAG00000035852
saimiri_boliviensis_boliviensis ENSSBOG00000033313
callithrix_jacchus ENSCJAG00000009301
aotus_nancymaae ENSANAG00000025546
tupaia_belangeri ENSTBEG00000009230
choloepus_hoffmanni ENSCHOG00000007550
choloepus_hoffmanni ENSCHOG00000010290
dasypus_novemcinctus ENSDNOG00000009622
loxodonta_africana ENSLAFG00000007061
loxodonta_africana ENSLAFG00000031808
echinops_telfairi ENSETEG00000018715
procavia_capensis ENSPCAG00000013175
sorex_araneus ENSSARG00000013546
ochotona_princeps ENSOPRG00000002138
phascolarctos_cinereus ENSPCIG00000015761
sarcophilus_harrisii ENSSHAG00000000135
monodelphis_domestica ENSMODG00000002349
ornithorhynchus_anatinus ENSOANG00000014479
xenopus_tropicalis ENSXETG00000000914
petromyzon_marinus ENSPMAG00000003341
eptatretus_burgeri ENSEBUG00000016424
crocodylus_porosus ENSCPRG00005011293
crocodylus_porosus ENSCPRG00005011310
sphenodon_punctatus ENSSPUG00000016563
saccharomyces_cerevisiae YGR060W
