scophthalmus_maximus ENSSMAG00000010439
rattus_norvegicus ENSRNOG00000046246
rattus_norvegicus ENSRNOG00000006033
meriones_unguiculatus ENSMUGG00000017614
nannospalax_galili ENSNGAG00000007051
jaculus_jaculus ENSJJAG00000010729
ochotona_princeps ENSOPRG00000004541
pan_troglodytes ENSPTRG00000015825
pan_paniscus ENSPPAG00000038791
homo_sapiens ENSG00000159674
gorilla_gorilla ENSGGOG00000002707
pongo_abelii ENSPPYG00000014522
nomascus_leucogenys ENSNLEG00000001006
cercocebus_atys ENSCATG00000036451
mandrillus_leucophaeus ENSMLEG00000002232
theropithecus_gelada ENSTGEG00000020232
papio_anubis ENSPANG00000013162
macaca_nemestrina ENSMNEG00000034158
macaca_fascicularis ENSMFAG00000035173
chlorocebus_sabaeus ENSCSAG00000015578
piliocolobus_tephrosceles ENSPTEG00000021256
colobus_angolensis_palliatus ENSCANG00000034695
rhinopithecus_bieti ENSRBIG00000038030
rhinopithecus_roxellana ENSRROG00000034807
saimiri_boliviensis_boliviensis ENSSBOG00000031498
cebus_capucinus ENSCCAG00000032899
callithrix_jacchus ENSCJAG00000048623
aotus_nancymaae ENSANAG00000020347
carlito_syrichta ENSTSYG00000035979
pteropus_vampyrus ENSPVAG00000001500
myotis_lucifugus ENSMLUG00000017683
equus_asinus_asinus ENSEASG00005022679
equus_caballus ENSECAG00000016940
capra_hircus ENSCHIG00000018579
ovis_aries ENSOARG00000016175
bos_mutus ENSBMUG00000024597
bos_taurus ENSBTAG00000004261
bison_bison_bison ENSBBBG00000015298
tursiops_truncatus ENSTTRG00000009965
sus_scrofa ENSSSCG00000039488
sorex_araneus ENSSARG00000011525
ursus_americanus ENSUAMG00000021287
ailuropoda_melanoleuca ENSAMEG00000016878
mustela_putorius_furo ENSMPUG00000011185
neovison_vison ENSNVIG00000022329
canis_lupus_dingo ENSCAFG00020027066
canis_lupus_familiaris ENSCAFG00000016695
vulpes_vulpes ENSVVUG00000013053
panthera_pardus ENSPPRG00000014785
felis_catus ENSFCAG00000036077
dasypus_novemcinctus ENSDNOG00000007413
procavia_capensis ENSPCAG00000000060
loxodonta_africana ENSLAFG00000031358
ornithorhynchus_anatinus ENSOANG00000000243
xenopus_tropicalis ENSXETG00000021044
latimeria_chalumnae ENSLACG00000015248
petromyzon_marinus ENSPMAG00000006587
eptatretus_burgeri ENSEBUG00000001388
