castor_canadensis ENSCCNG00000000233
monopterus_albus ENSMALG00000004397
labrus_bergylta ENSLBEG00000015837
gasterosteus_aculeatus ENSGACG00000013690
seriola_dumerili ENSSDUG00000022422
seriola_lalandi_dorsalis ENSSLDG00000004498
scophthalmus_maximus ENSSMAG00000008896
periophthalmus_magnuspinnatus ENSPMGG00000006056
hippocampus_comes ENSHCOG00000001405
gadus_morhua ENSGMOG00000016553
esox_lucius ENSELUG00000021588
pygocentrus_nattereri ENSPNAG00000007290
astyanax_mexicanus ENSAMXG00000032746
ictalurus_punctatus ENSIPUG00000001211
danio_rerio ENSDARG00000090654
amphiprion_percula ENSAPEG00000013450
amphiprion_percula ENSAPEG00000013435
xiphophorus_couchianus ENSXCOG00000009497
cynoglossus_semilaevis ENSCSEG00000008232
lepisosteus_oculatus ENSLOCG00000011267
latimeria_chalumnae ENSLACG00000005586
ursus_americanus ENSUAMG00000001144
eptatretus_burgeri ENSEBUG00000003034
petromyzon_marinus ENSPMAG00000008668
