scleropages_formosus ENSSFOG00015003715
choloepus_hoffmanni ENSCHOG00000006061
dasypus_novemcinctus ENSDNOG00000018983
procavia_capensis ENSPCAG00000010302
loxodonta_africana ENSLAFG00000016190
echinops_telfairi ENSETEG00000000152
erinaceus_europaeus ENSEEUG00000004853
sorex_araneus ENSSARG00000003723
ornithorhynchus_anatinus ENSOANG00000005460
ornithorhynchus_anatinus ENSOANG00000014256
xenopus_tropicalis ENSXETG00000023496
latimeria_chalumnae ENSLACG00000015338
petromyzon_marinus ENSPMAG00000008184
eptatretus_burgeri ENSEBUG00000009790
