anas_platyrhynchos_platyrhynchos ENSAPLG00000007233
panthera_tigris_altaica ENSPTIG00000005400
felis_catus ENSFCAG00000011029
equus_caballus ENSECAG00000016615
equus_asinus_asinus ENSEASG00005003319
bos_mutus ENSBMUG00000009059
bos_taurus ENSBTAG00000007244
bison_bison_bison ENSBBBG00000011881
ovis_aries ENSOARG00000003598
capra_hircus ENSCHIG00000020764
tursiops_truncatus ENSTTRG00000012133
sus_scrofa ENSSSCG00000026819
pteropus_vampyrus ENSPVAG00000005121
myotis_lucifugus ENSMLUG00000006697
erinaceus_europaeus ENSEEUG00000014586
sorex_araneus ENSSARG00000004068
ornithorhynchus_anatinus ENSOANG00000001218
xenopus_tropicalis ENSXETG00000016220
latimeria_chalumnae ENSLACG00000001234
latimeria_chalumnae ENSLACG00000011041
astyanax_mexicanus ENSAMXG00000035313
scophthalmus_maximus ENSSMAG00000010643
cynoglossus_semilaevis ENSCSEG00000013081
seriola_dumerili ENSSDUG00000003264
seriola_lalandi_dorsalis ENSSLDG00000024632
mastacembelus_armatus ENSMAMG00000016978
monopterus_albus ENSMALG00000005500
anabas_testudineus ENSATEG00000014711
hippocampus_comes ENSHCOG00000009862
takifugu_rubripes ENSTRUG00000013221
tetraodon_nigroviridis ENSTNIG00000016660
mola_mola ENSMMOG00000008838
gasterosteus_aculeatus ENSGACG00000004210
haplochromis_burtoni ENSHBUG00000020581
pundamilia_nyererei ENSPNYG00000013743
maylandia_zebra ENSMZEG00005009990
astatotilapia_calliptera ENSACLG00000023289
neolamprologus_brichardi ENSNBRG00000020003
oreochromis_niloticus ENSONIG00000010118
amphilophus_citrinellus ENSACIG00000006017
kryptolebias_marmoratus ENSKMAG00000010671
xiphophorus_couchianus ENSXCOG00000006910
xiphophorus_maculatus ENSXMAG00000006650
gambusia_affinis ENSGAFG00000005042
poecilia_mexicana ENSPMEG00000023507
poecilia_reticulata ENSPREG00000008305
poecilia_latipinna ENSPLAG00000011448
poecilia_formosa ENSPFOG00000019361
fundulus_heteroclitus ENSFHEG00000000156
cyprinodon_variegatus ENSCVAG00000003362
oryzias_latipes_asm223469v1 ENSORLG00015022754
oryzias_latipes ENSORLG00000012649
oryzias_latipes ENSORLG00020007700
oryzias_melastigma ENSOMEG00000019373
amphiprion_ocellaris ENSAOCG00000003232
amphiprion_percula ENSAPEG00000024135
acanthochromis_polyacanthus ENSAPOG00000000909
stegastes_partitus ENSSPAG00000007056
periophthalmus_magnuspinnatus ENSPMGG00000001498
gadus_morhua ENSGMOG00000018597
esox_lucius ENSELUG00000018845
pygocentrus_nattereri ENSPNAG00000014602
danio_rerio ENSDARG00000068710
scleropages_formosus ENSSFOG00015008535
scleropages_formosus ENSSFOG00015023125
paramormyrops_kingsleyae ENSPKIG00000008884
labrus_bergylta ENSLBEG00000016844
mola_mola ENSMMOG00000018652
gasterosteus_aculeatus ENSGACG00000019719
gasterosteus_aculeatus ENSGACG00000001047
mastacembelus_armatus ENSMAMG00000018873
monopterus_albus ENSMALG00000007990
anabas_testudineus ENSATEG00000016612
oreochromis_niloticus ENSONIG00000018134
neolamprologus_brichardi ENSNBRG00000010721
astatotilapia_calliptera ENSACLG00000018528
maylandia_zebra ENSMZEG00005021580
haplochromis_burtoni ENSHBUG00000015537
astatotilapia_calliptera ENSACLG00000026381
pundamilia_nyererei ENSPNYG00000005036
amphilophus_citrinellus ENSACIG00000014899
oryzias_latipes ENSORLG00020016577
oryzias_latipes ENSORLG00000001273
oryzias_latipes_asm223469v1 ENSORLG00015015960
oryzias_melastigma ENSOMEG00000007786
amphiprion_ocellaris ENSAOCG00000008327
amphiprion_percula ENSAPEG00000021063
amphiprion_percula ENSAPEG00000022052
amphiprion_ocellaris ENSAOCG00000019902
amphiprion_percula ENSAPEG00000021952
amphiprion_percula ENSAPEG00000021990
acanthochromis_polyacanthus ENSAPOG00000006070
stegastes_partitus ENSSPAG00000017417
seriola_dumerili ENSSDUG00000019168
seriola_lalandi_dorsalis ENSSLDG00000012529
scophthalmus_maximus ENSSMAG00000020946
cynoglossus_semilaevis ENSCSEG00000000973
tetraodon_nigroviridis ENSTNIG00000004745
periophthalmus_magnuspinnatus ENSPMGG00000012273
gadus_morhua ENSGMOG00000018360
esox_lucius ENSELUG00000015166
pygocentrus_nattereri ENSPNAG00000002616
astyanax_mexicanus ENSAMXG00000021348
ictalurus_punctatus ENSIPUG00000022017
danio_rerio ENSDARG00000103129
poecilia_reticulata ENSPREG00000014743
paramormyrops_kingsleyae ENSPKIG00000023614
lepisosteus_oculatus ENSLOCG00000015814
eptatretus_burgeri ENSEBUG00000009966
ciona_intestinalis ENSCING00000022078
ciona_savignyi ENSCSAVG00000000437
