sarcophilus_harrisii ENSSHAG00000007879
equus_caballus ENSECAG00000024034
equus_asinus_asinus ENSEASG00005013041
ursus_maritimus ENSUMAG00000010746
ursus_americanus ENSUAMG00000024488
ailuropoda_melanoleuca ENSAMEG00000015698
mustela_putorius_furo ENSMPUG00000009987
neovison_vison ENSNVIG00000019486
canis_lupus_familiaris ENSCAFG00000011222
canis_lupus_dingo ENSCAFG00020003788
vulpes_vulpes ENSVVUG00000009073
panthera_tigris_altaica ENSPTIG00000018195
panthera_pardus ENSPPRG00000025071
felis_catus ENSFCAG00000003551
pteropus_vampyrus ENSPVAG00000000765
myotis_lucifugus ENSMLUG00000017446
tursiops_truncatus ENSTTRG00000011146
vicugna_pacos ENSVPAG00000006264
sorex_araneus ENSSARG00000001406
erinaceus_europaeus ENSEEUG00000004968
tupaia_belangeri ENSTBEG00000007914
ochotona_princeps ENSOPRG00000013814
loxodonta_africana ENSLAFG00000006729
procavia_capensis ENSPCAG00000010815
echinops_telfairi ENSETEG00000011199
choloepus_hoffmanni ENSCHOG00000005820
dasypus_novemcinctus ENSDNOG00000001300
anser_brachyrhynchus ENSABRG00000010332
anas_platyrhynchos_platyrhynchos ENSAPLG00000010860
gallus_gallus ENSGALG00000009176
coturnix_japonica ENSCJPG00005014605
meleagris_gallopavo ENSMGAG00000011588
numida_meleagris ENSNMEG00000019910
melopsittacus_undulatus ENSMUNG00000000892
melopsittacus_undulatus ENSMUNG00000000886
manacus_vitellinus ENSMVIG00005010500
lepidothrix_coronata ENSLCOG00000011981
junco_hyemalis ENSJHYG00000004426
zonotrichia_albicollis ENSZALG00000008255
serinus_canaria ENSSCAG00000000155
taeniopygia_guttata ENSTGUG00000011160
lonchura_striata_domestica ENSLSDG00000017095
ficedula_albicollis ENSFALG00000005583
cyanistes_caeruleus ENSCCEG00000007816
parus_major ENSPMJG00000014794
calidris_pygmaea ENSCPGG00000015202
calidris_pugnax ENSCPUG00000015051
apteryx_rowi ENSARWG00000009321
apteryx_haastii ENSAHAG00000010681
apteryx_owenii ENSAOWG00000003854
dromaius_novaehollandiae ENSDNVG00000018611
nothoprocta_perdicaria ENSNPEG00000002934
ornithorhynchus_anatinus ENSOANG00000022717
chelonoidis_abingdonii ENSCABG00000015607
gopherus_agassizii ENSGAGG00000022220
chrysemys_picta_bellii ENSCPBG00000013144
pelodiscus_sinensis ENSPSIG00000008353
crocodylus_porosus ENSCPRG00005018374
pogona_vitticeps ENSPVIG00000018960
anolis_carolinensis ENSACAG00000015816
notechis_scutatus ENSNSUG00000017335
salvator_merianae ENSSMRG00000010040
sphenodon_punctatus ENSSPUG00000001877
xenopus_tropicalis ENSXETG00000000979
latimeria_chalumnae ENSLACG00000001160
ornithorhynchus_anatinus ENSOANG00000028448
drosophila_melanogaster FBgn0039908
