pan_troglodytes ENSPTRG00000019659
chrysemys_picta ENSCPBG00000018088
apteryx_rowi ENSARWG00000009657
apteryx_haastii ENSAHAG00000003997
apteryx_owenii ENSAOWG00000011878
dromaius_novaehollandiae ENSDNVG00000004332
anolis_carolinensis ENSACAG00000013153
pogona_vitticeps ENSPVIG00000001857
salvator_merianae ENSSMRG00000020486
sphenodon_punctatus ENSSPUG00000000838
xenopus_tropicalis ENSXETG00000016553
latimeria_chalumnae ENSLACG00000010485
denticeps_clupeoides ENSDCDG00000033664
clupea_harengus ENSCHAG00000015316
astyanax_mexicanus ENSAMXG00000000763
astyanax_mexicanus ENSAMXG00000043026
astyanax_mexicanus ENSAMXG00005006267
astyanax_mexicanus ENSAMXG00005006272
pygocentrus_nattereri ENSPNAG00000022784
electrophorus_electricus ENSEEEG00000010306
ictalurus_punctatus ENSIPUG00000007127
ictalurus_punctatus ENSIPUG00000007103
danio_rerio ENSDARG00000025332
periophthalmus_magnuspinnatus ENSPMGG00000012840
hippocampus_comes ENSHCOG00000010597
takifugu_rubripes ENSTRUG00000013311
tetraodon_nigroviridis ENSTNIG00000017962
mola_mola ENSMMOG00000008600
gasterosteus_aculeatus ENSGACG00000012612
cottoperca_gobio ENSCGOG00000021236
mola_mola ENSMMOG00000008605
larimichthys_crocea ENSLCRG00005011980
monopterus_albus ENSMALG00000006419
mastacembelus_armatus ENSMAMG00000008525
anabas_testudineus ENSATEG00000001672
betta_splendens ENSBSLG00000008097
parambassis_ranga ENSPRNG00000018381
cynoglossus_semilaevis ENSCSEG00000004212
scophthalmus_maximus ENSSMAG00000003885
scophthalmus_maximus ENSSMAG00000003917
seriola_dumerili ENSSDUG00000014270
seriola_dumerili ENSSDUG00000014292
seriola_lalandi ENSSLDG00000020099
lates_calcarifer ENSLCAG00010011599
labrus_bergylta ENSLBEG00000012998
maylandia_zebra ENSMZEG00005019625
astatotilapia_calliptera ENSACLG00000025024
pundamilia_nyererei ENSPNYG00000014003
haplochromis_burtoni ENSHBUG00000009611
neolamprologus_brichardi ENSNBRG00000022844
oreochromis_niloticus ENSONIG00000014924
amphilophus_citrinellus ENSACIG00000023153
cyprinodon_variegatus ENSCVAG00000010493
fundulus_heteroclitus ENSFHEG00000007895
xiphophorus_couchianus ENSXCOG00000020357
xiphophorus_couchianus ENSXCOG00000020358
xiphophorus_maculatus ENSXMAG00000004415
poecilia_mexicana ENSPMEG00000004292
poecilia_latipinna ENSPLAG00000016078
poecilia_formosa ENSPFOG00000018209
poecilia_reticulata ENSPREG00000014287
gambusia_affinis ENSGAFG00000004817
kryptolebias_marmoratus ENSKMAG00000013348
oryzias_latipes ENSORLG00000009636
oryzias_latipes ENSORLG00020002123
oryzias_latipes ENSORLG00015015030
oryzias_melastigma ENSOMEG00000007801
gouania_willdenowi ENSGWIG00000019036
gambusia_affinis ENSGAFG00000004802
hucho_hucho ENSHHUG00000022800
amphiprion_percula ENSAPEG00000012996
amphiprion_ocellaris ENSAOCG00000000462
acanthochromis_polyacanthus ENSAPOG00000015512
stegastes_partitus ENSSPAG00000023305
gadus_morhua ENSGMOG00000007091
hucho_hucho ENSHHUG00000045631
hucho_hucho ENSHHUG00000022812
esox_lucius ENSELUG00000020602
paramormyrops_kingsleyae ENSPKIG00000023453
scleropages_formosus ENSSFOG00015001231
lepisosteus_oculatus ENSLOCG00000015541
erpetoichthys_calabaricus ENSECRG00000013936
petromyzon_marinus ENSPMAG00000002948
eptatretus_burgeri ENSEBUG00000004419
callorhinchus_milii ENSCMIG00000004136
amphilophus_citrinellus ENSACIG00000023163
ciona_intestinalis ENSCING00000009238
ciona_savignyi ENSCSAVG00000007149
drosophila_melanogaster FBgn0260456
