scleropages_formosus ENSSFOG00015012137
melopsittacus_undulatus ENSMUNG00000001959
calidris_pugnax ENSCPUG00000015710
lepidothrix_coronata ENSLCOG00000014988
manacus_vitellinus ENSMVIG00005005663
lonchura_striata_domestica ENSLSDG00000001824
taeniopygia_guttata ENSTGUG00000007622
serinus_canaria ENSSCAG00000004578
junco_hyemalis ENSJHYG00000011452
zonotrichia_albicollis ENSZALG00000017987
ficedula_albicollis ENSFALG00000007815
parus_major ENSPMJG00000006252
cyanistes_caeruleus ENSCCEG00000012693
anser_brachyrhynchus ENSABRG00000021201
anas_platyrhynchos_platyrhynchos ENSAPLG00000013115
gallus_gallus ENSGALG00000013033
coturnix_japonica ENSCJPG00005014922
meleagris_gallopavo ENSMGAG00000006110
numida_meleagris ENSNMEG00000007439
apteryx_haastii ENSAHAG00000008806
apteryx_owenii ENSAOWG00000005396
nothoprocta_perdicaria ENSNPEG00000014652
apteryx_owenii ENSAOWG00000011159
dromaius_novaehollandiae ENSDNVG00000017724
pogona_vitticeps ENSPVIG00000016468
anolis_carolinensis ENSACAG00000002671
notechis_scutatus ENSNSUG00000008372
salvator_merianae ENSSMRG00000015150
sphenodon_punctatus ENSSPUG00000017361
chelonoidis_abingdonii ENSCABG00000014034
gopherus_agassizii ENSGAGG00000015210
chrysemys_picta_bellii ENSCPBG00000006735
pelodiscus_sinensis ENSPSIG00000008626
apteryx_owenii ENSAOWG00000002354
apteryx_haastii ENSAHAG00000011737
apteryx_rowi ENSARWG00000003350
dromaius_novaehollandiae ENSDNVG00000017707
nothoprocta_perdicaria ENSNPEG00000014641
taeniopygia_guttata ENSTGUG00000007618
lonchura_striata_domestica ENSLSDG00000001812
serinus_canaria ENSSCAG00000004574
junco_hyemalis ENSJHYG00000011447
zonotrichia_albicollis ENSZALG00000017988
ficedula_albicollis ENSFALG00000007809
cyanistes_caeruleus ENSCCEG00000012662
parus_major ENSPMJG00000006232
manacus_vitellinus ENSMVIG00005005678
lepidothrix_coronata ENSLCOG00000014986
melopsittacus_undulatus ENSMUNG00000001957
calidris_pugnax ENSCPUG00000015712
calidris_pygmaea ENSCPGG00000018375
anser_brachyrhynchus ENSABRG00000021211
anas_platyrhynchos_platyrhynchos ENSAPLG00000013173
gallus_gallus ENSGALG00000035925
coturnix_japonica ENSCJPG00005014923
numida_meleagris ENSNMEG00000007406
pogona_vitticeps ENSPVIG00000016469
notechis_scutatus ENSNSUG00000008384
salvator_merianae ENSSMRG00000015149
phascolarctos_cinereus ENSPCIG00000024957
notamacropus_eugenii ENSMEUG00000010544
sarcophilus_harrisii ENSSHAG00000001395
monodelphis_domestica ENSMODG00000002371
castor_canadensis ENSCCNG00000020135
dipodomys_ordii ENSDORG00000008783
nannospalax_galili ENSNGAG00000017315
nannospalax_galili ENSNGAG00000019927
mus_musculus ENSMUSG00000022235
mus_spicilegus ENSMSIG00000024291
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020607
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019711
mus_pahari MGP_PahariEiJ_G0016087
rattus_norvegicus ENSRNOG00000011260
meriones_unguiculatus ENSMUGG00000023985
cricetulus_griseus_crigri ENSCGRG00000005661
cricetulus_griseus_crigri-picr ENSCGRG00015005614
cricetulus_griseus_chok1gshd ENSCGRG00001002936
mesocricetus_auratus ENSMAUG00000018847
microtus_ochrogaster ENSMOCG00000000662
peromyscus_maniculatus_bairdii ENSPEMG00000023901
jaculus_jaculus ENSJJAG00000012175
urocitellus_parryii ENSUPAG00010006387
ictidomys_tridecemlineatus ENSSTOG00000022171
spermophilus_dauricus ENSSDAG00000009095
marmota_marmota_marmota ENSMMMG00000016882
tupaia_belangeri ENSTBEG00000001698
gorilla_gorilla ENSGGOG00000014129
homo_sapiens ENSG00000164237
pan_paniscus ENSPPAG00000033069
pan_troglodytes ENSPTRG00000045109
pongo_abelii ENSPPYG00000015343
nomascus_leucogenys ENSNLEG00000011601
macaca_nemestrina ENSMNEG00000015077
macaca_mulatta ENSMMUG00000020113
macaca_fascicularis ENSMFAG00000001594
theropithecus_gelada ENSTGEG00000001689
papio_anubis ENSPANG00000004379
mandrillus_leucophaeus ENSMLEG00000028826
chlorocebus_sabaeus ENSCSAG00000017321
cercocebus_atys ENSCATG00000033887
rhinopithecus_roxellana ENSRROG00000032512
rhinopithecus_bieti ENSRBIG00000002281
piliocolobus_tephrosceles ENSPTEG00000022337
colobus_angolensis_palliatus ENSCANG00000007399
saimiri_boliviensis_boliviensis ENSSBOG00000021093
callithrix_jacchus ENSCJAG00000045979
cebus_capucinus ENSCCAG00000021543
aotus_nancymaae ENSANAG00000029875
carlito_syrichta ENSTSYG00000034057
prolemur_simus ENSPSMG00000012051
microcebus_murinus ENSMICG00000000533
propithecus_coquereli ENSPCOG00000017482
otolemur_garnettii ENSOGAG00000016909
myotis_lucifugus ENSMLUG00000029592
pteropus_vampyrus ENSPVAG00000009338
ursus_americanus ENSUAMG00000023856
ursus_maritimus ENSUMAG00000022374
ailuropoda_melanoleuca ENSAMEG00000003820
mustela_putorius_furo ENSMPUG00000011238
neovison_vison ENSNVIG00000020514
canis_lupus_familiaris ENSCAFG00000010064
canis_lupus_dingo ENSCAFG00020022483
vulpes_vulpes ENSVVUG00000017843
vulpes_vulpes ENSVVUG00000005406
panthera_pardus ENSPPRG00000006791
panthera_tigris_altaica ENSPTIG00000000508
felis_catus ENSFCAG00000028005
bos_taurus ENSBTAG00000010801
bos_mutus ENSBMUG00000007558
bison_bison_bison ENSBBBG00000023744
capra_hircus ENSCHIG00000023506
ovis_aries ENSOARG00000014144
sus_scrofa ENSSSCG00000039763
tursiops_truncatus ENSTTRG00000010967
vicugna_pacos ENSVPAG00000005040
equus_caballus ENSECAG00000015898
equus_asinus_asinus ENSEASG00005018596
dasypus_novemcinctus ENSDNOG00000024697
dasypus_novemcinctus ENSDNOG00000038936
choloepus_hoffmanni ENSCHOG00000009759
oryctolagus_cuniculus ENSOCUG00000006084
ochotona_princeps ENSOPRG00000003697
heterocephalus_glaber_female ENSHGLG00000003506
heterocephalus_glaber_male ENSHGLG00100001012
fukomys_damarensis ENSFDAG00000015394
cavia_aperea ENSCAPG00000004213
cavia_porcellus ENSCPOG00000002024
chinchilla_lanigera ENSCLAG00000012029
octodon_degus ENSODEG00000018386
sorex_araneus ENSSARG00000007631
erinaceus_europaeus ENSEEUG00000015268
loxodonta_africana ENSLAFG00000028191
ornithorhynchus_anatinus ENSOANG00000011594
xenopus_tropicalis ENSXETG00000025629
petromyzon_marinus ENSPMAG00000007077
saccharomyces_cerevisiae YAL049C
