scleropages_formosus ENSSFOG00015010171
pan_paniscus ENSPPAG00000036997
tupaia_belangeri ENSTBEG00000005153
sorex_araneus ENSSARG00000008316
erinaceus_europaeus ENSEEUG00000002897
bos_mutus ENSBMUG00000003161
bos_taurus ENSBTAG00000015898
bison_bison_bison ENSBBBG00000000791
capra_hircus ENSCHIG00000017365
ovis_aries ENSOARG00000019939
tursiops_truncatus ENSTTRG00000016660
vicugna_pacos ENSVPAG00000003776
sus_scrofa ENSSSCG00000035258
equus_caballus ENSECAG00000023059
equus_asinus_asinus ENSEASG00005012543
myotis_lucifugus ENSMLUG00000014113
mustela_putorius_furo ENSMPUG00000008257
neovison_vison ENSNVIG00000012009
ursus_americanus ENSUAMG00000005299
ursus_maritimus ENSUMAG00000025256
ailuropoda_melanoleuca ENSAMEG00000004809
canis_lupus_familiaris ENSCAFG00000011292
canis_lupus_dingo ENSCAFG00020006397
panthera_pardus ENSPPRG00000016325
panthera_tigris_altaica ENSPTIG00000018021
felis_catus ENSFCAG00000031879
pteropus_vampyrus ENSPVAG00000010013
carlito_syrichta ENSTSYG00000001710
vulpes_vulpes ENSVVUG00000022300
loxodonta_africana ENSLAFG00000003711
echinops_telfairi ENSETEG00000010206
procavia_capensis ENSPCAG00000003783
choloepus_hoffmanni ENSCHOG00000004657
dasypus_novemcinctus ENSDNOG00000008174
phascolarctos_cinereus ENSPCIG00000018922
notamacropus_eugenii ENSMEUG00000006606
monodelphis_domestica ENSMODG00000018232
sarcophilus_harrisii ENSSHAG00000012233
ornithorhynchus_anatinus ENSOANG00000003928
apteryx_rowi ENSARWG00000006692
apteryx_owenii ENSAOWG00000013889
apteryx_haastii ENSAHAG00000012869
dromaius_novaehollandiae ENSDNVG00000006978
nothoprocta_perdicaria ENSNPEG00000006632
lepidothrix_coronata ENSLCOG00000001488
manacus_vitellinus ENSMVIG00005011954
taeniopygia_guttata ENSTGUG00000013374
lonchura_striata_domestica ENSLSDG00000006399
serinus_canaria ENSSCAG00000009779
zonotrichia_albicollis ENSZALG00000018041
junco_hyemalis ENSJHYG00000001882
ficedula_albicollis ENSFALG00000005296
parus_major ENSPMJG00000010524
cyanistes_caeruleus ENSCCEG00000015174
gallus_gallus ENSGALG00000014949
coturnix_japonica ENSCJPG00005017355
numida_meleagris ENSNMEG00000017011
meleagris_gallopavo ENSMGAG00000014276
anas_platyrhynchos_platyrhynchos ENSAPLG00000006732
anser_brachyrhynchus ENSABRG00000010395
calidris_pygmaea ENSCPGG00000008703
calidris_pugnax ENSCPUG00000006527
crocodylus_porosus ENSCPRG00005003423
gopherus_agassizii ENSGAGG00000003677
chelonoidis_abingdonii ENSCABG00000010795
chrysemys_picta_bellii ENSCPBG00000001999
pelodiscus_sinensis ENSPSIG00000011358
anolis_carolinensis ENSACAG00000011313
anolis_carolinensis ENSACAG00000022395
pogona_vitticeps ENSPVIG00000025225
notechis_scutatus ENSNSUG00000019149
salvator_merianae ENSSMRG00000004953
sphenodon_punctatus ENSSPUG00000017490
latimeria_chalumnae ENSLACG00000015243
