scleropages_formosus ENSSFOG00015021986
carlito_syrichta ENSTSYG00000000053
microcebus_murinus ENSMICG00000010685
microcebus_murinus ENSMICG00000038258
propithecus_coquereli ENSPCOG00000015321
prolemur_simus ENSPSMG00000013314
otolemur_garnettii ENSOGAG00000017088
tupaia_belangeri ENSTBEG00000000591
dipodomys_ordii ENSDORG00000012949
castor_canadensis ENSCCNG00000029907
chinchilla_lanigera ENSCLAG00000003205
octodon_degus ENSODEG00000010667
cavia_porcellus ENSCPOG00000011274
cavia_aperea ENSCAPG00000009013
heterocephalus_glaber_female ENSHGLG00000011057
heterocephalus_glaber_male ENSHGLG00100001468
fukomys_damarensis ENSFDAG00000005817
urocitellus_parryii ENSUPAG00010010416
ictidomys_tridecemlineatus ENSSTOG00000021045
marmota_marmota_marmota ENSMMMG00000020570
spermophilus_dauricus ENSSDAG00000017233
mus_musculus ENSMUSG00000041650
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020515
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019618
mus_pahari MGP_PahariEiJ_G0030634
mus_spicilegus ENSMSIG00000030001
rattus_norvegicus ENSRNOG00000057042
meriones_unguiculatus ENSMUGG00000020816
cricetulus_griseus_chok1gshd ENSCGRG00001015819
cricetulus_griseus_crigri-picr ENSCGRG00015028527
cricetulus_griseus_crigri ENSCGRG00000014796
mesocricetus_auratus ENSMAUG00000000626
microtus_ochrogaster ENSMOCG00000015156
peromyscus_maniculatus_bairdii ENSPEMG00000009083
nannospalax_galili ENSNGAG00000016528
jaculus_jaculus ENSJJAG00000011150
oryctolagus_cuniculus ENSOCUG00000017230
ochotona_princeps ENSOPRG00000006596
sorex_araneus ENSSARG00000009066
pteropus_vampyrus ENSPVAG00000016472
myotis_lucifugus ENSMLUG00000005729
bos_mutus ENSBMUG00000018636
bos_taurus ENSBTAG00000010672
bison_bison_bison ENSBBBG00000004667
ovis_aries ENSOARG00000004442
capra_hircus ENSCHIG00000007335
sus_scrofa ENSSSCG00000009522
tursiops_truncatus ENSTTRG00000002569
vicugna_pacos ENSVPAG00000005457
equus_asinus_asinus ENSEASG00005022166
equus_caballus ENSECAG00000018952
neovison_vison ENSNVIG00000018509
mustela_putorius_furo ENSMPUG00000011333
ursus_maritimus ENSUMAG00000023453
ursus_americanus ENSUAMG00000018289
ailuropoda_melanoleuca ENSAMEG00000016627
canis_lupus_familiaris ENSCAFG00000005838
canis_lupus_dingo ENSCAFG00020022683
vulpes_vulpes ENSVVUG00000013550
panthera_pardus ENSPPRG00000006626
panthera_tigris_altaica ENSPTIG00000009732
felis_catus ENSFCAG00000012573
loxodonta_africana ENSLAFG00000014958
procavia_capensis ENSPCAG00000008312
echinops_telfairi ENSETEG00000012929
dasypus_novemcinctus ENSDNOG00000042384
choloepus_hoffmanni ENSCHOG00000000247
sarcophilus_harrisii ENSSHAG00000014061
sarcophilus_harrisii ENSSHAG00000014732
notamacropus_eugenii ENSMEUG00000001014
phascolarctos_cinereus ENSPCIG00000027261
monodelphis_domestica ENSMODG00000007637
ornithorhynchus_anatinus ENSOANG00000011302
ornithorhynchus_anatinus ENSOANG00000006989
ornithorhynchus_anatinus ENSOANG00000022463
xenopus_tropicalis ENSXETG00000020685
latimeria_chalumnae ENSLACG00000012828
petromyzon_marinus ENSPMAG00000002640
ciona_intestinalis ENSCING00000008081
ciona_savignyi ENSCSAVG00000011361
eptatretus_burgeri ENSEBUG00000005147
xenopus_tropicalis ENSXETG00000006061
caenorhabditis_elegans_strain_n2 WBGene00017864
