chrysemys_picta_bellii ENSCPBG00000025811
maylandia_zebra ENSMZEG00005009917
haplochromis_burtoni ENSHBUG00000018207
astatotilapia_calliptera ENSACLG00000013460
pundamilia_nyererei ENSPNYG00000014608
neolamprologus_brichardi ENSNBRG00000022686
oreochromis_niloticus ENSONIG00000014145
amphilophus_citrinellus ENSACIG00000009340
amphiprion_percula ENSAPEG00000006672
amphiprion_ocellaris ENSAOCG00000008422
acanthochromis_polyacanthus ENSAPOG00000021562
stegastes_partitus ENSSPAG00000005996
seriola_lalandi_dorsalis ENSSLDG00000001870
seriola_dumerili ENSSDUG00000010052
anabas_testudineus ENSATEG00000016984
gadus_morhua ENSGMOG00000015549
esox_lucius ENSELUG00000003114
astyanax_mexicanus ENSAMXG00000040583
pygocentrus_nattereri ENSPNAG00000020952
ictalurus_punctatus ENSIPUG00000025089
danio_rerio ENSDARG00000093021
astyanax_mexicanus ENSAMXG00000006473
pygocentrus_nattereri ENSPNAG00000012971
danio_rerio ENSDARG00000077470
scleropages_formosus ENSSFOG00015018581
paramormyrops_kingsleyae ENSPKIG00000003216
stegastes_partitus ENSSPAG00000015605
scophthalmus_maximus ENSSMAG00000017231
anabas_testudineus ENSATEG00000008789
seriola_dumerili ENSSDUG00000013155
seriola_lalandi_dorsalis ENSSLDG00000001397
mola_mola ENSMMOG00000008879
gasterosteus_aculeatus ENSGACG00000009949
takifugu_rubripes ENSTRUG00000020348
periophthalmus_magnuspinnatus ENSPMGG00000018974
mastacembelus_armatus ENSMAMG00000003219
monopterus_albus ENSMALG00000018568
fundulus_heteroclitus ENSFHEG00000011979
cyprinodon_variegatus ENSCVAG00000016320
xiphophorus_maculatus ENSXMAG00000026439
xiphophorus_couchianus ENSXCOG00000014160
poecilia_formosa ENSPFOG00000001859
poecilia_mexicana ENSPMEG00000022449
poecilia_reticulata ENSPREG00000010331
gambusia_affinis ENSGAFG00000019775
kryptolebias_marmoratus ENSKMAG00000013206
oryzias_latipes ENSORLG00020014711
oryzias_latipes_asm223469v1 ENSORLG00015013164
oryzias_latipes ENSORLG00000022510
oryzias_melastigma ENSOMEG00000012098
astatotilapia_calliptera ENSACLG00000010514
pundamilia_nyererei ENSPNYG00000014282
maylandia_zebra ENSMZEG00005000678
haplochromis_burtoni ENSHBUG00000005544
neolamprologus_brichardi ENSNBRG00000022388
oreochromis_niloticus ENSONIG00000001191
amphilophus_citrinellus ENSACIG00000017386
amphiprion_percula ENSAPEG00000013635
amphiprion_ocellaris ENSAOCG00000010345
acanthochromis_polyacanthus ENSAPOG00000021444
hippocampus_comes ENSHCOG00000016036
esox_lucius ENSELUG00000008336
scleropages_formosus ENSSFOG00015017745
lepisosteus_oculatus ENSLOCG00000009090
eptatretus_burgeri ENSEBUG00000017085
