pteropus_vampyrus ENSPVAG00000007821
ochotona_princeps ENSOPRG00000013568
colobus_angolensis_palliatus ENSCANG00000038080
piliocolobus_tephrosceles ENSPTEG00000030999
rhinopithecus_roxellana ENSRROG00000040531
mandrillus_leucophaeus ENSMLEG00000027845
papio_anubis ENSPANG00000016305
cercocebus_atys ENSCATG00000042463
theropithecus_gelada ENSTGEG00000004282
macaca_mulatta ENSMMUG00000019723
macaca_fascicularis ENSMFAG00000043511
chlorocebus_sabaeus ENSCSAG00000015899
rhinopithecus_bieti ENSRBIG00000038084
macaca_nemestrina ENSMNEG00000035204
pan_paniscus ENSPPAG00000041473
pan_troglodytes ENSPTRG00000020125
homo_sapiens ENSG00000104299
gorilla_gorilla ENSGGOG00000017009
pongo_abelii ENSPPYG00000018479
nomascus_leucogenys ENSNLEG00000016658
cebus_capucinus ENSCCAG00000005937
saimiri_boliviensis_boliviensis ENSSBOG00000034897
callithrix_jacchus ENSCJAG00000015614
aotus_nancymaae ENSANAG00000031763
carlito_syrichta ENSTSYG00000011662
prolemur_simus ENSPSMG00000011383
microcebus_murinus ENSMICG00000010411
propithecus_coquereli ENSPCOG00000026338
otolemur_garnettii ENSOGAG00000015946
tupaia_belangeri ENSTBEG00000016188
loxodonta_africana ENSLAFG00000014628
procavia_capensis ENSPCAG00000006218
choloepus_hoffmanni ENSCHOG00000011676
phascolarctos_cinereus ENSPCIG00000029178
notamacropus_eugenii ENSMEUG00000005743
monodelphis_domestica ENSMODG00000008755
sarcophilus_harrisii ENSSHAG00000016842
echinops_telfairi ENSETEG00000004286
dasypus_novemcinctus ENSDNOG00000003821
sorex_araneus ENSSARG00000000645
ornithorhynchus_anatinus ENSOANG00000010536
anolis_carolinensis ENSACAG00000010181
pogona_vitticeps ENSPVIG00000003509
pogona_vitticeps ENSPVIG00000011443
notechis_scutatus ENSNSUG00000004834
salvator_merianae ENSSMRG00000012290
sphenodon_punctatus ENSSPUG00000003374
anser_brachyrhynchus ENSABRG00000003148
anas_platyrhynchos_platyrhynchos ENSAPLG00000006167
meleagris_gallopavo ENSMGAG00000014182
coturnix_japonica ENSCJPG00005013010
gallus_gallus ENSGALG00000016631
numida_meleagris ENSNMEG00000007936
calidris_pygmaea ENSCPGG00000019210
calidris_pugnax ENSCPUG00000006504
lonchura_striata_domestica ENSLSDG00000004492
taeniopygia_guttata ENSTGUG00000013325
serinus_canaria ENSSCAG00000014647
junco_hyemalis ENSJHYG00000008010
zonotrichia_albicollis ENSZALG00000007101
cyanistes_caeruleus ENSCCEG00000020274
parus_major ENSPMJG00000013068
ficedula_albicollis ENSFALG00000010840
manacus_vitellinus ENSMVIG00005014108
lepidothrix_coronata ENSLCOG00000005424
melopsittacus_undulatus ENSMUNG00000010516
apteryx_owenii ENSAOWG00000017131
apteryx_rowi ENSARWG00000018534
apteryx_haastii ENSAHAG00000011080
dromaius_novaehollandiae ENSDNVG00000010510
nothoprocta_perdicaria ENSNPEG00000008322
crocodylus_porosus ENSCPRG00005002518
gopherus_agassizii ENSGAGG00000015959
chelonoidis_abingdonii ENSCABG00000015882
chrysemys_picta_bellii ENSCPBG00000019907
pelodiscus_sinensis ENSPSIG00000017113
latimeria_chalumnae ENSLACG00000005787
mastacembelus_armatus ENSMAMG00000007772
cynoglossus_semilaevis ENSCSEG00000019034
labrus_bergylta ENSLBEG00000023003
kryptolebias_marmoratus ENSKMAG00000003883
astatotilapia_calliptera ENSACLG00000007777
periophthalmus_magnuspinnatus ENSPMGG00000016805
scophthalmus_maximus ENSSMAG00000004512
fundulus_heteroclitus ENSFHEG00000022949
gasterosteus_aculeatus ENSGACG00000004893
oryzias_latipes_asm223469v1 ENSORLG00015001448
oryzias_latipes ENSORLG00020006084
oryzias_latipes ENSORLG00000015930
oryzias_melastigma ENSOMEG00000014390
amphiprion_ocellaris ENSAOCG00000013267
amphiprion_percula ENSAPEG00000015363
acanthochromis_polyacanthus ENSAPOG00000023931
stegastes_partitus ENSSPAG00000013106
poecilia_formosa ENSPFOG00000012194
poecilia_latipinna ENSPLAG00000020521
poecilia_mexicana ENSPMEG00000004545
poecilia_reticulata ENSPREG00000018730
xiphophorus_maculatus ENSXMAG00000010715
xiphophorus_couchianus ENSXCOG00000008472
gambusia_affinis ENSGAFG00000009314
cyprinodon_variegatus ENSCVAG00000001559
pundamilia_nyererei ENSPNYG00000021900
astatotilapia_calliptera ENSACLG00000007637
maylandia_zebra ENSMZEG00005003651
haplochromis_burtoni ENSHBUG00000000821
oreochromis_niloticus ENSONIG00000001202
neolamprologus_brichardi ENSNBRG00000018303
amphilophus_citrinellus ENSACIG00000012679
seriola_dumerili ENSSDUG00000006662
seriola_lalandi_dorsalis ENSSLDG00000004386
monopterus_albus ENSMALG00000019769
anabas_testudineus ENSATEG00000016623
takifugu_rubripes ENSTRUG00000006014
tetraodon_nigroviridis ENSTNIG00000009717
mola_mola ENSMMOG00000015648
hippocampus_comes ENSHCOG00000019893
gadus_morhua ENSGMOG00000005180
esox_lucius ENSELUG00000010313
pygocentrus_nattereri ENSPNAG00000011555
astyanax_mexicanus ENSAMXG00000018614
ictalurus_punctatus ENSIPUG00000020540
danio_rerio ENSDARG00000067913
scleropages_formosus ENSSFOG00015001945
paramormyrops_kingsleyae ENSPKIG00000021742
lepisosteus_oculatus ENSLOCG00000015999
petromyzon_marinus ENSPMAG00000005987
eptatretus_burgeri ENSEBUG00000010143
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020311
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019419
mus_pahari MGP_PahariEiJ_G0030437
ciona_intestinalis ENSCING00000008575
ciona_savignyi ENSCSAVG00000003803
drosophila_melanogaster FBgn0036570
caenorhabditis_elegans_strain_n2 WBGene00017608
