anas_platyrhynchos_platyrhynchos ENSAPLG00000001076
oryzias_latipes ENSORLG00000006741
oryzias_latipes_asm223469v1 ENSORLG00015001316
oryzias_latipes ENSORLG00020007985
oryzias_melastigma ENSOMEG00000019899
scophthalmus_maximus ENSSMAG00000014311
mola_mola ENSMMOG00000002814
takifugu_rubripes ENSTRUG00000020437
gasterosteus_aculeatus ENSGACG00000005167
amphiprion_ocellaris ENSAOCG00000003743
amphiprion_percula ENSAPEG00000021209
acanthochromis_polyacanthus ENSAPOG00000008823
stegastes_partitus ENSSPAG00000019226
haplochromis_burtoni ENSHBUG00000017718
pundamilia_nyererei ENSPNYG00000014663
maylandia_zebra ENSMZEG00005022698
astatotilapia_calliptera ENSACLG00000014936
neolamprologus_brichardi ENSNBRG00000015586
oreochromis_niloticus ENSONIG00000015471
amphilophus_citrinellus ENSACIG00000004275
monopterus_albus ENSMALG00000007400
mastacembelus_armatus ENSMAMG00000005865
anabas_testudineus ENSATEG00000009945
seriola_dumerili ENSSDUG00000007821
seriola_lalandi_dorsalis ENSSLDG00000023483
labrus_bergylta ENSLBEG00000015192
cynoglossus_semilaevis ENSCSEG00000007204
hippocampus_comes ENSHCOG00000008588
hippocampus_comes ENSHCOG00000015085
periophthalmus_magnuspinnatus ENSPMGG00000009903
gadus_morhua ENSGMOG00000008367
esox_lucius ENSELUG00000024307
pygocentrus_nattereri ENSPNAG00000003117
astyanax_mexicanus ENSAMXG00000002824
ictalurus_punctatus ENSIPUG00000021762
danio_rerio ENSDARG00000111588
scleropages_formosus ENSSFOG00015008646
paramormyrops_kingsleyae ENSPKIG00000015892
lepisosteus_oculatus ENSLOCG00000013920
petromyzon_marinus ENSPMAG00000000850
eptatretus_burgeri ENSEBUG00000005777
ciona_savignyi ENSCSAVG00000002160
drosophila_melanogaster FBgn0083984
