caenorhabditis_elegans_strain_n2 WBGene00010896
rhinopithecus_bieti ENSRBIG00000024209
callithrix_jacchus ENSCJAG00000043782
carlito_syrichta ENSTSYG00000014063
equus_asinus_asinus ENSEASG00005001509
equus_caballus ENSECAG00000000375
vicugna_pacos ENSVPAG00000002620
vulpes_vulpes ENSVVUG00000003430
canis_lupus_dingo ENSCAFG00020001539
tupaia_belangeri ENSTBEG00000010768
choloepus_hoffmanni ENSCHOG00000004365
loxodonta_africana ENSLAFG00000011026
propithecus_coquereli ENSPCOG00000025033
propithecus_coquereli ENSPCOG00000003775
prolemur_simus ENSPSMG00000000630
microcebus_murinus ENSMICG00000013557
otolemur_garnettii ENSOGAG00000004007
carlito_syrichta ENSTSYG00000030229
dasypus_novemcinctus ENSDNOG00000004146
dasypus_novemcinctus ENSDNOG00000031711
equus_caballus ENSECAG00000035938
equus_asinus_asinus ENSEASG00005013854
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020069
mus_spicilegus ENSMSIG00000016339
rattus_norvegicus ENSRNOG00000025154
jaculus_jaculus ENSJJAG00000014378
fukomys_damarensis ENSFDAG00000018749
cavia_porcellus ENSCPOG00000040165
papio_anubis ENSPANG00000029559
ursus_maritimus ENSUMAG00000021000
neovison_vison ENSNVIG00000000081
sus_scrofa ENSSSCG00000000058
ovis_aries ENSOARG00000019697
capra_hircus ENSCHIG00000013148
sus_scrofa ENSSSCG00000036272
castor_canadensis ENSCCNG00000000438
macaca_fascicularis ENSMFAG00000031096
meriones_unguiculatus ENSMUGG00000017721
bison_bison_bison ENSBBBG00000017154
marmota_marmota_marmota ENSMMMG00000003647
heterocephalus_glaber_male ENSHGLG00100012900
pan_troglodytes ENSPTRG00000052851
mus_musculus ENSMUSG00000063480
theropithecus_gelada ENSTGEG00000007395
homo_sapiens ENSG00000100138
pongo_abelii ENSPPYG00000011877
macaca_mulatta ENSMMUG00000042546
macaca_nemestrina ENSMNEG00000033195
cercocebus_atys ENSCATG00000038628
carlito_syrichta ENSTSYG00000006908
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024567
mus_spicilegus ENSMSIG00000008265
mus_spicilegus ENSMSIG00000018121
rattus_norvegicus ENSRNOG00000006762
cricetulus_griseus_crigri-picr ENSCGRG00015006030
dipodomys_ordii ENSDORG00000027409
canis_lupus_dingo ENSCAFG00020001796
canis_lupus_familiaris ENSCAFG00000018660
ursus_americanus ENSUAMG00000003470
bos_taurus ENSBTAG00000006104
ictidomys_tridecemlineatus ENSSTOG00000009514
bos_mutus ENSBMUG00000016711
urocitellus_parryii ENSUPAG00010005841
heterocephalus_glaber_female ENSHGLG00000018808
oryctolagus_cuniculus ENSOCUG00000023785
ochotona_princeps ENSOPRG00000002422
mandrillus_leucophaeus ENSMLEG00000042136
macaca_nemestrina ENSMNEG00000043738
chlorocebus_sabaeus ENSCSAG00000005776
sus_scrofa ENSSSCG00000036849
colobus_angolensis_palliatus ENSCANG00000035243
nannospalax_galili ENSNGAG00000012960
nannospalax_galili ENSNGAG00000014765
nannospalax_galili ENSNGAG00000012782
nannospalax_galili ENSNGAG00000023165
cricetulus_griseus_crigri-picr ENSCGRG00015018931
cricetulus_griseus_crigri ENSCGRG00000007741
cricetulus_griseus_chok1gshd ENSCGRG00001019632
jaculus_jaculus ENSJJAG00000018137
oryctolagus_cuniculus ENSOCUG00000013335
saimiri_boliviensis_boliviensis ENSSBOG00000021071
saimiri_boliviensis_boliviensis ENSSBOG00000030745
cebus_capucinus ENSCCAG00000032961
panthera_pardus ENSPPRG00000009513
felis_catus ENSFCAG00000035816
canis_lupus_dingo ENSCAFG00020009137
cricetulus_griseus_crigri ENSCGRG00000016499
cricetulus_griseus_chok1gshd ENSCGRG00001023638
microtus_ochrogaster ENSMOCG00000001499
rattus_norvegicus ENSRNOG00000005681
nannospalax_galili ENSNGAG00000013538
microtus_ochrogaster ENSMOCG00000008269
mus_spicilegus ENSMSIG00000026172
spermophilus_dauricus ENSSDAG00000013364
microtus_ochrogaster ENSMOCG00000017907
octodon_degus ENSODEG00000001681
peromyscus_maniculatus_bairdii ENSPEMG00000018900
dipodomys_ordii ENSDORG00000000685
octodon_degus ENSODEG00000003448
aotus_nancymaae ENSANAG00000000962
cebus_capucinus ENSCCAG00000022308
chlorocebus_sabaeus ENSCSAG00000015062
vulpes_vulpes ENSVVUG00000006017
canis_lupus_familiaris ENSCAFG00000024002
ursus_maritimus ENSUMAG00000015044
ursus_americanus ENSUAMG00000016556
panthera_pardus ENSPPRG00000015212
felis_catus ENSFCAG00000034906
sorex_araneus ENSSARG00000008036
dasypus_novemcinctus ENSDNOG00000044768
cricetulus_griseus_crigri ENSCGRG00000001477
mesocricetus_auratus ENSMAUG00000010871
spermophilus_dauricus ENSSDAG00000010800
chinchilla_lanigera ENSCLAG00000017182
octodon_degus ENSODEG00000015632
saimiri_boliviensis_boliviensis ENSSBOG00000024134
cricetulus_griseus_chok1gshd ENSCGRG00001019169
cavia_aperea ENSCAPG00000008768
ailuropoda_melanoleuca ENSAMEG00000015574
mustela_putorius_furo ENSMPUG00000016384
capra_hircus ENSCHIG00000015834
myotis_lucifugus ENSMLUG00000002526
dasypus_novemcinctus ENSDNOG00000041762
capra_hircus ENSCHIG00000016048
mus_pahari MGP_PahariEiJ_G0029935
mus_spicilegus ENSMSIG00000014530
jaculus_jaculus ENSJJAG00000005112
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023195
ictidomys_tridecemlineatus ENSSTOG00000020182
marmota_marmota_marmota ENSMMMG00000021472
spermophilus_dauricus ENSSDAG00000024817
carlito_syrichta ENSTSYG00000029475
echinops_telfairi ENSETEG00000015335
ornithorhynchus_anatinus ENSOANG00000011327
xenopus_tropicalis ENSXETG00000026024
latimeria_chalumnae ENSLACG00000008587
eptatretus_burgeri ENSEBUG00000004806
ciona_savignyi ENSCSAVG00000010324
ciona_intestinalis ENSCING00000021075
marmota_marmota_marmota ENSMMMG00000001852
saccharomyces_cerevisiae YEL026W
