ciona_savignyi ENSCSAVG00000011596
gadus_morhua ENSGMOG00000004286
esox_lucius ENSELUG00000021814
astyanax_mexicanus ENSAMXG00000041233
pygocentrus_nattereri ENSPNAG00000000356
ictalurus_punctatus ENSIPUG00000000340
danio_rerio ENSDARG00000074588
paramormyrops_kingsleyae ENSPKIG00000016064
scleropages_formosus ENSSFOG00015009108
lepisosteus_oculatus ENSLOCG00000018228
eptatretus_burgeri ENSEBUG00000002414
piliocolobus_tephrosceles ENSPTEG00000013302
piliocolobus_tephrosceles ENSPTEG00000013274
piliocolobus_tephrosceles ENSPTEG00000008327
saccharomyces_cerevisiae YIL110W
