scleropages_formosus ENSSFOG00015013192
ictidomys_tridecemlineatus ENSSTOG00000015008
urocitellus_parryii ENSUPAG00010014681
marmota_marmota_marmota ENSMMMG00000014174
spermophilus_dauricus ENSSDAG00000010845
heterocephalus_glaber_female ENSHGLG00000006030
heterocephalus_glaber_male ENSHGLG00100003999
fukomys_damarensis ENSFDAG00000017865
chinchilla_lanigera ENSCLAG00000007560
octodon_degus ENSODEG00000006036
cavia_aperea ENSCAPG00000015007
cavia_porcellus ENSCPOG00000024569
loxodonta_africana ENSLAFG00000032188
procavia_capensis ENSPCAG00000009408
choloepus_hoffmanni ENSCHOG00000004546
ochotona_princeps ENSOPRG00000006495
oryctolagus_cuniculus ENSOCUG00000008562
sorex_araneus ENSSARG00000014083
echinops_telfairi ENSETEG00000016724
erinaceus_europaeus ENSEEUG00000002240
ornithorhynchus_anatinus ENSOANG00000006749
ornithorhynchus_anatinus ENSOANG00000014984
xenopus_tropicalis ENSXETG00000008991
latimeria_chalumnae ENSLACG00000001679
latimeria_chalumnae ENSLACG00000002957
petromyzon_marinus ENSPMAG00000001257
eptatretus_burgeri ENSEBUG00000003564
notechis_scutatus ENSNSUG00000001334
notechis_scutatus ENSNSUG00000001332
sphenodon_punctatus ENSSPUG00000006962
chelonoidis_abingdonii ENSCABG00000008904
gopherus_agassizii ENSGAGG00000023660
chrysemys_picta_bellii ENSCPBG00000017711
pelodiscus_sinensis ENSPSIG00000003275
crocodylus_porosus ENSCPRG00005005680
apteryx_haastii ENSAHAG00000000781
apteryx_owenii ENSAOWG00000016647
apteryx_rowi ENSARWG00000018310
dromaius_novaehollandiae ENSDNVG00000009231
anser_brachyrhynchus ENSABRG00000009139
anas_platyrhynchos_platyrhynchos ENSAPLG00000008745
numida_meleagris ENSNMEG00000022048
coturnix_japonica ENSCJPG00005008902
lonchura_striata_domestica ENSLSDG00000015315
parus_major ENSPMJG00000009861
calidris_pugnax ENSCPUG00000001643
calidris_pygmaea ENSCPGG00000007094
manacus_vitellinus ENSMVIG00005017492
lepidothrix_coronata ENSLCOG00000003050
parus_major ENSPMJG00000009864
crocodylus_porosus ENSCPRG00005005690
chelonoidis_abingdonii ENSCABG00000008979
gopherus_agassizii ENSGAGG00000023659
chrysemys_picta_bellii ENSCPBG00000017701
gopherus_agassizii ENSGAGG00000013299
apteryx_haastii ENSAHAG00000016754
apteryx_haastii ENSAHAG00000000779
apteryx_owenii ENSAOWG00000012847
apteryx_rowi ENSARWG00000018312
dromaius_novaehollandiae ENSDNVG00000009254
nothoprocta_perdicaria ENSNPEG00000008239
nothoprocta_perdicaria ENSNPEG00000008237
manacus_vitellinus ENSMVIG00005017498
lepidothrix_coronata ENSLCOG00000004338
lonchura_striata_domestica ENSLSDG00000015325
taeniopygia_guttata ENSTGUG00000011594
serinus_canaria ENSSCAG00000010940
zonotrichia_albicollis ENSZALG00000015508
junco_hyemalis ENSJHYG00000014335
ficedula_albicollis ENSFALG00000011817
cyanistes_caeruleus ENSCCEG00000011467
parus_major ENSPMJG00000009870
calidris_pugnax ENSCPUG00000013011
calidris_pygmaea ENSCPGG00000007098
calidris_pygmaea ENSCPGG00000000990
melopsittacus_undulatus ENSMUNG00000003416
meleagris_gallopavo ENSMGAG00000013136
numida_meleagris ENSNMEG00000022050
crocodylus_porosus ENSCPRG00005005659
apteryx_owenii ENSAOWG00000016639
apteryx_haastii ENSAHAG00000016757
apteryx_rowi ENSARWG00000018311
dromaius_novaehollandiae ENSDNVG00000009245
calidris_pygmaea ENSCPGG00000000977
calidris_pugnax ENSCPUG00000013007
melopsittacus_undulatus ENSMUNG00000003418
lepidothrix_coronata ENSLCOG00000004339
manacus_vitellinus ENSMVIG00005017495
zonotrichia_albicollis ENSZALG00000015509
junco_hyemalis ENSJHYG00000014289
serinus_canaria ENSSCAG00000010948
taeniopygia_guttata ENSTGUG00000011583
lonchura_striata_domestica ENSLSDG00000015322
cyanistes_caeruleus ENSCCEG00000011466
parus_major ENSPMJG00000009867
anser_brachyrhynchus ENSABRG00000009086
anas_platyrhynchos_platyrhynchos ENSAPLG00000008759
gallus_gallus ENSGALG00000013993
gallus_gallus ENSGALG00000048781
coturnix_japonica ENSCJPG00005008903
meleagris_gallopavo ENSMGAG00000013134
numida_meleagris ENSNMEG00000022049
anser_brachyrhynchus ENSABRG00000009112
anas_platyrhynchos_platyrhynchos ENSAPLG00000027089
coturnix_japonica ENSCJPG00005008904
melopsittacus_undulatus ENSMUNG00000003419
amphilophus_citrinellus ENSACIG00000013047
pogona_vitticeps ENSPVIG00000015273
anolis_carolinensis ENSACAG00000010522
notechis_scutatus ENSNSUG00000007945
salvator_merianae ENSSMRG00000002275
petromyzon_marinus ENSPMAG00000000511
bos_mutus ENSBMUG00000007945
bison_bison_bison ENSBBBG00000006066
bos_taurus ENSBTAG00000015094
capra_hircus ENSCHIG00000017810
ovis_aries ENSOARG00000014440
tursiops_truncatus ENSTTRG00000000603
sus_scrofa ENSSSCG00000004181
vicugna_pacos ENSVPAG00000005114
erinaceus_europaeus ENSEEUG00000004202
sorex_araneus ENSSARG00000005525
equus_caballus ENSECAG00000022135
equus_asinus_asinus ENSEASG00005011094
myotis_lucifugus ENSMLUG00000005799
pteropus_vampyrus ENSPVAG00000010105
ursus_maritimus ENSUMAG00000024418
ursus_americanus ENSUAMG00000012478
ailuropoda_melanoleuca ENSAMEG00000010616
neovison_vison ENSNVIG00000017213
mustela_putorius_furo ENSMPUG00000014763
canis_lupus_dingo ENSCAFG00020021800
vulpes_vulpes ENSVVUG00000019008
canis_lupus_dingo ENSCAFG00020021802
canis_lupus_familiaris ENSCAFG00000023591
panthera_pardus ENSPPRG00000003666
panthera_tigris_altaica ENSPTIG00000021782
felis_catus ENSFCAG00000001364
pan_troglodytes ENSPTRG00000018613
pan_paniscus ENSPPAG00000034267
homo_sapiens ENSG00000112299
gorilla_gorilla ENSGGOG00000004390
pongo_abelii ENSPPYG00000017017
nomascus_leucogenys ENSNLEG00000014581
theropithecus_gelada ENSTGEG00000011474
cercocebus_atys ENSCATG00000033244
mandrillus_leucophaeus ENSMLEG00000029429
papio_anubis ENSPANG00000007996
macaca_mulatta ENSMMUG00000015089
macaca_nemestrina ENSMNEG00000042122
macaca_fascicularis ENSMFAG00000044253
chlorocebus_sabaeus ENSCSAG00000016681
rhinopithecus_bieti ENSRBIG00000036270
rhinopithecus_roxellana ENSRROG00000043084
piliocolobus_tephrosceles ENSPTEG00000020088
colobus_angolensis_palliatus ENSCANG00000043069
saimiri_boliviensis_boliviensis ENSSBOG00000029070
callithrix_jacchus ENSCJAG00000036205
cebus_capucinus ENSCCAG00000029700
aotus_nancymaae ENSANAG00000029786
carlito_syrichta ENSTSYG00000007618
propithecus_coquereli ENSPCOG00000027321
microcebus_murinus ENSMICG00000005229
prolemur_simus ENSPSMG00000009324
otolemur_garnettii ENSOGAG00000006405
otolemur_garnettii ENSOGAG00000033118
tupaia_belangeri ENSTBEG00000009763
castor_canadensis ENSCCNG00000023610
dipodomys_ordii ENSDORG00000013713
cricetulus_griseus_crigri ENSCGRG00000010058
cricetulus_griseus_crigri-picr ENSCGRG00015026554
cricetulus_griseus_chok1gshd ENSCGRG00001003959
microtus_ochrogaster ENSMOCG00000014706
peromyscus_maniculatus_bairdii ENSPEMG00000021340
mus_musculus ENSMUSG00000037440
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015983
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015174
mus_pahari MGP_PahariEiJ_G0023794
rattus_norvegicus ENSRNOG00000016219
meriones_unguiculatus ENSMUGG00000018813
meriones_unguiculatus ENSMUGG00000018791
nannospalax_galili ENSNGAG00000000525
jaculus_jaculus ENSJJAG00000023296
heterocephalus_glaber_female ENSHGLG00000013451
heterocephalus_glaber_male ENSHGLG00100008376
fukomys_damarensis ENSFDAG00000000606
cavia_aperea ENSCAPG00000009572
cavia_porcellus ENSCPOG00000012107
chinchilla_lanigera ENSCLAG00000011427
octodon_degus ENSODEG00000006669
urocitellus_parryii ENSUPAG00010018680
ictidomys_tridecemlineatus ENSSTOG00000007336
marmota_marmota_marmota ENSMMMG00000018344
ochotona_princeps ENSOPRG00000005148
oryctolagus_cuniculus ENSOCUG00000002109
choloepus_hoffmanni ENSCHOG00000006160
dasypus_novemcinctus ENSDNOG00000010423
loxodonta_africana ENSLAFG00000017269
loxodonta_africana ENSLAFG00000026575
procavia_capensis ENSPCAG00000000136
echinops_telfairi ENSETEG00000005778
canis_lupus_familiaris ENSCAFG00000000188
neovison_vison ENSNVIG00000017237
nothoprocta_perdicaria ENSNPEG00000008234
apteryx_haastii ENSAHAG00000016226
procavia_capensis ENSPCAG00000013662
echinops_telfairi ENSETEG00000014258
marmota_marmota_marmota ENSMMMG00000018356
marmota_marmota_marmota ENSMMMG00000018365
urocitellus_parryii ENSUPAG00010018673
spermophilus_dauricus ENSSDAG00000019130
spermophilus_dauricus ENSSDAG00000019144
ictidomys_tridecemlineatus ENSSTOG00000009354
castor_canadensis ENSCCNG00000023607
oryctolagus_cuniculus ENSOCUG00000002119
ochotona_princeps ENSOPRG00000004064
pan_paniscus ENSPPAG00000029457
pan_troglodytes ENSPTRG00000018615
gorilla_gorilla ENSGGOG00000010332
homo_sapiens ENSG00000112303
pongo_abelii ENSPPYG00000017018
nomascus_leucogenys ENSNLEG00000032485
rhinopithecus_bieti ENSRBIG00000036583
rhinopithecus_roxellana ENSRROG00000037032
piliocolobus_tephrosceles ENSPTEG00000020208
colobus_angolensis_palliatus ENSCANG00000043200
macaca_mulatta ENSMMUG00000015091
macaca_fascicularis ENSMFAG00000043542
macaca_nemestrina ENSMNEG00000035056
mandrillus_leucophaeus ENSMLEG00000036658
cercocebus_atys ENSCATG00000012186
theropithecus_gelada ENSTGEG00000011567
papio_anubis ENSPANG00000018931
chlorocebus_sabaeus ENSCSAG00000016687
carlito_syrichta ENSTSYG00000014234
propithecus_coquereli ENSPCOG00000014249
prolemur_simus ENSPSMG00000009385
microcebus_murinus ENSMICG00000005236
otolemur_garnettii ENSOGAG00000034607
otolemur_garnettii ENSOGAG00000032405
tupaia_belangeri ENSTBEG00000015888
erinaceus_europaeus ENSEEUG00000007591
panthera_tigris_altaica ENSPTIG00000020997
pteropus_vampyrus ENSPVAG00000017197
equus_asinus_asinus ENSEASG00005011098
equus_caballus ENSECAG00000023216
myotis_lucifugus ENSMLUG00000004860
sorex_araneus ENSSARG00000002652
bos_mutus ENSBMUG00000008006
bos_taurus ENSBTAG00000016357
bison_bison_bison ENSBBBG00000000486
ovis_aries ENSOARG00000014486
ovis_aries ENSOARG00000020241
capra_hircus ENSCHIG00000024247
tursiops_truncatus ENSTTRG00000000606
sus_scrofa ENSSSCG00000004179
vicugna_pacos ENSVPAG00000010078
choloepus_hoffmanni ENSCHOG00000004110
dasypus_novemcinctus ENSDNOG00000000712
ornithorhynchus_anatinus ENSOANG00000005317
xenopus_tropicalis ENSXETG00000000104
phascolarctos_cinereus ENSPCIG00000013800
notamacropus_eugenii ENSMEUG00000013658
sarcophilus_harrisii ENSSHAG00000007527
monodelphis_domestica ENSMODG00000017529
ornithorhynchus_anatinus ENSOANG00000005319
monodelphis_domestica ENSMODG00000017525
sarcophilus_harrisii ENSSHAG00000008045
notamacropus_eugenii ENSMEUG00000002291
panthera_pardus ENSPPRG00000005772
panthera_tigris_altaica ENSPTIG00000021320
vulpes_vulpes ENSVVUG00000019017
bos_taurus ENSBTAG00000048464
bos_mutus ENSBMUG00000007960
bison_bison_bison ENSBBBG00000023156
carlito_syrichta ENSTSYG00000000199
sorex_araneus ENSSARG00000010147
procavia_capensis ENSPCAG00000000144
mus_musculus ENSMUSG00000020010
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015982
mus_spicilegus ENSMSIG00000013418
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015173
mus_pahari MGP_PahariEiJ_G0023793
rattus_norvegicus ENSRNOG00000039865
meriones_unguiculatus ENSMUGG00000018779
meriones_unguiculatus ENSMUGG00000018820
cricetulus_griseus_chok1gshd ENSCGRG00001002174
cricetulus_griseus_crigri ENSCGRG00000008986
cricetulus_griseus_crigri-picr ENSCGRG00015026562
peromyscus_maniculatus_bairdii ENSPEMG00000022899
jaculus_jaculus ENSJJAG00000013692
dipodomys_ordii ENSDORG00000006399
otolemur_garnettii ENSOGAG00000029526
vicugna_pacos ENSVPAG00000005116
tursiops_truncatus ENSTTRG00000000605
sus_scrofa ENSSSCG00000004180
felis_catus ENSFCAG00000043054
erinaceus_europaeus ENSEEUG00000007535
myotis_lucifugus ENSMLUG00000005696
pteropus_vampyrus ENSPVAG00000017196
equus_asinus_asinus ENSEASG00005011096
equus_caballus ENSECAG00000031962
prolemur_simus ENSPSMG00000009361
piliocolobus_tephrosceles ENSPTEG00000020124
cavia_porcellus ENSCPOG00000036981
cavia_aperea ENSCAPG00000010083
chinchilla_lanigera ENSCLAG00000007942
heterocephalus_glaber_female ENSHGLG00000000305
heterocephalus_glaber_male ENSHGLG00100007828
heterocephalus_glaber_male ENSHGLG00100008454
heterocephalus_glaber_female ENSHGLG00000005134
ursus_maritimus ENSUMAG00000024417
echinops_telfairi ENSETEG00000000268
dasypus_novemcinctus ENSDNOG00000041223
choloepus_hoffmanni ENSCHOG00000005478
pan_troglodytes ENSPTRG00000018614
pan_paniscus ENSPPAG00000039414
gorilla_gorilla ENSGGOG00000005069
pongo_abelii ENSPPYG00000029683
nomascus_leucogenys ENSNLEG00000030449
macaca_fascicularis ENSMFAG00000038860
macaca_nemestrina ENSMNEG00000038694
theropithecus_gelada ENSTGEG00000011492
cercocebus_atys ENSCATG00000037011
mandrillus_leucophaeus ENSMLEG00000029561
papio_anubis ENSPANG00000033398
macaca_mulatta ENSMMUG00000015090
colobus_angolensis_palliatus ENSCANG00000033343
aotus_nancymaae ENSANAG00000024271
saimiri_boliviensis_boliviensis ENSSBOG00000001256
rhinopithecus_roxellana ENSRROG00000038723
rhinopithecus_bieti ENSRBIG00000044983
homo_sapiens ENSG00000093134
callithrix_jacchus ENSCJAG00000002893
cebus_capucinus ENSCCAG00000028019
propithecus_coquereli ENSPCOG00000024134
tupaia_belangeri ENSTBEG00000010062
ornithorhynchus_anatinus ENSOANG00000005318
ornithorhynchus_anatinus ENSOANG00000011412
ornithorhynchus_anatinus ENSOANG00000029201
petromyzon_marinus ENSPMAG00000008769
pogona_vitticeps ENSPVIG00000015272
notechis_scutatus ENSNSUG00000007946
salvator_merianae ENSSMRG00000002207
drosophila_melanogaster FBgn0040069
drosophila_melanogaster FBgn0052751
drosophila_melanogaster FBgn0052750
drosophila_melanogaster FBgn0029848
