mastacembelus_armatus ENSMAMG00000023903
nomascus_leucogenys ENSNLEG00000036012
cebus_capucinus ENSCCAG00000030067
callithrix_jacchus ENSCJAG00000043424
saimiri_boliviensis_boliviensis ENSSBOG00000024930
aotus_nancymaae ENSANAG00000024849
macaca_mulatta ENSMMUG00000005855
callithrix_jacchus ENSCJAG00000006709
pongo_abelii ENSPPYG00000001788
carlito_syrichta ENSTSYG00000027452
carlito_syrichta ENSTSYG00000027249
propithecus_coquereli ENSPCOG00000012057
propithecus_coquereli ENSPCOG00000023761
microcebus_murinus ENSMICG00000045951
prolemur_simus ENSPSMG00000003540
propithecus_coquereli ENSPCOG00000022446
cricetulus_griseus_crigri ENSCGRG00000007301
cricetulus_griseus_chok1gshd ENSCGRG00001016591
cricetulus_griseus_crigri-picr ENSCGRG00015024621
cricetulus_griseus_crigri-picr ENSCGRG00015005225
mesocricetus_auratus ENSMAUG00000013179
peromyscus_maniculatus_bairdii ENSPEMG00000015382
mus_spicilegus ENSMSIG00000014333
mus_musculus ENSMUSG00000050608
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027687
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026707
mus_pahari MGP_PahariEiJ_G0029037
rattus_norvegicus ENSRNOG00000042696
meriones_unguiculatus ENSMUGG00000024028
nannospalax_galili ENSNGAG00000011792
jaculus_jaculus ENSJJAG00000019667
urocitellus_parryii ENSUPAG00010013531
ictidomys_tridecemlineatus ENSSTOG00000027640
marmota_marmota_marmota ENSMMMG00000019919
chinchilla_lanigera ENSCLAG00000012759
cavia_porcellus ENSCPOG00000008000
heterocephalus_glaber_female ENSHGLG00000012185
heterocephalus_glaber_male ENSHGLG00100015673
fukomys_damarensis ENSFDAG00000011877
octodon_degus ENSODEG00000015057
octodon_degus ENSODEG00000020047
canis_lupus_familiaris ENSCAFG00000024530
canis_lupus_dingo ENSCAFG00020018119
vulpes_vulpes ENSVVUG00000017263
panthera_tigris_altaica ENSPTIG00000014057
panthera_pardus ENSPPRG00000025016
panthera_tigris_altaica ENSPTIG00000007298
panthera_pardus ENSPPRG00000017381
felis_catus ENSFCAG00000003066
equus_asinus_asinus ENSEASG00005014925
tursiops_truncatus ENSTTRG00000013412
myotis_lucifugus ENSMLUG00000030468
equus_caballus ENSECAG00000008250
sus_scrofa ENSSSCG00000028414
canis_lupus_dingo ENSCAFG00020008250
vulpes_vulpes ENSVVUG00000029452
ailuropoda_melanoleuca ENSAMEG00000003110
bos_mutus ENSBMUG00000013751
bos_taurus ENSBTAG00000050219
bison_bison_bison ENSBBBG00000016252
ovis_aries ENSOARG00000014483
capra_hircus ENSCHIG00000023350
vicugna_pacos ENSVPAG00000011525
pteropus_vampyrus ENSPVAG00000009237
neovison_vison ENSNVIG00000014992
otolemur_garnettii ENSOGAG00000032130
tupaia_belangeri ENSTBEG00000004024
dasypus_novemcinctus ENSDNOG00000049390
dasypus_novemcinctus ENSDNOG00000034223
mustela_putorius_furo ENSMPUG00000016158
ursus_maritimus ENSUMAG00000018914
sorex_araneus ENSSARG00000009525
myotis_lucifugus ENSMLUG00000013684
sus_scrofa ENSSSCG00000031018
castor_canadensis ENSCCNG00000018702
choloepus_hoffmanni ENSCHOG00000006558
loxodonta_africana ENSLAFG00000016199
procavia_capensis ENSPCAG00000004889
echinops_telfairi ENSETEG00000010942
ochotona_princeps ENSOPRG00000002920
phascolarctos_cinereus ENSPCIG00000008447
notamacropus_eugenii ENSMEUG00000000948
monodelphis_domestica ENSMODG00000023932
ornithorhynchus_anatinus ENSOANG00000015342
taeniopygia_guttata ENSTGUG00000016993
lonchura_striata_domestica ENSLSDG00000015119
serinus_canaria ENSSCAG00000001490
junco_hyemalis ENSJHYG00000015384
ficedula_albicollis ENSFALG00000010599
cyanistes_caeruleus ENSCCEG00000015538
parus_major ENSPMJG00000002540
lepidothrix_coronata ENSLCOG00000006417
manacus_vitellinus ENSMVIG00005006877
calidris_pygmaea ENSCPGG00000010854
calidris_pugnax ENSCPUG00000018710
numida_meleagris ENSNMEG00000016078
coturnix_japonica ENSCJPG00005018701
anser_brachyrhynchus ENSABRG00000012325
anas_platyrhynchos_platyrhynchos ENSAPLG00000020033
melopsittacus_undulatus ENSMUNG00000012892
apteryx_haastii ENSAHAG00000006382
apteryx_rowi ENSARWG00000018925
apteryx_owenii ENSAOWG00000012186
nothoprocta_perdicaria ENSNPEG00000010366
crocodylus_porosus ENSCPRG00005018504
chelonoidis_abingdonii ENSCABG00000019269
gopherus_agassizii ENSGAGG00000021509
gopherus_agassizii ENSGAGG00000023379
chelonoidis_abingdonii ENSCABG00000014358
chrysemys_picta_bellii ENSCPBG00000023572
sphenodon_punctatus ENSSPUG00000001217
sphenodon_punctatus ENSSPUG00000016228
salvator_merianae ENSSMRG00000018824
gallus_gallus ENSGALG00000004039
zonotrichia_albicollis ENSZALG00000003819
dromaius_novaehollandiae ENSDNVG00000010518
notechis_scutatus ENSNSUG00000000976
notechis_scutatus ENSNSUG00000000177
pogona_vitticeps ENSPVIG00000019181
latimeria_chalumnae ENSLACG00000009400
