chrysemys_picta_bellii ENSCPBG00000012749
hippocampus_comes ENSHCOG00000018183
gadus_morhua ENSGMOG00000003060
esox_lucius ENSELUG00000010610
pygocentrus_nattereri ENSPNAG00000001039
astyanax_mexicanus ENSAMXG00000001313
ictalurus_punctatus ENSIPUG00000005776
danio_rerio ENSDARG00000102377
scleropages_formosus ENSSFOG00015016752
paramormyrops_kingsleyae ENSPKIG00000009785
labrus_bergylta ENSLBEG00000023268
gasterosteus_aculeatus ENSGACG00000012881
takifugu_rubripes ENSTRUG00000005532
tetraodon_nigroviridis ENSTNIG00000018946
mola_mola ENSMMOG00000012003
monopterus_albus ENSMALG00000020538
mastacembelus_armatus ENSMAMG00000001617
anabas_testudineus ENSATEG00000002591
scophthalmus_maximus ENSSMAG00000010297
cynoglossus_semilaevis ENSCSEG00000013715
seriola_lalandi_dorsalis ENSSLDG00000006469
seriola_dumerili ENSSDUG00000017208
hippocampus_comes ENSHCOG00000004828
amphiprion_percula ENSAPEG00000016187
amphiprion_ocellaris ENSAOCG00000018706
acanthochromis_polyacanthus ENSAPOG00000013028
stegastes_partitus ENSSPAG00000009612
xiphophorus_maculatus ENSXMAG00000011663
xiphophorus_couchianus ENSXCOG00000018205
gambusia_affinis ENSGAFG00000004287
poecilia_formosa ENSPFOG00000008342
poecilia_latipinna ENSPLAG00000014091
poecilia_mexicana ENSPMEG00000019105
poecilia_reticulata ENSPREG00000016342
fundulus_heteroclitus ENSFHEG00000021008
cyprinodon_variegatus ENSCVAG00000005935
kryptolebias_marmoratus ENSKMAG00000010264
oryzias_latipes ENSORLG00000011253
oryzias_latipes ENSORLG00020013815
oryzias_latipes_asm223469v1 ENSORLG00015003486
oryzias_melastigma ENSOMEG00000016616
astatotilapia_calliptera ENSACLG00000007117
maylandia_zebra ENSMZEG00005010704
haplochromis_burtoni ENSHBUG00000019292
pundamilia_nyererei ENSPNYG00000008577
neolamprologus_brichardi ENSNBRG00000007124
oreochromis_niloticus ENSONIG00000019371
amphilophus_citrinellus ENSACIG00000007954
periophthalmus_magnuspinnatus ENSPMGG00000014483
gadus_morhua ENSGMOG00000014409
esox_lucius ENSELUG00000013148
astyanax_mexicanus ENSAMXG00000000553
pygocentrus_nattereri ENSPNAG00000012246
ictalurus_punctatus ENSIPUG00000023146
danio_rerio ENSDARG00000007129
lepisosteus_oculatus ENSLOCG00000000202
paramormyrops_kingsleyae ENSPKIG00000020301
scleropages_formosus ENSSFOG00015008308
