caenorhabditis_elegans_strain_n2 WBGene00006596
macaca_fascicularis ENSMFAG00000044142
macaca_mulatta ENSMMUG00000013533
macaca_nemestrina ENSMNEG00000041105
mandrillus_leucophaeus ENSMLEG00000043340
cercocebus_atys ENSCATG00000044415
theropithecus_gelada ENSTGEG00000003072
papio_anubis ENSPANG00000023686
chlorocebus_sabaeus ENSCSAG00000008118
rhinopithecus_bieti ENSRBIG00000031173
rhinopithecus_roxellana ENSRROG00000028869
colobus_angolensis_palliatus ENSCANG00000031983
piliocolobus_tephrosceles ENSPTEG00000010490
callithrix_jacchus ENSCJAG00000001058
saimiri_boliviensis_boliviensis ENSSBOG00000025963
cebus_capucinus ENSCCAG00000030042
aotus_nancymaae ENSANAG00000024481
carlito_syrichta ENSTSYG00000006724
propithecus_coquereli ENSPCOG00000013693
microcebus_murinus ENSMICG00000012759
prolemur_simus ENSPSMG00000012566
otolemur_garnettii ENSOGAG00000012871
dipodomys_ordii ENSDORG00000005350
castor_canadensis ENSCCNG00000025460
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017297
mus_spicilegus ENSMSIG00000021461
mus_musculus ENSMUSG00000002814
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016462
mus_pahari MGP_PahariEiJ_G0017592
rattus_norvegicus ENSRNOG00000005099
meriones_unguiculatus ENSMUGG00000007858
microtus_ochrogaster ENSMOCG00000015512
peromyscus_maniculatus_bairdii ENSPEMG00000002061
cricetulus_griseus_chok1gshd ENSCGRG00001013346
cricetulus_griseus_crigri-picr ENSCGRG00015016035
cricetulus_griseus_crigri ENSCGRG00000005336
mesocricetus_auratus ENSMAUG00000015179
nannospalax_galili ENSNGAG00000020138
urocitellus_parryii ENSUPAG00010015522
spermophilus_dauricus ENSSDAG00000022762
ictidomys_tridecemlineatus ENSSTOG00000015084
marmota_marmota_marmota ENSMMMG00000009794
heterocephalus_glaber_male ENSHGLG00100004952
heterocephalus_glaber_female ENSHGLG00000003762
fukomys_damarensis ENSFDAG00000017062
cavia_porcellus ENSCPOG00000009392
cavia_aperea ENSCAPG00000011266
chinchilla_lanigera ENSCLAG00000007101
oryctolagus_cuniculus ENSOCUG00000006409
ochotona_princeps ENSOPRG00000000923
capra_hircus ENSCHIG00000014192
ovis_aries ENSOARG00000000099
bos_mutus ENSBMUG00000015571
bos_taurus ENSBTAG00000017087
bison_bison_bison ENSBBBG00000000952
tursiops_truncatus ENSTTRG00000008163
sus_scrofa ENSSSCG00000035839
tupaia_belangeri ENSTBEG00000017560
octodon_degus ENSODEG00000005229
ursus_americanus ENSUAMG00000010750
ursus_maritimus ENSUMAG00000005893
ailuropoda_melanoleuca ENSAMEG00000004747
mustela_putorius_furo ENSMPUG00000000036
neovison_vison ENSNVIG00000024856
canis_lupus_dingo ENSCAFG00020021071
canis_lupus_familiaris ENSCAFG00000018267
vulpes_vulpes ENSVVUG00000030095
panthera_pardus ENSPPRG00000006570
panthera_tigris_altaica ENSPTIG00000009135
felis_catus ENSFCAG00000015419
sorex_araneus ENSSARG00000009807
myotis_lucifugus ENSMLUG00000000240
pteropus_vampyrus ENSPVAG00000005793
erinaceus_europaeus ENSEEUG00000012233
equus_caballus ENSECAG00000016343
equus_asinus_asinus ENSEASG00005017619
dasypus_novemcinctus ENSDNOG00000009399
loxodonta_africana ENSLAFG00000001186
procavia_capensis ENSPCAG00000011657
echinops_telfairi ENSETEG00000004392
notamacropus_eugenii ENSMEUG00000014413
phascolarctos_cinereus ENSPCIG00000013453
sarcophilus_harrisii ENSSHAG00000002971
monodelphis_domestica ENSMODG00000013691
ornithorhynchus_anatinus ENSOANG00000009873
xenopus_tropicalis ENSXETG00000005765
ciona_intestinalis ENSCING00000000328
ciona_savignyi ENSCSAVG00000006829
drosophila_melanogaster FBgn0040268
saccharomyces_cerevisiae YLR234W
